Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2018-02-01,LTCBTC,0.01603,0.01628,0.015,0.01557,32261.95,508.36
2018-01-31,LTCBTC,0.01639,0.0165,0.016,0.01603,17613.17,284.62
2018-01-30,LTCBTC,0.01614,0.0166,0.01601,0.01639,28768.91,468.75
2018-01-29,LTCBTC,0.01655,0.01658,0.01594,0.01614,12742.2,206.25
2018-01-28,LTCBTC,0.01585,0.01659,0.01568,0.01655,23101.7,371.1
2018-01-27,LTCBTC,0.01585,0.01612,0.01568,0.01585,17014.01,270.62
2018-01-26,LTCBTC,0.01605,0.01624,0.01565,0.01585,23057.82,368.07
2018-01-25,LTCBTC,0.01589,0.01622,0.01571,0.01605,15633.98,250.05
2018-01-24,LTCBTC,0.01636,0.01649,0.01587,0.01589,21272.05,345.12
2018-01-23,LTCBTC,0.01662,0.01667,0.0162,0.01636,15727.9,258.38
2018-01-22,LTCBTC,0.01655,0.01674,0.01626,0.01662,24686.57,408.39
2018-01-21,LTCBTC,0.01646,0.01672,0.01617,0.01655,16045.07,263.21
2018-01-20,LTCBTC,0.01673,0.01689,0.01613,0.01646,24058.77,394.98
2018-01-19,LTCBTC,0.01706,0.01725,0.01662,0.01673,23887.29,403.23
2018-01-18,LTCBTC,0.01677,0.01738,0.01623,0.01706,45337.92,761.17
2018-01-17,LTCBTC,0.01654,0.01789,0.0149,0.01677,55749.12,907.57
2018-01-16,LTCBTC,0.01713,0.01732,0.01477,0.01654,51238.39,852.98
2018-01-15,LTCBTC,0.01742,0.01762,0.01689,0.01713,23012.87,396.73
2018-01-14,LTCBTC,0.01821,0.01916,0.0174,0.01742,28909.02,519.14
2018-01-13,LTCBTC,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-12,LTCBTC,0.0171,0.0171,0.0171,0.0171,0.0,0.0
2018-01-11,LTCBTC,0.01675,0.01741,0.0165,0.0171,8849.4,150.43
2018-01-10,LTCBTC,0.01699,0.01745,0.01665,0.01675,20058.13,341.44
2018-01-09,LTCBTC,0.01692,0.01734,0.01651,0.01699,20254.83,342.19
2018-01-08,LTCBTC,0.0168,0.01742,0.01643,0.01692,17543.78,295.81
2018-01-07,LTCBTC,0.01645,0.01728,0.01616,0.0168,22264.06,374.48
2018-01-06,LTCBTC,0.01429,0.01869,0.01425,0.01645,62299.5,1064.31
2018-01-05,LTCBTC,0.01571,0.0164,0.01396,0.01429,28811.5,441.84
2018-01-04,LTCBTC,0.01605,0.01846,0.0153,0.01571,38846.37,616.85
2018-01-03,LTCBTC,0.01715,0.01725,0.01587,0.01605,25032.18,412.45
2018-01-02,LTCBTC,0.01664,0.01881,0.01652,0.01715,27597.47,490.96
2018-01-01,LTCBTC,0.01648,0.01706,0.01605,0.01664,18225.9,303.69
2017-12-31,LTCBTC,0.01683,0.01756,0.01625,0.01648,20619.43,344.01
2017-12-30,LTCBTC,0.01658,0.01729,0.016,0.01683,31442.97,523.69
2017-12-29,LTCBTC,0.01726,0.01743,0.01638,0.01665,22882.74,386.7
2017-12-28,LTCBTC,0.01707,0.01759,0.0166,0.01726,18040.44,310.3
2017-12-27,LTCBTC,0.01772,0.01791,0.017,0.01707,16119.64,280.65
2017-12-26,LTCBTC,0.01907,0.0193,0.0171,0.01772,13851.46,248.62
2017-12-25,LTCBTC,0.01941,0.01992,0.01903,0.01907,11568.77,225.77
2017-12-24,LTCBTC,0.01903,0.01964,0.01877,0.01941,14391.08,277.54
2017-12-23,LTCBTC,0.01859,0.01989,0.01836,0.01903,17992.93,345.3
2017-12-22,LTCBTC,0.01962,0.0202,0.01638,0.01859,38935.11,722.82
2017-12-21,LTCBTC,0.01838,0.01986,0.0182,0.01962,35834.19,680.94
2017-12-20,LTCBTC,0.01963,0.01972,0.0181,0.01838,36014.34,682.27
2017-12-19,LTCBTC,0.01886,0.02,0.01822,0.01963,39574.05,759.35
2017-12-18,LTCBTC,0.01653,0.01918,0.01629,0.01886,36146.31,629.84
2017-12-17,LTCBTC,0.01542,0.0171,0.01534,0.01653,32402.48,530.66
2017-12-16,LTCBTC,0.0169,0.01748,0.0149,0.01542,29454.7,473.99
2017-12-15,LTCBTC,0.01645,0.0185,0.0134,0.0169,47222.33,750.29
2017-12-14,LTCBTC,0.01826,0.01869,0.01529,0.01645,34377.65,601.32
2017-12-13,LTCBTC,0.01729,0.01914,0.01699,0.01826,64704.28,1162.95
2017-12-12,LTCBTC,0.01276,0.02,0.01217,0.01729,100779.68,1607.96
2017-12-11,LTCBTC,0.009666,0.01337,0.009037,0.01276,86823.09,951.17
2017-12-10,LTCBTC,0.01016,0.01059,0.008564,0.009666,40603.7,394.36
2017-12-09,LTCBTC,0.007533,0.0112,0.00752,0.01016,81019.14,788.13
2017-12-08,LTCBTC,0.005698,0.009,0.005,0.007533,70553.55,500.24
2017-12-07,LTCBTC,0.007169,0.007501,0.005,0.005698,39348.05,247.79
2017-12-06,LTCBTC,0.008581,0.008647,0.0062,0.007169,30178.91,237.67
2017-12-05,LTCBTC,0.008904,0.009193,0.00833,0.008581,14964.38,130.26
2017-12-04,LTCBTC,0.00889,0.0091,0.008118,0.008904,17538.27,153.4
2017-12-03,LTCBTC,0.00907,0.009118,0.008713,0.00889,17178.52,152.83
2017-12-02,LTCBTC,0.008929,0.009496,0.008835,0.00907,16385.97,149.7
2017-12-01,LTCBTC,0.008752,0.0093,0.008426,0.008929,21708.76,190.97
2017-11-30,LTCBTC,0.008702,0.009128,0.008392,0.008752,21757.53,187.36
2017-11-29,LTCBTC,0.009471,0.009872,0.00795,0.008702,44768.62,408.1
2017-11-28,LTCBTC,0.009311,0.009596,0.009001,0.009471,23291.16,217.85
2017-11-27,LTCBTC,0.009138,0.009597,0.008865,0.009311,32295.25,301.25
2017-11-26,LTCBTC,0.01011,0.01018,0.0086,0.009138,30286.5,284.7
2017-11-25,LTCBTC,0.009399,0.01028,0.009221,0.01011,41250.17,401.76
2017-11-24,LTCBTC,0.009116,0.0094,0.00886,0.009399,18310.51,167.69
2017-11-23,LTCBTC,0.0087,0.009382,0.008553,0.009116,71073.06,631.1
2017-11-22,LTCBTC,0.008655,0.0087,0.00851,0.0087,16703.16,144.45
2017-11-21,LTCBTC,0.008762,0.008938,0.0083,0.008655,14829.32,128.45
2017-11-20,LTCBTC,0.008927,0.009127,0.008634,0.008762,24924.16,220.42
2017-11-19,LTCBTC,0.008924,0.0094,0.008635,0.008927,20639.63,185.85
2017-11-18,LTCBTC,0.008781,0.008953,0.0084,0.008924,12332.93,107.81
2017-11-17,LTCBTC,0.008994,0.008994,0.008398,0.008781,26536.98,230.54
2017-11-16,LTCBTC,0.008729,0.009272,0.008014,0.008994,33935.78,291.84
2017-11-15,LTCBTC,0.009521,0.00978,0.008555,0.008729,24184.16,217.39
2017-11-14,LTCBTC,0.00937,0.009805,0.009074,0.009521,18857.66,177.72
2017-11-13,LTCBTC,0.009987,0.0103,0.00866,0.00937,24910.31,237.82
2017-11-12,LTCBTC,0.009838,0.01132,0.0092,0.009987,55202.02,546.89
2017-11-11,LTCBTC,0.008979,0.01033,0.008704,0.009838,40461.74,387.53
2017-11-10,LTCBTC,0.009047,0.009344,0.008012,0.008979,34908.44,311.95
2017-11-09,LTCBTC,0.008343,0.009338,0.00831,0.009047,29186.49,256.9
2017-11-08,LTCBTC,0.008549,0.008968,0.0077,0.008343,38386.69,321.76
2017-11-07,LTCBTC,0.007831,0.00948,0.007549,0.008549,57456.12,476.66
2017-11-06,LTCBTC,0.007412,0.00808,0.007239,0.007831,20224.29,153.51
2017-11-05,LTCBTC,0.007429,0.007459,0.006733,0.007412,15791.87,114.24
2017-11-04,LTCBTC,0.007829,0.008,0.007335,0.007429,13184.91,101.03
2017-11-03,LTCBTC,0.007707,0.00799,0.007258,0.007829,19668.83,147.98
2017-11-02,LTCBTC,0.007862,0.008621,0.0061,0.007707,40180.14,298.65
2017-11-01,LTCBTC,0.008596,0.0087,0.007,0.007862,20880.12,173.56
2017-10-31,LTCBTC,0.009171,0.009228,0.00852,0.008596,12459.59,110.46
2017-10-30,LTCBTC,0.009208,0.009561,0.009104,0.009171,12091.21,112.23
2017-10-29,LTCBTC,0.009489,0.009812,0.009172,0.009208,21926.92,205.57
2017-10-28,LTCBTC,0.009562,0.00963,0.009386,0.009489,6553.13,62.17
2017-10-27,LTCBTC,0.009401,0.00975,0.009279,0.009562,10422.84,98.53
2017-10-26,LTCBTC,0.00983,0.009888,0.009301,0.009401,13341.27,127.22
2017-10-25,LTCBTC,0.01011,0.01016,0.00969,0.00983,15028.54,149.39
2017-10-24,LTCBTC,0.009302,0.011,0.009253,0.01011,39648.83,399.96
2017-10-23,LTCBTC,0.009428,0.00945,0.009149,0.009302,46295.7,429.95
2017-10-22,LTCBTC,0.009639,0.009811,0.009428,0.009428,9966.31,95.93
2017-10-21,LTCBTC,0.01003,0.01004,0.0091,0.009639,30280.8,289.07
2017-10-20,LTCBTC,0.01049,0.01053,0.01,0.01003,20853.18,215.29
2017-10-19,LTCBTC,0.01082,0.01097,0.0104,0.01049,13119.41,138.46
2017-10-18,LTCBTC,0.0106,0.01117,0.0103,0.01082,28510.85,301.68
2017-10-17,LTCBTC,0.01124,0.01126,0.01042,0.0106,15685.34,170.13
2017-10-16,LTCBTC,0.01148,0.01164,0.01106,0.01124,11607.38,131.04
2017-10-15,LTCBTC,0.0109,0.01213,0.0109,0.01148,38467.71,445.88
2017-10-14,LTCBTC,0.0105,0.0117,0.01031,0.0109,45668.4,503.92
2017-10-13,LTCBTC,0.01095,0.01108,0.009721,0.0105,62188.41,646.5
2017-10-12,LTCBTC,0.01051,0.0114,0.009919,0.01095,77883.67,816.44
2017-10-11,LTCBTC,0.01059,0.01071,0.01038,0.01051,26022.55,273.4
2017-10-10,LTCBTC,0.01041,0.01075,0.01026,0.01059,28121.22,293.98
2017-10-09,LTCBTC,0.01158,0.01161,0.01,0.01041,67826.22,728.88
2017-10-08,LTCBTC,0.01183,0.01201,0.01157,0.01158,29634.06,349.87
2017-10-07,LTCBTC,0.01193,0.01199,0.01177,0.01183,16327.17,194.28
2017-10-06,LTCBTC,0.01195,0.01204,0.01186,0.01193,25289.7,302.29
2017-10-05,LTCBTC,0.01215,0.01219,0.01183,0.01195,18618.76,224.02
2017-10-04,LTCBTC,0.01207,0.01237,0.01205,0.01215,18079.34,220.53
2017-10-03,LTCBTC,0.01212,0.01222,0.01204,0.01207,21873.16,264.36
2017-10-02,LTCBTC,0.01241,0.01247,0.01207,0.01212,24067.8,294.89
2017-10-01,LTCBTC,0.01275,0.01275,0.0124,0.01241,16524.36,207.03
2017-09-30,LTCBTC,0.01272,0.01294,0.01267,0.01275,13272.86,169.8
2017-09-29,LTCBTC,0.0131,0.01313,0.01253,0.01272,28229.38,360.9
2017-09-28,LTCBTC,0.01346,0.01355,0.01297,0.0131,28345.8,375.8
2017-09-27,LTCBTC,0.01345,0.01367,0.01321,0.01346,19472.89,261.13
2017-09-26,LTCBTC,0.01332,0.01381,0.0132,0.01345,16030.61,215.73
2017-09-25,LTCBTC,0.013,0.0135,0.01278,0.01332,13690.85,179.73
2017-09-24,LTCBTC,0.01301,0.01315,0.01285,0.013,5564.66,72.26
2017-09-23,LTCBTC,0.0133,0.01331,0.01285,0.01301,16461.27,215.5
2017-09-22,LTCBTC,0.0128,0.01341,0.01261,0.0133,14764.28,190.82
2017-09-21,LTCBTC,0.0133,0.0135,0.01261,0.0128,28942.17,379.17
2017-09-20,LTCBTC,0.01351,0.01354,0.0132,0.0133,18643.63,248.37
2017-09-19,LTCBTC,0.01373,0.01397,0.0133,0.01351,25254.74,343.34
2017-09-18,LTCBTC,0.01377,0.01426,0.01372,0.01373,25833.37,359.68
2017-09-17,LTCBTC,0.01406,0.01419,0.01348,0.01377,20131.1,278.61
2017-09-16,LTCBTC,0.01397,0.01471,0.01384,0.01406,40887.43,582.99
2017-09-15,LTCBTC,0.01404,0.01486,0.01121,0.01397,158687.55,2217.87
2017-09-14,LTCBTC,0.016,0.01607,0.0139,0.01404,64104.86,943.24
2017-09-13,LTCBTC,0.01584,0.01603,0.01523,0.016,34099.38,531.57
2017-09-12,LTCBTC,0.01619,0.01657,0.01582,0.01584,18110.57,292.97
2017-09-11,LTCBTC,0.01575,0.01639,0.01572,0.01619,15339.93,247.61
2017-09-10,LTCBTC,0.01655,0.01655,0.01556,0.01575,38192.01,610.76
2017-09-09,LTCBTC,0.01695,0.01714,0.0163,0.01655,24136.9,399.79
2017-09-08,LTCBTC,0.0174,0.01763,0.0165,0.01695,48094.59,818.76
2017-09-07,LTCBTC,0.01766,0.0178,0.01703,0.0174,25444.16,443.25
2017-09-06,LTCBTC,0.01674,0.01781,0.01668,0.01766,57056.56,985.17
2017-09-05,LTCBTC,0.01588,0.0168,0.01558,0.01674,46600.84,757.87
2017-09-04,LTCBTC,0.01732,0.01732,0.0151,0.01588,64312.96,1037.97
2017-09-03,LTCBTC,0.01729,0.0189,0.01682,0.01732,46645.21,808.81
2017-09-02,LTCBTC,0.01791,0.019,0.01629,0.01729,97034.57,1682.85
2017-09-01,LTCBTC,0.01546,0.01925,0.0149,0.01791,184894.96,3202.44
2017-08-31,LTCBTC,0.01438,0.01579,0.01401,0.01546,71538.41,1060.67
2017-08-30,LTCBTC,0.0138,0.01438,0.01337,0.01438,22351.96,309.35
2017-08-29,LTCBTC,0.01421,0.0144,0.01181,0.0138,46525.24,636.8
2017-08-28,LTCBTC,0.01398,0.0152,0.01374,0.01421,70656.41,1019.66
2017-08-27,LTCBTC,0.01195,0.0149,0.01164,0.01398,108083.63,1479.84
2017-08-26,LTCBTC,0.01176,0.0122,0.01154,0.01195,20949.01,248.13
2017-08-25,LTCBTC,0.01165,0.012,0.0114,0.01176,27554.33,322.76
2017-08-24,LTCBTC,0.01293,0.0131,0.0115,0.01165,54146.48,669.48
2017-08-23,LTCBTC,0.0114,0.01399,0.01112,0.01293,68529.1,874.75
2017-08-22,LTCBTC,0.01214,0.01302,0.01112,0.0114,31205.73,370.5
2017-08-21,LTCBTC,0.01134,0.014,0.01108,0.01214,37925.31,446.76
2017-08-20,LTCBTC,0.01082,0.0117,0.01071,0.01134,21600.76,241.79
2017-08-19,LTCBTC,0.0112,0.0114,0.01061,0.01082,21581.66,235.5
2017-08-18,LTCBTC,0.01026,0.01167,0.01008,0.0112,69913.47,755.16
2017-08-17,LTCBTC,0.01003,0.01035,0.009824,0.01026,32464.39,328.08
2017-08-16,LTCBTC,0.01037,0.01077,0.01001,0.01003,32431.9,336.05
2017-08-15,LTCBTC,0.01052,0.0118,0.0097,0.01037,58854.12,609.63
2017-08-14,LTCBTC,0.01113,0.01169,0.00948,0.01052,34534.66,374.28
2017-08-13,LTCBTC,0.01187,0.01208,0.0103,0.01113,100498.06,1120.56
2017-08-12,LTCBTC,0.0128,0.01324,0.01167,0.01187,49481.42,611.3
2017-08-11,LTCBTC,0.01383,0.01398,0.01277,0.0128,32587.53,434.32
2017-08-10,LTCBTC,0.01418,0.01449,0.01373,0.01383,18390.84,257.69
2017-08-09,LTCBTC,0.01444,0.01498,0.01394,0.01418,26165.92,375.79
2017-08-08,LTCBTC,0.0135,0.01458,0.01321,0.01444,32938.27,448.05
2017-08-07,LTCBTC,0.01408,0.01428,0.01343,0.0135,26718.15,366.65
2017-08-06,LTCBTC,0.01406,0.01444,0.0137,0.01408,32399.0,454.33
2017-08-05,LTCBTC,0.01507,0.01557,0.01396,0.01406,42468.36,614.79
2017-08-04,LTCBTC,0.01529,0.0154,0.01485,0.01507,23248.36,351.69
2017-08-03,LTCBTC,0.01541,0.01574,0.01507,0.01529,37223.19,573.61
2017-08-02,LTCBTC,0.01581,0.01674,0.0151,0.01541,59467.14,926.25
2017-08-01,LTCBTC,0.01479,0.01668,0.01456,0.01581,82038.43,1273.99
2017-07-31,LTCBTC,0.01456,0.01586,0.01359,0.01479,72752.31,1067.26
2017-07-30,LTCBTC,0.01513,0.01559,0.0145,0.01456,29911.79,449.45
2017-07-29,LTCBTC,0.0145,0.01532,0.01414,0.01513,24380.49,356.97
2017-07-28,LTCBTC,0.0157,0.01582,0.0124,0.0145,49797.04,736.61
2017-07-27,LTCBTC,0.01662,0.0167,0.01564,0.0157,26972.33,437.39
2017-07-26,LTCBTC,0.01643,0.0169,0.01636,0.01662,30845.37,514.34
2017-07-25,LTCBTC,0.01622,0.01674,0.01587,0.01643,34189.58,557.24
2017-07-24,LTCBTC,0.01643,0.01656,0.01613,0.01622,26533.04,432.94
2017-07-23,LTCBTC,0.0165,0.01669,0.0161,0.01643,28459.01,466.3
2017-07-22,LTCBTC,0.017,0.01707,0.01595,0.0165,24971.97,409.4
2017-07-21,LTCBTC,0.01574,0.01767,0.01566,0.017,61066.63,1030.54
2017-07-20,LTCBTC,0.0177,0.01811,0.01525,0.01574,72746.32,1227.28
2017-07-19,LTCBTC,0.0189,0.01914,0.0176,0.0177,52301.81,952.36
2017-07-18,LTCBTC,0.01902,0.0194,0.01834,0.0189,45043.4,854.33
2017-07-17,LTCBTC,0.02129,0.02149,0.01902,0.01902,56030.2,1130.42
2017-07-16,LTCBTC,0.01938,0.02141,0.01926,0.02129,54856.7,1102.05
2017-07-15,LTCBTC,0.01917,0.01951,0.01876,0.01938,30461.92,583.87
2017-07-14,LTCBTC,0.01942,0.01953,0.01825,0.01917,54035.88,1031.32
2017-07-13,LTCBTC,0.01971,0.01986,0.01901,0.01942,19451.25,376.15
2017-07-12,LTCBTC,0.019,0.0205,0.01873,0.01971,63763.48,1248.75
2017-07-11,LTCBTC,0.01916,0.02054,0.01804,0.019,65729.81,1239.68
2017-07-10,LTCBTC,0.01943,0.01977,0.0187,0.01916,65758.51,1264.34
2017-07-09,LTCBTC,0.02006,0.0204,0.01934,0.01943,40894.91,807.59
2017-07-08,LTCBTC,0.0184,0.02035,0.01784,0.02006,44791.92,856.58
2017-07-07,LTCBTC,0.01964,0.01967,0.01803,0.0184,47117.89,878.0
2017-07-06,LTCBTC,0.02039,0.02039,0.01921,0.01964,37045.53,727.34
2017-07-05,LTCBTC,0.02117,0.02167,0.01923,0.02039,107884.97,2187.53
2017-07-04,LTCBTC,0.01787,0.02118,0.01783,0.02117,142215.6,2802.04
2017-07-03,LTCBTC,0.01654,0.01862,0.01632,0.01787,83098.2,1488.64
2017-07-02,LTCBTC,0.01575,0.0169,0.01545,0.01654,36203.04,586.35
2017-07-01,LTCBTC,0.01605,0.01611,0.01544,0.01575,20945.63,329.37
2017-06-30,LTCBTC,0.01585,0.01639,0.01567,0.01605,24145.29,386.48
2017-06-29,LTCBTC,0.0164,0.01646,0.01555,0.01585,29509.64,473.28
2017-06-28,LTCBTC,0.01566,0.01669,0.01532,0.0164,35764.55,573.96
2017-06-27,LTCBTC,0.01582,0.0159,0.01475,0.01566,56180.55,865.2
2017-06-26,LTCBTC,0.0162,0.01647,0.01463,0.01582,81927.17,1264.62
2017-06-25,LTCBTC,0.0166,0.0169,0.01573,0.0162,42267.8,694.39
2017-06-24,LTCBTC,0.01691,0.01698,0.01628,0.0166,32170.07,534.31
2017-06-23,LTCBTC,0.01714,0.01732,0.0167,0.01691,39978.98,678.18
2017-06-22,LTCBTC,0.01664,0.01769,0.01632,0.01714,76377.3,1300.21
2017-06-21,LTCBTC,0.01672,0.01733,0.01538,0.01664,92707.48,1514.07
2017-06-20,LTCBTC,0.01837,0.01864,0.0153,0.01672,115821.3,1966.47
2017-06-19,LTCBTC,0.01724,0.01959,0.01678,0.01837,160069.22,2923.42
2017-06-18,LTCBTC,0.01738,0.01751,0.0158,0.01724,106936.51,1792.96
2017-06-17,LTCBTC,0.01364,0.018,0.01364,0.01738,262704.7,4217.58
2017-06-16,LTCBTC,0.01202,0.01364,0.0119,0.01364,71349.3,917.53
2017-06-15,LTCBTC,0.01181,0.0125,0.01141,0.01202,68070.95,809.41
2017-06-14,LTCBTC,0.01118,0.01222,0.01094,0.01181,60572.15,697.97
2017-06-13,LTCBTC,0.01091,0.01118,0.01062,0.01118,33501.87,365.65
2017-06-12,LTCBTC,0.01129,0.01135,0.01038,0.01091,65548.17,704.51
2017-06-11,LTCBTC,0.01025,0.01172,0.01014,0.01129,89083.44,964.08
2017-06-10,LTCBTC,0.01051,0.01062,0.01012,0.01025,47759.71,494.65
2017-06-09,LTCBTC,0.01074,0.01104,0.01048,0.01051,22459.04,240.37
2017-06-08,LTCBTC,0.01061,0.0113,0.01042,0.01074,33385.13,360.58
2017-06-07,LTCBTC,0.01048,0.01073,0.01037,0.01061,47724.95,504.66
2017-06-06,LTCBTC,0.01134,0.01139,0.01038,0.01048,43303.82,462.09
2017-06-05,LTCBTC,0.01099,0.01196,0.01099,0.01134,49015.8,559.08
2017-06-04,LTCBTC,0.01076,0.01115,0.01062,0.01099,24027.84,261.06
2017-06-03,LTCBTC,0.01127,0.01133,0.01051,0.01076,28438.87,308.16
2017-06-02,LTCBTC,0.01144,0.01189,0.01107,0.01127,42245.39,482.44
2017-06-01,LTCBTC,0.01128,0.01225,0.01105,0.01144,66310.4,772.45
2017-05-31,LTCBTC,0.01105,0.0114,0.01076,0.01128,42535.56,471.77
2017-05-30,LTCBTC,0.01125,0.01196,0.01094,0.01105,42641.65,482.84
2017-05-29,LTCBTC,0.01105,0.0115,0.01089,0.01125,35672.87,399.4
2017-05-28,LTCBTC,0.01115,0.01166,0.01037,0.01105,49492.97,545.64
2017-05-27,LTCBTC,0.01139,0.01151,0.01,0.01115,93906.1,1013.87
2017-05-26,LTCBTC,0.01201,0.01239,0.01125,0.01139,67642.36,800.09
2017-05-25,LTCBTC,0.014,0.014,0.0116,0.01201,134049.41,1645.73
2017-05-24,LTCBTC,0.01364,0.0145,0.01296,0.014,118605.66,1633.74
2017-05-23,LTCBTC,0.01147,0.01387,0.01117,0.01364,170411.07,2171.39
2017-05-22,LTCBTC,0.01261,0.01265,0.01005,0.01147,236730.75,2700.09
2017-05-21,LTCBTC,0.0132,0.01397,0.01242,0.01261,110193.35,1436.59
2017-05-20,LTCBTC,0.0139,0.01404,0.01311,0.0132,52685.5,718.56
2017-05-19,LTCBTC,0.015,0.01508,0.01338,0.0139,120796.08,1716.94
2017-05-18,LTCBTC,0.01397,0.0158,0.01367,0.015,137072.82,1992.53
2017-05-17,LTCBTC,0.01319,0.01689,0.01154,0.01397,225499.55,2969.13
2017-05-16,LTCBTC,0.01457,0.015,0.013,0.01319,219959.42,3069.39
2017-05-15,LTCBTC,0.01602,0.01607,0.01432,0.01457,141335.5,2148.45
2017-05-14,LTCBTC,0.01619,0.0169,0.01551,0.01602,56850.29,916.52
2017-05-13,LTCBTC,0.01601,0.0165,0.01544,0.01619,80363.15,1284.85
2017-05-12,LTCBTC,0.01667,0.01778,0.01582,0.01601,129979.21,2168.08
2017-05-11,LTCBTC,0.01789,0.01861,0.0152,0.01667,147345.46,2481.61
2017-05-10,LTCBTC,0.01939,0.022,0.0173,0.01789,316390.24,6107.19
2017-05-09,LTCBTC,0.01686,0.0198,0.01384,0.01939,256311.64,4171.93
2017-05-08,LTCBTC,0.01899,0.01945,0.0155,0.01686,217252.73,3849.04
2017-05-07,LTCBTC,0.01792,0.0225,0.01792,0.01899,209019.76,4031.63
2017-05-06,LTCBTC,0.01695,0.0185,0.01661,0.01792,77413.27,1357.66
2017-05-05,LTCBTC,0.0154,0.01776,0.01533,0.01695,170321.39,2856.55
2017-05-04,LTCBTC,0.01421,0.01629,0.0138,0.0154,289343.12,4306.81
2017-05-03,LTCBTC,0.01107,0.015,0.01074,0.01421,367030.78,4908.44
2017-05-02,LTCBTC,0.01129,0.01182,0.01033,0.01107,68035.88,748.94
2017-05-01,LTCBTC,0.01169,0.01213,0.01015,0.01129,96137.42,1091.83
2017-04-30,LTCBTC,0.01193,0.0123,0.0114,0.01169,72564.11,866.88
2017-04-29,LTCBTC,0.01091,0.01197,0.01083,0.01193,80668.55,924.03
2017-04-28,LTCBTC,0.0111,0.0114,0.01048,0.01091,103340.28,1145.84
2017-04-27,LTCBTC,0.0116,0.0117,0.01022,0.0111,182400.13,2011.0
2017-04-26,LTCBTC,0.0121,0.01246,0.01113,0.0116,102700.18,1220.46
2017-04-25,LTCBTC,0.01203,0.01238,0.0112,0.0121,103465.7,1219.08
2017-04-24,LTCBTC,0.01229,0.0123,0.01133,0.01203,101209.21,1203.57
2017-04-23,LTCBTC,0.01149,0.01326,0.01136,0.01229,230412.06,2830.43
2017-04-22,LTCBTC,0.009727,0.01198,0.009588,0.01149,130770.65,1435.45
2017-04-21,LTCBTC,0.008891,0.01008,0.008716,0.009727,131548.98,1260.92
2017-04-20,LTCBTC,0.008442,0.009451,0.008331,0.008891,47652.3,423.94
2017-04-19,LTCBTC,0.0091,0.009179,0.008323,0.008442,70147.4,612.58
2017-04-18,LTCBTC,0.009361,0.009577,0.0083,0.0091,115187.6,1040.73
2017-04-17,LTCBTC,0.00995,0.01083,0.009211,0.009361,99005.61,1016.78
2017-04-16,LTCBTC,0.009945,0.01004,0.009629,0.00995,25760.05,254.22
2017-04-15,LTCBTC,0.009906,0.01032,0.009341,0.009945,58193.61,571.28
2017-04-14,LTCBTC,0.009468,0.01005,0.009282,0.009906,48032.66,466.7
2017-04-13,LTCBTC,0.009658,0.009743,0.009171,0.009468,64876.81,612.1
2017-04-12,LTCBTC,0.007909,0.01007,0.007909,0.009658,232727.96,2195.7
2017-04-11,LTCBTC,0.008183,0.0087,0.007621,0.007909,64664.49,519.3
2017-04-10,LTCBTC,0.007716,0.0085,0.007403,0.008183,66235.44,530.68
2017-04-09,LTCBTC,0.0091,0.009231,0.007281,0.007716,102066.13,826.49
2017-04-08,LTCBTC,0.008343,0.0095,0.008343,0.0091,40947.51,371.96
2017-04-07,LTCBTC,0.009148,0.009662,0.0078,0.008343,106552.43,920.43
2017-04-06,LTCBTC,0.01096,0.01193,0.00785,0.009148,309974.53,2991.77
2017-04-05,LTCBTC,0.00795,0.012,0.0078,0.01096,257248.05,2471.6
2017-04-04,LTCBTC,0.00749,0.009,0.007195,0.00795,122473.43,973.04
2017-04-03,LTCBTC,0.00754,0.0085,0.0055,0.00749,149305.07,1137.75
2017-04-02,LTCBTC,0.006945,0.0081,0.006451,0.00754,165975.76,1210.11
2017-04-01,LTCBTC,0.006668,0.007073,0.00598,0.006945,66010.95,438.78
2017-03-31,LTCBTC,0.007375,0.007611,0.005402,0.006668,144927.44,953.11
2017-03-30,LTCBTC,0.004144,0.008202,0.004092,0.007375,272539.42,1774.48
2017-03-29,LTCBTC,0.004,0.004531,0.003986,0.004144,32809.88,134.79
2017-03-28,LTCBTC,0.003887,0.004095,0.003887,0.004,8812.32,35.32
2017-03-27,LTCBTC,0.004221,0.004264,0.003887,0.003887,14752.23,61.03
2017-03-26,LTCBTC,0.004211,0.004277,0.00405,0.004221,13649.77,56.79
2017-03-25,LTCBTC,0.004428,0.004509,0.0042,0.004211,25294.63,110.98
2017-03-24,LTCBTC,0.003848,0.004497,0.003848,0.004428,57549.18,243.32
2017-03-23,LTCBTC,0.0038,0.004498,0.003753,0.003848,15497.97,61.41
2017-03-22,LTCBTC,0.0036,0.003904,0.003551,0.0038,17301.23,65.03
2017-03-21,LTCBTC,0.003917,0.0044,0.0036,0.0036,25104.16,95.79
2017-03-20,LTCBTC,0.003856,0.003929,0.003743,0.003917,11897.43,45.81
2017-03-19,LTCBTC,0.004134,0.004375,0.0036,0.003856,22655.99,88.69
2017-03-18,LTCBTC,0.003849,0.004375,0.003747,0.004134,39104.31,156.41
2017-03-17,LTCBTC,0.003739,0.004,0.00351,0.003849,48060.46,180.22
2017-03-16,LTCBTC,0.003424,0.00395,0.003364,0.003739,51148.47,185.53
