Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USD
2018-08-24,XRPUSD,0.326,0.3294,0.3155,0.3263,2449377.6,788036.09
2018-08-23,XRPUSD,0.3178,0.3296,0.3155,0.326,2681244.66,861026.15
2018-08-22,XRPUSD,0.3339,0.3541,0.309,0.3178,7790960.95,2576901.5
2018-08-21,XRPUSD,0.3142,0.3377,0.3123,0.3339,3481150.46,1139836.53
2018-08-20,XRPUSD,0.3423,0.3504,0.312,0.3142,5670025.84,1887317.21
2018-08-19,XRPUSD,0.3294,0.3527,0.319,0.3423,4558489.65,1553394.57
2018-08-18,XRPUSD,0.3682,0.3719,0.3131,0.3294,6873654.13,2306603.62
2018-08-17,XRPUSD,0.2929,0.3772,0.2906,0.3682,7453209.49,2470349.49
2018-08-16,XRPUSD,0.2803,0.3014,0.276,0.2929,6516988.99,1888998.5
2018-08-15,XRPUSD,0.2734,0.3031,0.273,0.2803,11443447.39,3294385.44
2018-08-14,XRPUSD,0.2747,0.2766,0.2465,0.2734,8299485.44,2153799.53
2018-08-13,XRPUSD,0.2958,0.3087,0.271,0.2747,4565337.13,1325481.72
2018-08-12,XRPUSD,0.2933,0.2933,0.2933,0.2933,0.0,0.0
2018-08-11,XRPUSD,0.319,0.3198,0.2881,0.2933,5092204.48,1534185.3
2018-08-10,XRPUSD,0.3451,0.3463,0.3125,0.319,4541353.51,1492570.42
2018-08-09,XRPUSD,0.3319,0.3575,0.3284,0.3451,6145533.24,2106714.06
2018-08-08,XRPUSD,0.3787,0.3787,0.32,0.3319,10231643.02,3536614.71
2018-08-07,XRPUSD,0.4124,0.415,0.3753,0.3787,6055203.2,2407684.52
2018-08-06,XRPUSD,0.4346,0.4366,0.4026,0.4124,3051687.36,1286784.28
2018-08-05,XRPUSD,0.4295,0.4366,0.4268,0.4346,1090165.52,469323.02
2018-08-04,XRPUSD,0.4399,0.4438,0.427,0.4295,1559726.28,676909.68
2018-08-03,XRPUSD,0.4304,0.4448,0.4259,0.4399,2965443.82,1297835.36
2018-08-02,XRPUSD,0.446,0.4474,0.4301,0.4304,1120697.88,490556.73
2018-08-01,XRPUSD,0.4345,0.4608,0.4265,0.446,3776062.38,1675049.7
2018-07-31,XRPUSD,0.4457,0.4468,0.4268,0.4345,4063447.14,1766941.6
2018-07-30,XRPUSD,0.4528,0.456,0.4342,0.4457,2463997.99,1097032.24
2018-07-29,XRPUSD,0.4568,0.458,0.4501,0.4528,454152.03,205732.94
2018-07-28,XRPUSD,0.4532,0.4577,0.448,0.4568,845290.79,383298.29
2018-07-27,XRPUSD,0.4488,0.4608,0.4436,0.4532,2161426.57,976763.53
2018-07-26,XRPUSD,0.459,0.469,0.4461,0.4488,2600480.57,1191524.26
2018-07-25,XRPUSD,0.4576,0.4678,0.4517,0.459,4281180.46,1970376.02
2018-07-24,XRPUSD,0.4456,0.47,0.4375,0.4576,10063455.01,4583629.18
2018-07-23,XRPUSD,0.4498,0.4656,0.442,0.4456,2645712.63,1200774.19
2018-07-22,XRPUSD,0.4529,0.4625,0.4461,0.4498,2122616.15,969036.25
2018-07-21,XRPUSD,0.4436,0.46,0.4346,0.4529,4511261.33,2034311.08
2018-07-20,XRPUSD,0.4763,0.4766,0.4291,0.4436,5490202.15,2487171.34
2018-07-19,XRPUSD,0.4889,0.4944,0.4716,0.4763,2861071.31,1374515.13
2018-07-18,XRPUSD,0.5079,0.5238,0.4763,0.4889,7092816.81,3571731.04
2018-07-17,XRPUSD,0.4827,0.52,0.469,0.5079,7267409.11,3595431.38
2018-07-16,XRPUSD,0.4467,0.4834,0.443,0.4827,5584889.85,2595996.95
2018-07-15,XRPUSD,0.4391,0.4493,0.4356,0.4467,1631282.38,725500.75
2018-07-14,XRPUSD,0.4393,0.4425,0.414,0.4391,2705970.59,1172934.55
2018-07-13,XRPUSD,0.4366,0.4457,0.4305,0.4393,2216136.7,972124.72
2018-07-12,XRPUSD,0.4491,0.4491,0.4225,0.4366,5505445.78,2382432.48
2018-07-11,XRPUSD,0.4426,0.4518,0.4402,0.4491,2498790.27,1113640.6
2018-07-10,XRPUSD,0.472,0.4728,0.4391,0.4426,4534644.61,2057987.26
2018-07-09,XRPUSD,0.4782,0.481,0.47,0.472,2866849.12,1359636.25
2018-07-08,XRPUSD,0.4845,0.4877,0.475,0.4782,1833308.51,886778.78
2018-07-07,XRPUSD,0.4758,0.4865,0.4627,0.4845,1582699.64,745639.18
2018-07-06,XRPUSD,0.4776,0.481,0.459,0.4758,2223295.76,1045726.72
2018-07-05,XRPUSD,0.492,0.5002,0.4696,0.4776,3704421.86,1792479.84
2018-07-04,XRPUSD,0.4847,0.506,0.475,0.492,2994379.24,1472256.98
2018-07-03,XRPUSD,0.4891,0.52,0.4778,0.4847,4548523.61,2258149.71
2018-07-02,XRPUSD,0.4616,0.4974,0.452,0.4891,6659989.34,3212826.25
2018-07-01,XRPUSD,0.4687,0.4696,0.4502,0.4616,1722319.43,788693.54
2018-06-30,XRPUSD,0.4545,0.482,0.4544,0.4687,3627713.68,1697638.54
2018-06-29,XRPUSD,0.4474,0.46,0.4241,0.4545,5053905.93,2216423.37
2018-06-28,XRPUSD,0.471,0.4725,0.4392,0.4474,3663110.21,1661086.08
2018-06-27,XRPUSD,0.4526,0.4749,0.448,0.471,3169290.8,1461612.95
2018-06-26,XRPUSD,0.4802,0.4823,0.4516,0.4526,2392437.27,1129846.43
2018-06-25,XRPUSD,0.4744,0.4929,0.4722,0.4802,4646796.5,2227638.98
2018-06-24,XRPUSD,0.4899,0.4949,0.4402,0.4744,8037433.45,3726276.75
2018-06-23,XRPUSD,0.4816,0.4939,0.4758,0.4899,1582643.81,770530.24
2018-06-22,XRPUSD,0.5332,0.5366,0.47,0.4816,6422776.74,3193230.37
2018-06-21,XRPUSD,0.54,0.549,0.5302,0.5332,1278810.79,688240.97
2018-06-20,XRPUSD,0.5492,0.55,0.5229,0.54,2025684.88,1085760.2
2018-06-19,XRPUSD,0.5386,0.5882,0.5341,0.5492,3200867.2,1745221.85
2018-06-18,XRPUSD,0.5259,0.5512,0.5097,0.5386,3942577.46,2089289.74
2018-06-17,XRPUSD,0.5337,0.54,0.5224,0.5259,1425260.92,756582.75
2018-06-16,XRPUSD,0.533,0.5381,0.5187,0.5337,1539447.11,816753.16
2018-06-15,XRPUSD,0.5564,0.5627,0.5281,0.533,3821556.32,2086438.25
2018-06-14,XRPUSD,0.5282,0.568,0.5205,0.5564,7567706.55,4131667.78
2018-06-13,XRPUSD,0.5585,0.5603,0.502,0.5282,8488603.77,4496285.83
2018-06-12,XRPUSD,0.5985,0.5994,0.5448,0.5585,6493970.75,3718127.2
2018-06-11,XRPUSD,0.5827,0.5999,0.561,0.5985,5721463.47,3309660.64
2018-06-10,XRPUSD,0.6578,0.6578,0.555,0.5827,8733025.08,5279573.88
2018-06-09,XRPUSD,0.6725,0.6799,0.6564,0.6578,2001450.58,1332704.78
2018-06-08,XRPUSD,0.6782,0.68,0.6564,0.6725,1891857.91,1267376.81
2018-06-07,XRPUSD,0.6747,0.6885,0.6687,0.6782,2686328.78,1823482.23
2018-06-06,XRPUSD,0.6737,0.6849,0.654,0.6747,3979827.4,2663052.17
2018-06-05,XRPUSD,0.6555,0.685,0.634,0.6737,5079532.97,3353596.32
2018-06-04,XRPUSD,0.6876,0.7041,0.6352,0.6555,10199495.53,6774326.87
2018-06-03,XRPUSD,0.6421,0.6882,0.6374,0.6876,7187757.21,4753172.85
2018-06-02,XRPUSD,0.6203,0.6495,0.61,0.6421,6076647.71,3851710.21
2018-06-01,XRPUSD,0.6111,0.6235,0.6042,0.6203,4601488.29,2814766.93
2018-05-31,XRPUSD,0.6005,0.62,0.5882,0.6111,3552161.91,2160792.31
2018-05-30,XRPUSD,0.5999,0.6263,0.5818,0.6005,6130002.78,3684843.37
2018-05-29,XRPUSD,0.548,0.61,0.5455,0.5999,7682322.16,4473337.6
2018-05-28,XRPUSD,0.6033,0.6093,0.5457,0.548,6673363.72,3844169.57
2018-05-27,XRPUSD,0.6079,0.6102,0.5964,0.6033,2303223.91,1388324.89
2018-05-26,XRPUSD,0.6058,0.6266,0.5973,0.6079,3313223.76,2041644.48
2018-05-25,XRPUSD,0.6297,0.6331,0.5937,0.6058,5604297.53,3420476.09
2018-05-24,XRPUSD,0.5916,0.638,0.5771,0.6297,6711473.46,4088744.21
2018-05-23,XRPUSD,0.6377,0.6771,0.575,0.5916,11087662.71,6720406.81
2018-05-22,XRPUSD,0.6759,0.6784,0.6354,0.6377,3082917.33,2036838.57
2018-05-21,XRPUSD,0.6982,0.702,0.67,0.6759,3440778.83,2357162.44
2018-05-20,XRPUSD,0.6753,0.7067,0.6695,0.6982,3128363.34,2163732.52
2018-05-19,XRPUSD,0.6754,0.6913,0.662,0.6753,1950923.44,1316638.19
2018-05-18,XRPUSD,0.66,0.6838,0.6468,0.6754,4702291.3,3131540.67
2018-05-17,XRPUSD,0.7088,0.7137,0.65,0.66,5020019.14,3429868.97
2018-05-16,XRPUSD,0.6909,0.71,0.66,0.7088,7288025.29,4944053.71
2018-05-15,XRPUSD,0.7282,0.748,0.6831,0.6909,6829102.69,4916707.03
2018-05-14,XRPUSD,0.7301,0.7494,0.69,0.7282,10422396.82,7499947.79
2018-05-13,XRPUSD,0.684,0.748,0.665,0.7301,7675487.11,5483930.59
2018-05-12,XRPUSD,0.6789,0.708,0.631,0.684,9568244.8,6465975.91
2018-05-11,XRPUSD,0.7482,0.7577,0.6501,0.6789,21754351.13,15092899.21
2018-05-10,XRPUSD,0.7956,0.8052,0.7455,0.7482,5167683.31,4040008.1
2018-05-09,XRPUSD,0.8058,0.8156,0.76,0.7956,10821184.25,8452743.4
2018-05-08,XRPUSD,0.8286,0.8453,0.7919,0.8058,5158206.9,4196597.06
2018-05-07,XRPUSD,0.8599,0.8629,0.8011,0.8286,8222673.92,6762776.49
2018-05-06,XRPUSD,0.8986,0.91,0.8377,0.8599,6770007.56,5867508.18
2018-05-05,XRPUSD,0.8882,0.924,0.8854,0.8986,4495877.21,4065295.57
2018-05-04,XRPUSD,0.8734,0.9247,0.8562,0.8882,8853006.39,7900672.15
2018-05-03,XRPUSD,0.858,0.89,0.84,0.8734,8480588.25,7383584.34
2018-05-02,XRPUSD,0.8356,0.8749,0.825,0.858,7232277.11,6146417.29
2018-05-01,XRPUSD,0.831,0.8395,0.781,0.8356,7761013.26,6275403.89
2018-04-30,XRPUSD,0.8699,0.875,0.8167,0.831,5772929.94,4874016.93
2018-04-29,XRPUSD,0.8603,0.9086,0.8251,0.8699,8468313.87,7340008.74
2018-04-28,XRPUSD,0.8068,0.89,0.8031,0.8603,6817314.92,5799100.9
2018-04-27,XRPUSD,0.8488,0.8622,0.8015,0.8068,8126669.05,6810153.31
2018-04-26,XRPUSD,0.7951,0.8499,0.758,0.8488,14336949.25,11543681.36
2018-04-25,XRPUSD,0.92,0.9266,0.7695,0.7951,28839707.1,23932333.85
2018-04-24,XRPUSD,0.8734,0.964,0.8672,0.92,15945214.43,14713114.52
2018-04-23,XRPUSD,0.8639,0.885,0.85,0.8734,5816413.05,5055896.8
2018-04-22,XRPUSD,0.87,0.919,0.84,0.8639,10123234.08,8972748.62
2018-04-21,XRPUSD,0.9268,0.9274,0.81,0.87,13643935.26,11846507.95
2018-04-20,XRPUSD,0.782,0.9405,0.782,0.9268,25618461.05,22134911.56
2018-04-19,XRPUSD,0.7122,0.7871,0.7041,0.782,12526393.87,9251823.31
2018-04-18,XRPUSD,0.6534,0.73,0.6516,0.7122,10238943.79,7098224.8
2018-04-17,XRPUSD,0.6622,0.682,0.6468,0.6534,5222555.28,3478785.98
2018-04-16,XRPUSD,0.6961,0.6974,0.6364,0.6622,6478541.3,4285226.7
2018-04-15,XRPUSD,0.6395,0.6984,0.6395,0.6961,7395114.35,4985001.33
2018-04-14,XRPUSD,0.6416,0.674,0.6225,0.6395,9710554.89,6282966.71
2018-04-13,XRPUSD,0.6433,0.7081,0.613,0.6416,25241937.71,16585436.32
2018-04-12,XRPUSD,0.5412,0.6657,0.5021,0.6433,25698922.02,14683193.96
2018-04-11,XRPUSD,0.4908,0.555,0.486,0.5412,8079793.27,4158254.99
2018-04-10,XRPUSD,0.4873,0.4934,0.4777,0.4908,3315245.95,1610977.41
2018-04-09,XRPUSD,0.4969,0.5113,0.4743,0.4873,6480182.17,3173706.09
2018-04-08,XRPUSD,0.4851,0.5006,0.4837,0.4969,3230939.95,1597629.57
2018-04-07,XRPUSD,0.4739,0.496,0.47,0.4851,4959521.4,2417929.69
2018-04-06,XRPUSD,0.4875,0.4953,0.4587,0.4739,7309516.17,3447304.73
2018-04-05,XRPUSD,0.4896,0.497,0.4747,0.4875,6505555.33,3155530.24
2018-04-04,XRPUSD,0.5491,0.5536,0.485,0.4896,9659120.66,4924701.29
2018-04-03,XRPUSD,0.493,0.5525,0.492,0.5491,13042738.64,6852999.63
2018-04-02,XRPUSD,0.4788,0.5041,0.4715,0.493,8503564.36,4136093.4
2018-04-01,XRPUSD,0.4984,0.5056,0.45,0.4788,10548911.19,5074114.85
2018-03-31,XRPUSD,0.4984,0.521,0.492,0.4984,6326972.02,3203231.26
2018-03-30,XRPUSD,0.5016,0.5234,0.4703,0.4984,17698321.52,8699355.19
2018-03-29,XRPUSD,0.5724,0.574,0.4976,0.5016,16473231.9,8716604.88
2018-03-28,XRPUSD,0.57,0.5879,0.5635,0.5724,4102113.08,2352143.73
2018-03-27,XRPUSD,0.5873,0.602,0.557,0.57,8800351.79,5097709.83
2018-03-26,XRPUSD,0.6355,0.6421,0.575,0.5873,10234758.31,6125397.59
2018-03-25,XRPUSD,0.6282,0.654,0.621,0.6355,4076988.37,2585067.86
2018-03-24,XRPUSD,0.64,0.6784,0.628,0.6282,6158772.44,4004677.44
2018-03-23,XRPUSD,0.6544,0.6544,0.612,0.64,6826941.83,4289770.92
2018-03-22,XRPUSD,0.6787,0.6909,0.61,0.6544,9409299.62,6149028.8
2018-03-21,XRPUSD,0.7005,0.7098,0.66,0.6787,9980780.94,6875553.65
2018-03-20,XRPUSD,0.7197,0.72,0.657,0.7005,14073719.43,9772278.7
2018-03-19,XRPUSD,0.6484,0.7238,0.6261,0.7197,14833948.73,9962168.29
2018-03-18,XRPUSD,0.6288,0.6747,0.5335,0.6484,22378475.42,13199981.92
2018-03-17,XRPUSD,0.6778,0.6829,0.6133,0.6288,9494083.18,6163812.05
2018-03-16,XRPUSD,0.6818,0.7097,0.6556,0.6778,8320403.76,5729518.01
2018-03-15,XRPUSD,0.6851,0.7213,0.6252,0.6818,16812757.19,11184108.11
2018-03-14,XRPUSD,0.7778,0.7888,0.6515,0.6851,13912364.57,9959270.8
2018-03-13,XRPUSD,0.78,0.7984,0.7601,0.7778,5266016.97,4087372.94
2018-03-12,XRPUSD,0.815,0.83,0.7628,0.78,6829400.92,5467015.38
2018-03-11,XRPUSD,0.7741,0.8305,0.75,0.815,7411862.71,5892458.69
2018-03-10,XRPUSD,0.8217,0.8438,0.7655,0.7741,5881250.96,4747311.71
2018-03-09,XRPUSD,0.8058,0.845,0.7322,0.8217,22805907.47,17804321.36
2018-03-08,XRPUSD,0.8519,0.8719,0.7923,0.8058,10783150.19,9007672.24
2018-03-07,XRPUSD,0.9009,0.914,0.786,0.8519,17306668.53,14871707.83
2018-03-06,XRPUSD,0.944,0.98,0.8916,0.9009,17198288.74,15952456.8
2018-03-05,XRPUSD,1,1.1,0.9389,0.944,21549691.29,21845710.15
2018-03-04,XRPUSD,0.8973,1.03,0.885,1,12464568.74,11942685.21
2018-03-03,XRPUSD,0.8996,0.92,0.8905,0.8973,3776157.25,3414883.58
2018-03-02,XRPUSD,0.9142,0.9212,0.8866,0.8996,3761470.36,3387461.87
2018-03-01,XRPUSD,0.887,0.949,0.875,0.9142,6918167.36,6318935.07
2018-02-28,XRPUSD,0.928,0.9479,0.88,0.887,5589015.53,5095523.61
2018-02-27,XRPUSD,0.9273,0.96,0.9169,0.928,5823859.19,5464128.09
2018-02-26,XRPUSD,0.9025,0.9527,0.878,0.9273,6992458.48,6423528.17
2018-02-25,XRPUSD,0.9012,0.9262,0.8765,0.9025,4800640.49,4313855.25
2018-02-24,XRPUSD,0.9369,0.972,0.8673,0.9012,7221243.71,6596916.99
2018-02-23,XRPUSD,0.889,0.99,0.8501,0.9369,12734602.12,11797090.69
2018-02-22,XRPUSD,0.9513,1.01,0.8536,0.889,16847344.31,15509935.86
2018-02-21,XRPUSD,1.03,1.04,0.94,0.9513,16356453.49,16202417.74
2018-02-20,XRPUSD,1.11,1.13,1,1.03,10252476.36,11018661.54
2018-02-19,XRPUSD,1.07,1.14,1.07,1.11,5913471.48,6592652.88
2018-02-18,XRPUSD,1.18,1.18,1.05,1.07,13222193.51,14668616.89
2018-02-17,XRPUSD,1.12,1.21,1.1,1.18,12388033.21,14336736.98
2018-02-16,XRPUSD,1.11,1.12,1.07,1.12,8233232.02,9051706.51
2018-02-15,XRPUSD,1.13,1.15,1.08,1.11,17678743.78,19663673.31
2018-02-14,XRPUSD,0.9825,1.16,0.9777,1.13,23790537.49,25304234.47
2018-02-13,XRPUSD,1.04,1.05,0.966,0.9825,11068288.53,11073582.81
2018-02-12,XRPUSD,0.9597,1.08,0.956,1.04,22060138.58,22785419.43
2018-02-11,XRPUSD,1.03,1.04,0.893,0.9597,28293840.49,27270399.71
2018-02-10,XRPUSD,0.9199,1.23,0.9035,1.03,61576576.04,64055602.05
2018-02-09,XRPUSD,0.7784,0.929,0.7398,0.9199,26517169.99,22561574.76
2018-02-08,XRPUSD,0.71,0.789,0.707,0.7784,18546230.76,13930076.81
2018-02-07,XRPUSD,0.757,0.8262,0.6872,0.71,28578803.18,21693463.45
2018-02-06,XRPUSD,0.672,0.7813,0.562,0.757,58275139.52,38743122.29
2018-02-05,XRPUSD,0.807,0.831,0.621,0.672,48549955.6,34861923.01
2018-02-04,XRPUSD,0.9523,0.961,0.77,0.807,21649305.41,18447527.9
2018-02-03,XRPUSD,0.89,1.02,0.7621,0.9523,27894988.43,25277830.2
2018-02-02,XRPUSD,0.9399,0.985,0.6183,0.89,65866071.09,53840853.55
2018-02-01,XRPUSD,1.12,1.13,0.87,0.9399,32442612.3,31758102.71
2018-01-31,XRPUSD,1.09,1.14,1,1.12,21826728.78,23598543.02
2018-01-30,XRPUSD,1.26,1.26,1.06,1.09,28766071.86,33420036.2
2018-01-29,XRPUSD,1.35,1.36,1.24,1.26,16294579.63,20953344.06
2018-01-28,XRPUSD,1.21,1.4,1.21,1.35,18901407.39,24164463.25
2018-01-27,XRPUSD,1.21,1.24,1.17,1.21,9375819.4,11336917.34
2018-01-26,XRPUSD,1.3,1.33,1.11,1.21,25386745.56,30481021.11
2018-01-25,XRPUSD,1.36,1.38,1.27,1.3,15577065.92,20670285.27
2018-01-24,XRPUSD,1.34,1.42,1.29,1.36,24873620.03,33563535.7
2018-01-23,XRPUSD,1.34,1.47,1.18,1.34,43776847.85,58140228.12
2018-01-22,XRPUSD,1.37,1.42,1.14,1.34,39508916.89,49760692.01
2018-01-21,XRPUSD,1.57,1.58,1.3,1.37,32806581.34,46286808.86
2018-01-20,XRPUSD,1.54,1.64,1.49,1.57,21317363.91,33253331.79
2018-01-19,XRPUSD,1.58,1.7,1.48,1.54,33542812.68,53182988.52
2018-01-18,XRPUSD,1.32,1.75,1.23,1.58,63550999.24,96438498.06
2018-01-17,XRPUSD,1.18,1.47,0.88,1.32,82441067.31,92358254.75
2018-01-16,XRPUSD,1.66,1.7,0.837,1.18,71373463.27,90753692.88
2018-01-15,XRPUSD,1.85,1.9,1.63,1.66,13373343.96,23995655.16
2018-01-14,XRPUSD,2.03,2.08,1.8,1.85,11061589.79,21018543.13
2018-01-13,XRPUSD,1.65,1.65,1.65,1.65,0.0,0.0
2018-01-12,XRPUSD,1.65,1.65,1.65,1.65,0.0,0.0
2018-01-11,XRPUSD,1.95,1.97,1.51,1.65,12698411.35,20974502.4
2018-01-10,XRPUSD,2.02,2.1,1.6,1.95,23211754.28,43629376.01
2018-01-09,XRPUSD,2.41,2.51,1.85,2.02,17336497.28,37857079.58
2018-01-08,XRPUSD,2.76,2.76,2.1,2.41,11198029.76,27543981.45
2018-01-07,XRPUSD,2.63,2.78,2.55,2.76,5498995.74,14810075.42
2018-01-06,XRPUSD,2.5,2.83,2.46,2.63,8684928.43,23043987.66
2018-01-05,XRPUSD,2.6,3,2.15,2.5,24120618.57,63029165.61
2018-01-04,XRPUSD,2.78,3.35,2.34,2.6,27076427.24,81046558.24
2018-01-03,XRPUSD,2.21,2.9,2.19,2.78,19203695.69,48019110.05
2018-01-02,XRPUSD,2.1,2.22,1.93,2.21,11924071.43,24752610.18
2018-01-01,XRPUSD,1.99,2.1,1.82,2.1,7967707.69,15563271.96
2017-12-31,XRPUSD,1.89,2.1,1.6,1.99,17430762.51,32795366.81
2017-12-30,XRPUSD,1.95,2.48,1.79,1.89,42478696.2,88874326.14
2017-12-29,XRPUSD,1.28,1.95,1.27,1.95,40342132.86,65245746.66
2017-12-28,XRPUSD,1.21,1.3,1.15,1.28,21684465.07,26738448.09
2017-12-27,XRPUSD,1.08,1.3,1.06,1.21,26344167.67,30685491.84
2017-12-26,XRPUSD,1,1.1,0.987,1.08,8992709.01,9310193.59
2017-12-25,XRPUSD,0.9851,1.06,0.95,1,8119080.69,8115342.58
2017-12-24,XRPUSD,1.03,1.06,0.8575,0.9851,16082707.59,15460967.43
2017-12-23,XRPUSD,1.01,1.09,0.95,1.03,13552416.98,14121610.62
2017-12-22,XRPUSD,1.1,1.25,0.68,1.01,35615087.86,35991292.02
2017-12-21,XRPUSD,0.7195,1.17,0.705,1.1,40777710.11,37725736.7
2017-12-20,XRPUSD,0.748,0.7644,0.65,0.7195,15422931.94,10884870.49
2017-12-19,XRPUSD,0.751,0.84,0.7281,0.748,17293418.99,13568917.85
2017-12-18,XRPUSD,0.7188,0.8,0.66,0.751,14340811.14,10518533.37
2017-12-17,XRPUSD,0.7471,0.7857,0.7,0.7188,12536655.87,9236038.75
2017-12-16,XRPUSD,0.749,0.835,0.732,0.7471,12910617.37,9898772.72
2017-12-15,XRPUSD,0.87,0.885,0.6,0.749,21607149.3,16363517.27
2017-12-14,XRPUSD,0.4788,0.9,0.46,0.87,27560150.06,18242797.71
2017-12-13,XRPUSD,0.343,0.499,0.32,0.4788,33941490.0,14591435.96
2017-12-12,XRPUSD,0.2434,0.41,0.243,0.343,34037765.95,10335748.43
2017-12-11,XRPUSD,0.228,0.2481,0.228,0.2434,8655676.97,2098543.05
2017-12-10,XRPUSD,0.2373,0.24,0.2222,0.228,4810734.13,1120260.33
2017-12-09,XRPUSD,0.2381,0.249,0.2296,0.2373,8829395.09,2123871.24
2017-12-08,XRPUSD,0.21,0.25,0.205,0.2381,15585136.0,3631900.65
2017-12-07,XRPUSD,0.2272,0.2374,0.21,0.21,13648540.82,2987559.55
2017-12-06,XRPUSD,0.2418,0.2425,0.224,0.2272,11288791.07,2628929.68
2017-12-05,XRPUSD,0.25,0.2512,0.24,0.2418,9415085.43,2292318.99
2017-12-04,XRPUSD,0.2457,0.2544,0.242,0.25,5298607.37,1308088.02
2017-12-03,XRPUSD,0.2441,0.26,0.242,0.2457,5714042.15,1430741.53
2017-12-02,XRPUSD,0.2535,0.2535,0.241,0.2441,4366132.85,1080107.03
2017-12-01,XRPUSD,0.24,0.2668,0.229,0.2535,8150290.69,1994989.93
2017-11-30,XRPUSD,0.2387,0.2499,0.22,0.24,12061439.36,2859429.63
2017-11-29,XRPUSD,0.279,0.2796,0.231,0.2387,22252781.18,5716543.52
2017-11-28,XRPUSD,0.245,0.2797,0.243,0.279,15800955.39,4088277.68
2017-11-27,XRPUSD,0.2458,0.2485,0.2421,0.245,5987911.7,1463228.55
2017-11-26,XRPUSD,0.2484,0.25,0.243,0.2458,4938137.68,1213892.64
2017-11-25,XRPUSD,0.24,0.2499,0.2371,0.2484,6454873.1,1582936.05
2017-11-24,XRPUSD,0.2413,0.2449,0.2324,0.24,6946677.65,1653414.98
2017-11-23,XRPUSD,0.239,0.2488,0.2369,0.2413,9133259.44,2206750.29
2017-11-22,XRPUSD,0.2322,0.2448,0.232,0.239,6564714.67,1556599.49
2017-11-21,XRPUSD,0.2429,0.25,0.23,0.2322,8284358.29,1963137.13
2017-11-20,XRPUSD,0.23,0.25,0.2294,0.2429,10049267.13,2406790.81
2017-11-19,XRPUSD,0.2281,0.237,0.2238,0.23,5538844.08,1274370.97
2017-11-18,XRPUSD,0.224,0.23,0.22,0.2281,5864068.85,1315972.12
2017-11-17,XRPUSD,0.222,0.235,0.2102,0.224,8905941.58,2008776.15
2017-11-16,XRPUSD,0.2086,0.267,0.205,0.222,34190477.17,8039584.77
2017-11-15,XRPUSD,0.2036,0.2126,0.203,0.2086,5453438.23,1137534.16
2017-11-14,XRPUSD,0.202,0.209,0.2,0.2036,7697690.74,1585640.43
2017-11-13,XRPUSD,0.1954,0.2055,0.195,0.202,6216006.03,1238853.27
2017-11-12,XRPUSD,0.2103,0.211,0.1895,0.1954,17398132.91,3452524.78
2017-11-11,XRPUSD,0.2038,0.2135,0.201,0.2103,5878461.27,1221857.62
2017-11-10,XRPUSD,0.2173,0.2214,0.2,0.2038,10965941.41,2312553.2
2017-11-09,XRPUSD,0.2182,0.224,0.2123,0.2173,8226736.18,1803035.17
2017-11-08,XRPUSD,0.2058,0.2236,0.2044,0.2182,6466946.44,1374914.73
2017-11-07,XRPUSD,0.2033,0.208,0.2002,0.2058,4267519.62,866857.13
2017-11-06,XRPUSD,0.201,0.207,0.198,0.2033,4451715.0,901775.11
2017-11-05,XRPUSD,0.2011,0.2044,0.197,0.201,2587694.74,519049.54
2017-11-04,XRPUSD,0.207,0.21,0.201,0.2011,3297360.82,671432.54
2017-11-03,XRPUSD,0.197,0.2199,0.197,0.207,10280358.8,2137464.63
2017-11-02,XRPUSD,0.1907,0.2049,0.18,0.197,9079809.75,1722795.02
2017-11-01,XRPUSD,0.1991,0.2028,0.1903,0.1907,7622741.31,1503239.69
2017-10-31,XRPUSD,0.2016,0.2049,0.199,0.1991,4370049.46,882088.47
2017-10-30,XRPUSD,0.2018,0.205,0.2,0.2016,2374458.18,480375.82
2017-10-29,XRPUSD,0.2014,0.205,0.1964,0.2018,4407702.55,882216.71
2017-10-28,XRPUSD,0.2021,0.2031,0.198,0.2014,2588128.55,518596.81
2017-10-27,XRPUSD,0.2028,0.205,0.2,0.2021,3403298.46,686448.76
2017-10-26,XRPUSD,0.2032,0.2068,0.2005,0.2028,3363799.46,684573.34
2017-10-25,XRPUSD,0.2054,0.2132,0.199,0.2032,4716298.17,955739.8
2017-10-24,XRPUSD,0.1931,0.217,0.1851,0.2054,10537111.61,2168364.67
2017-10-23,XRPUSD,0.2005,0.201,0.1869,0.1931,7957162.89,1527937.75
2017-10-22,XRPUSD,0.212,0.212,0.212,0.212,0.0,0.0
2017-10-21,XRPUSD,0.212,0.212,0.212,0.212,0.0,0.0
2017-10-20,XRPUSD,0.2132,0.2249,0.2119,0.212,3350770.38,726516.54
2017-10-19,XRPUSD,0.2179,0.23,0.2051,0.2132,11488032.97,2478405.97
2017-10-18,XRPUSD,0.2289,0.2362,0.1999,0.2179,20914396.35,4537409.65
2017-10-17,XRPUSD,0.258,0.266,0.2168,0.2289,24805009.11,6018767.17
2017-10-16,XRPUSD,0.2655,0.2949,0.25,0.258,26014807.18,7093232.04
2017-10-15,XRPUSD,0.2581,0.2689,0.25,0.2655,7751732.5,2020174.58
2017-10-14,XRPUSD,0.2589,0.268,0.2549,0.2581,7179825.31,1869999.63
2017-10-13,XRPUSD,0.2459,0.265,0.235,0.2589,13600999.73,3384331.7
