Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume EBTC
2018-12-21,DOGEBTC,6.7e-07,7.3e-07,6.4e-07,6.5e-07,100619.81,0.06555
2018-12-20,DOGEBTC,7.0e-07,7.5e-07,6.5e-07,6.7e-07,52579.45,0.03683
2018-12-19,DOGEBTC,7.1e-07,7.7e-07,6.9e-07,7.0e-07,132907.87,0.09493
2018-12-18,DOGEBTC,8.2e-07,8.2e-07,7.0e-07,7.1e-07,165044.57,0.1215
2018-12-17,DOGEBTC,6.6e-07,8.5e-07,6.2e-07,8.2e-07,608516.3,0.4224
2018-12-16,DOGEBTC,6.4e-07,6.7e-07,6.2e-07,6.6e-07,42698.71,0.02682
2018-12-15,DOGEBTC,6.4e-07,6.5e-07,6.2e-07,6.4e-07,34913.25,0.02233
2018-12-14,DOGEBTC,6.4e-07,6.5e-07,6.3e-07,6.4e-07,30282.66,0.01936
2018-12-13,DOGEBTC,6.1e-07,6.6e-07,6.0e-07,6.4e-07,98526.3,0.06088
2018-12-12,DOGEBTC,5.9e-07,6.1e-07,5.9e-07,6.1e-07,133773.11,0.08108
2018-12-11,DOGEBTC,5.8e-07,6.9e-07,5.8e-07,5.9e-07,147390.72,0.08794
2018-12-10,DOGEBTC,6.1e-07,6.2e-07,5.8e-07,5.8e-07,83497.47,0.05054
2018-12-09,DOGEBTC,6.2e-07,6.2e-07,5.9e-07,6.1e-07,216971.4,0.1284
2018-12-08,DOGEBTC,6.2e-07,6.3e-07,6.0e-07,6.2e-07,71053.67,0.0439
2018-12-07,DOGEBTC,5.9e-07,7.0e-07,5.8e-07,6.2e-07,51561.83,0.03252
2018-12-06,DOGEBTC,5.7e-07,5.9e-07,5.5e-07,5.9e-07,181243.4,0.1036
2018-12-05,DOGEBTC,5.4e-07,5.8e-07,5.4e-07,5.7e-07,623658.05,0.3524
2018-12-04,DOGEBTC,5.6e-07,5.6e-07,5.4e-07,5.4e-07,161495.69,0.08989
2018-12-03,DOGEBTC,5.3e-07,5.6e-07,5.3e-07,5.6e-07,96624.86,0.05356
2018-12-02,DOGEBTC,5.5e-07,5.5e-07,5.2e-07,5.3e-07,19064.33,0.01031
2018-12-01,DOGEBTC,5.5e-07,5.6e-07,5.2e-07,5.5e-07,76241.68,0.04089
2018-11-30,DOGEBTC,5.3e-07,5.5e-07,5.0e-07,5.5e-07,172400.59,0.08867
2018-11-29,DOGEBTC,5.3e-07,5.6e-07,5.2e-07,5.3e-07,231843.38,0.1236
2018-11-28,DOGEBTC,5.4e-07,5.5e-07,5.1e-07,5.3e-07,507670.88,0.269
2018-11-27,DOGEBTC,5.6e-07,5.6e-07,5.4e-07,5.4e-07,89789.76,0.04912
2018-11-26,DOGEBTC,5.4e-07,5.8e-07,5.4e-07,5.6e-07,111611.05,0.06166
2018-11-25,DOGEBTC,5.8e-07,6.0e-07,5.4e-07,5.4e-07,46263.35,0.02602
2018-11-24,DOGEBTC,5.2e-07,6.2e-07,5.2e-07,5.8e-07,622817.43,0.344
2018-11-23,DOGEBTC,5.5e-07,5.5e-07,5.2e-07,5.2e-07,47345.98,0.0257
2018-11-22,DOGEBTC,5.2e-07,5.6e-07,5.1e-07,5.5e-07,173456.56,0.09394
2018-11-21,DOGEBTC,5.2e-07,5.8e-07,4.7e-07,5.2e-07,83296.92,0.04363
2018-11-20,DOGEBTC,4.9e-07,5.2e-07,4.6e-07,5.2e-07,166895.11,0.08267
2018-11-19,DOGEBTC,4.6e-07,4.9e-07,4.6e-07,4.9e-07,164462.37,0.0795
2018-11-18,DOGEBTC,4.8e-07,4.9e-07,4.3e-07,4.6e-07,73696.33,0.03417
2018-11-17,DOGEBTC,5.0e-07,5.0e-07,4.6e-07,4.8e-07,227462.45,0.1073
2018-11-16,DOGEBTC,5.2e-07,5.2e-07,4.4e-07,5.0e-07,106854.17,0.05304
2018-11-15,DOGEBTC,4.6e-07,5.2e-07,4.4e-07,5.2e-07,52353.54,0.02458
2018-11-14,DOGEBTC,4.7e-07,4.7e-07,4.5e-07,4.6e-07,114193.56,0.05282
2018-11-13,DOGEBTC,4.7e-07,5.1e-07,4.7e-07,4.7e-07,225970.74,0.1084
2018-11-12,DOGEBTC,4.9e-07,5.1e-07,4.7e-07,4.7e-07,148568.52,0.07233
2018-11-11,DOGEBTC,5.1e-07,5.2e-07,4.9e-07,4.9e-07,17883.89,0.009014
2018-11-10,DOGEBTC,4.7e-07,5.2e-07,4.7e-07,5.1e-07,125090.23,0.06172
2018-11-09,DOGEBTC,5.2e-07,5.4e-07,4.7e-07,4.7e-07,57970.92,0.03009
2018-11-08,DOGEBTC,5.5e-07,5.5e-07,4.6e-07,5.2e-07,360838.97,0.1868
2018-11-07,DOGEBTC,5.9e-07,5.9e-07,5.5e-07,5.5e-07,342420.68,0.1919
2018-11-06,DOGEBTC,6.1e-07,6.1e-07,5.6e-07,5.9e-07,77019.37,0.04451
2018-11-05,DOGEBTC,6.0e-07,6.1e-07,5.6e-07,6.1e-07,95816.29,0.05582
2018-11-04,DOGEBTC,6.1e-07,6.1e-07,5.9e-07,6.0e-07,246158.76,0.1457
2018-11-03,DOGEBTC,6.1e-07,6.1e-07,5.9e-07,6.1e-07,52937.9,0.03143
2018-11-02,DOGEBTC,5.9e-07,6.1e-07,5.9e-07,6.1e-07,21240.18,0.01275
2018-11-01,DOGEBTC,6.0e-07,6.1e-07,5.9e-07,5.9e-07,54022.39,0.0324
2018-10-31,DOGEBTC,5.8e-07,6.1e-07,5.8e-07,6.0e-07,15626.2,0.00938
2018-10-30,DOGEBTC,6.2e-07,6.3e-07,5.8e-07,5.8e-07,75163.88,0.04625
2018-10-29,DOGEBTC,6.5e-07,6.5e-07,5.8e-07,6.2e-07,120210.46,0.07536
2018-10-28,DOGEBTC,6.6e-07,6.6e-07,6.1e-07,6.5e-07,52528.93,0.0333
2018-10-27,DOGEBTC,6.1e-07,7.0e-07,6.1e-07,6.6e-07,290482.69,0.1807
2018-10-26,DOGEBTC,5.7e-07,6.1e-07,5.7e-07,6.1e-07,730441.15,0.4335
2018-10-25,DOGEBTC,6.0e-07,6.1e-07,5.5e-07,5.7e-07,1014802.31,0.5978
2018-10-24,DOGEBTC,6.3e-07,6.6e-07,5.8e-07,6.0e-07,187877.85,0.1171
2018-10-23,DOGEBTC,6.9e-07,6.9e-07,6.3e-07,6.3e-07,289361.45,0.1893
2018-10-22,DOGEBTC,6.9e-07,7.0e-07,6.7e-07,6.9e-07,213481.86,0.1476
2018-10-21,DOGEBTC,6.9e-07,7.6e-07,6.7e-07,6.9e-07,329506.61,0.2361
