Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2018-08-11,ETHBTC,0.05396,0.05403,0.051,0.051,11125.97,580.21
2018-08-10,ETHBTC,0.05564,0.05646,0.05364,0.05396,5205.1,286.02
2018-08-09,ETHBTC,0.05658,0.05716,0.05523,0.05564,8916.87,502.77
2018-08-08,ETHBTC,0.05623,0.05769,0.05547,0.05658,11373.79,643.1
2018-08-07,ETHBTC,0.05838,0.05847,0.0552,0.05623,12784.42,731.35
2018-08-06,ETHBTC,0.05816,0.05868,0.05763,0.05838,5615.37,327.44
2018-08-05,ETHBTC,0.05798,0.05862,0.05766,0.05816,4254.54,247.2
2018-08-04,ETHBTC,0.05631,0.05874,0.05582,0.05798,3691.95,211.16
2018-08-03,ETHBTC,0.0545,0.05656,0.05439,0.05631,4988.12,275.6
2018-08-02,ETHBTC,0.05517,0.05552,0.054,0.0545,5469.71,298.15
2018-08-01,ETHBTC,0.05583,0.05641,0.05456,0.05517,6145.28,340.34
2018-07-31,ETHBTC,0.05586,0.05621,0.05434,0.05583,5466.7,302.85
2018-07-30,ETHBTC,0.05673,0.05698,0.05554,0.05586,5517.52,311.05
2018-07-29,ETHBTC,0.05693,0.05708,0.05655,0.05673,1680.89,95.44
2018-07-28,ETHBTC,0.05751,0.05753,0.05668,0.05693,1635.38,93.42
2018-07-27,ETHBTC,0.05831,0.05902,0.05652,0.05751,6978.8,402.03
2018-07-26,ETHBTC,0.0577,0.05888,0.05748,0.05831,6240.07,363.07
2018-07-25,ETHBTC,0.057,0.05819,0.05681,0.0577,6091.13,350.46
2018-07-24,ETHBTC,0.05821,0.05951,0.05648,0.057,13509.91,780.77
2018-07-23,ETHBTC,0.0618,0.0618,0.05797,0.05821,14024.7,833.11
2018-07-22,ETHBTC,0.0623,0.06282,0.06146,0.0618,4157.62,257.65
2018-07-21,ETHBTC,0.06121,0.06334,0.06094,0.0623,5656.23,354.06
2018-07-20,ETHBTC,0.06263,0.06274,0.06,0.06121,16323.59,1000.66
2018-07-19,ETHBTC,0.06497,0.06524,0.06186,0.06263,12125.2,773.67
2018-07-18,ETHBTC,0.06837,0.06863,0.06412,0.06497,19446.79,1286.92
2018-07-17,ETHBTC,0.07117,0.07143,0.06801,0.06837,7400.06,514.06
2018-07-16,ETHBTC,0.0707,0.07188,0.07014,0.07117,4994.86,354.54
2018-07-15,ETHBTC,0.06932,0.07116,0.06912,0.0707,2211.77,155.58
2018-07-14,ETHBTC,0.06948,0.07,0.06912,0.06932,1178.06,81.88
2018-07-13,ETHBTC,0.06889,0.0704,0.06887,0.06948,3797.75,264.66
2018-07-12,ETHBTC,0.06975,0.07022,0.06857,0.06889,3223.69,223.82
2018-07-11,ETHBTC,0.06868,0.06991,0.06759,0.06975,3934.81,270.94
2018-07-10,ETHBTC,0.07068,0.07093,0.06756,0.06868,6899.55,476.08
2018-07-09,ETHBTC,0.07258,0.07265,0.07062,0.07068,3396.89,242.93
2018-07-08,ETHBTC,0.07177,0.07309,0.0716,0.07258,2764.78,200.06
2018-07-07,ETHBTC,0.07104,0.07183,0.0701,0.07177,2430.98,172.88
2018-07-06,ETHBTC,0.07158,0.07175,0.07,0.07104,4570.23,324.23
2018-07-05,ETHBTC,0.07089,0.0718,0.07058,0.07158,5147.64,367.13
2018-07-04,ETHBTC,0.07096,0.072,0.0695,0.07089,6135.78,433.98
2018-07-03,ETHBTC,0.07194,0.07287,0.07062,0.07096,2882.6,206.32
2018-07-02,ETHBTC,0.07103,0.07242,0.07043,0.07194,4673.93,333.31
2018-07-01,ETHBTC,0.07096,0.07148,0.07049,0.07103,2059.17,146.15
2018-06-30,ETHBTC,0.07018,0.07179,0.06986,0.07096,5063.13,358.0
2018-06-29,ETHBTC,0.07176,0.07197,0.06902,0.07018,8433.11,592.32
2018-06-28,ETHBTC,0.072,0.07213,0.0708,0.07176,5443.95,388.92
2018-06-27,ETHBTC,0.07076,0.07255,0.06995,0.072,13657.24,970.95
2018-06-26,ETHBTC,0.07343,0.07365,0.07076,0.07076,7120.74,512.76
2018-06-25,ETHBTC,0.07409,0.0756,0.07275,0.07343,5726.27,423.49
2018-06-24,ETHBTC,0.07692,0.07715,0.07246,0.07409,13838.02,1031.76
2018-06-23,ETHBTC,0.07637,0.07745,0.0756,0.07692,5807.41,446.49
2018-06-22,ETHBTC,0.07822,0.07823,0.07485,0.07637,15023.54,1149.59
2018-06-21,ETHBTC,0.07939,0.08027,0.0776,0.07822,7022.24,554.11
2018-06-20,ETHBTC,0.07976,0.0798,0.07833,0.07939,3124.84,247.29
2018-06-19,ETHBTC,0.07711,0.08013,0.07694,0.07976,5204.12,410.85
2018-06-18,ETHBTC,0.07694,0.07766,0.07625,0.07711,5508.28,423.3
2018-06-17,ETHBTC,0.07651,0.07755,0.07644,0.07694,1919.48,147.66
2018-06-16,ETHBTC,0.07634,0.07743,0.07593,0.07651,3010.05,230.81
2018-06-15,ETHBTC,0.07816,0.0785,0.07465,0.07634,7701.44,588.32
2018-06-14,ETHBTC,0.07552,0.07914,0.07272,0.07816,13183.97,1007.74
2018-06-13,ETHBTC,0.07555,0.07631,0.07225,0.07552,11857.07,881.71
2018-06-12,ETHBTC,0.07725,0.07845,0.07464,0.07555,6800.41,520.93
2018-06-11,ETHBTC,0.07753,0.07889,0.0762,0.07725,6817.04,529.26
2018-06-10,ETHBTC,0.07917,0.07959,0.0753,0.07753,10726.27,835.12
2018-06-09,ETHBTC,0.07866,0.07928,0.07844,0.07917,2536.67,200.22
2018-06-08,ETHBTC,0.07859,0.0792,0.07801,0.07866,3206.78,252.38
2018-06-07,ETHBTC,0.07922,0.07971,0.0782,0.07859,4171.05,328.9
2018-06-06,ETHBTC,0.07983,0.08003,0.07888,0.07922,4538.95,360.09
2018-06-05,ETHBTC,0.07897,0.0805,0.07808,0.07983,6678.51,530.96
2018-06-04,ETHBTC,0.08033,0.08085,0.07767,0.07897,7116.33,563.67
2018-06-03,ETHBTC,0.07735,0.08092,0.07725,0.08033,6570.39,524.04
2018-06-02,ETHBTC,0.07707,0.07817,0.07637,0.07735,3765.41,291.28
2018-06-01,ETHBTC,0.07714,0.07789,0.07584,0.07707,5976.55,460.98
2018-05-31,ETHBTC,0.0755,0.07737,0.07524,0.07714,9079.83,692.08
2018-05-30,ETHBTC,0.0758,0.07759,0.07404,0.0755,6430.98,486.12
2018-05-29,ETHBTC,0.07217,0.07656,0.07217,0.0758,9625.63,718.38
2018-05-28,ETHBTC,0.07766,0.07783,0.07053,0.07217,13462.36,985.32
2018-05-27,ETHBTC,0.07982,0.08038,0.07632,0.07766,5479.35,427.73
2018-05-26,ETHBTC,0.07832,0.08008,0.07769,0.07982,1852.23,147.03
2018-05-25,ETHBTC,0.07942,0.08094,0.0772,0.07832,7798.68,617.47
2018-05-24,ETHBTC,0.07685,0.07942,0.0747,0.07942,9907.43,764.95
2018-05-23,ETHBTC,0.08033,0.08125,0.07511,0.07685,14502.23,1136.1
2018-05-22,ETHBTC,0.08307,0.0837,0.0801,0.08033,6059.14,496.69
2018-05-21,ETHBTC,0.08398,0.08424,0.08217,0.08307,7130.72,593.39
2018-05-20,ETHBTC,0.08431,0.08569,0.08381,0.08398,4141.63,352.04
2018-05-19,ETHBTC,0.08404,0.08563,0.08335,0.08431,3050.8,258.13
2018-05-18,ETHBTC,0.08286,0.08425,0.0825,0.08404,2922.22,244.0
2018-05-17,ETHBTC,0.08463,0.08533,0.08062,0.08286,7723.29,647.94
2018-05-16,ETHBTC,0.08323,0.08488,0.08275,0.08463,7112.83,596.68
2018-05-15,ETHBTC,0.08389,0.08483,0.0824,0.08323,6353.47,531.32
2018-05-14,ETHBTC,0.084,0.0849,0.08171,0.08389,12482.19,1042.14
2018-05-13,ETHBTC,0.0807,0.08528,0.07982,0.084,7226.12,603.55
2018-05-12,ETHBTC,0.08054,0.08119,0.07734,0.0807,7494.46,593.06
2018-05-11,ETHBTC,0.08032,0.08216,0.07819,0.08054,12811.11,1022.61
2018-05-10,ETHBTC,0.08063,0.08213,0.08004,0.08032,6345.84,514.79
2018-05-09,ETHBTC,0.08155,0.08176,0.0616,0.08063,14172.92,1112.09
2018-05-08,ETHBTC,0.08062,0.08209,0.079,0.08155,7353.57,593.46
2018-05-07,ETHBTC,0.08207,0.08247,0.07521,0.08062,16545.24,1303.6
2018-05-06,ETHBTC,0.08296,0.08442,0.08,0.08207,11240.22,921.21
2018-05-05,ETHBTC,0.08089,0.08328,0.08066,0.08296,8131.45,669.26
2018-05-04,ETHBTC,0.07985,0.08297,0.07925,0.08089,21556.59,1741.25
2018-05-03,ETHBTC,0.07444,0.08078,0.07443,0.07985,18339.5,1440.39
2018-05-02,ETHBTC,0.07389,0.075,0.07371,0.07444,7129.86,530.28
2018-05-01,ETHBTC,0.0724,0.07452,0.07048,0.07389,10039.36,731.95
2018-04-30,ETHBTC,0.07325,0.07495,0.07203,0.0724,9169.65,672.17
2018-04-29,ETHBTC,0.07312,0.0739,0.07221,0.07325,7231.89,528.27
2018-04-28,ETHBTC,0.07197,0.07375,0.07197,0.07312,5520.31,404.0
2018-04-27,ETHBTC,0.07129,0.07355,0.07069,0.07197,7906.95,573.09
2018-04-26,ETHBTC,0.0695,0.07177,0.06908,0.07129,10005.09,707.36
2018-04-25,ETHBTC,0.07288,0.07292,0.0618,0.0695,25657.48,1768.5
2018-04-24,ETHBTC,0.07203,0.07592,0.0716,0.07288,15365.56,1138.49
2018-04-23,ETHBTC,0.07067,0.07255,0.07046,0.07203,7257.19,520.76
2018-04-22,ETHBTC,0.06793,0.07207,0.0671,0.07067,14057.86,988.66
2018-04-21,ETHBTC,0.06953,0.06989,0.06676,0.06793,9195.15,630.34
2018-04-20,ETHBTC,0.06852,0.0714,0.0675,0.06953,19290.51,1333.56
2018-04-19,ETHBTC,0.06439,0.06885,0.06358,0.06852,9312.19,615.68
2018-04-18,ETHBTC,0.0637,0.06448,0.06319,0.06439,5485.19,349.44
2018-04-17,ETHBTC,0.06344,0.06416,0.06279,0.0637,4788.51,304.12
2018-04-16,ETHBTC,0.06383,0.064,0.06128,0.06344,7387.26,467.02
2018-04-15,ETHBTC,0.0628,0.064,0.06217,0.06383,6487.53,409.97
2018-04-14,ETHBTC,0.06272,0.06355,0.06142,0.0628,7037.22,440.98
2018-04-13,ETHBTC,0.06248,0.06472,0.06179,0.06272,14248.38,901.99
2018-04-12,ETHBTC,0.062,0.06315,0.05922,0.06248,18561.65,1133.79
2018-04-11,ETHBTC,0.06079,0.06214,0.06027,0.062,8512.7,518.93
2018-04-10,ETHBTC,0.05886,0.0609,0.05841,0.06079,10242.61,608.8
2018-04-09,ETHBTC,0.05698,0.06023,0.05698,0.05886,13806.75,809.43
2018-04-08,ETHBTC,0.05592,0.05728,0.05558,0.05698,2531.7,143.22
2018-04-07,ETHBTC,0.05578,0.05609,0.05513,0.05592,4228.85,234.72
2018-04-06,ETHBTC,0.05623,0.05633,0.05528,0.05578,4527.72,252.67
2018-04-05,ETHBTC,0.05571,0.05655,0.0554,0.05623,6039.75,337.78
2018-04-04,ETHBTC,0.05609,0.0563,0.05338,0.05571,9799.18,536.37
2018-04-03,ETHBTC,0.05443,0.05609,0.0537,0.05609,6889.91,376.97
2018-04-02,ETHBTC,0.05544,0.05582,0.05427,0.05443,7010.86,385.65
2018-04-01,ETHBTC,0.05695,0.05699,0.05506,0.05544,6875.28,384.86
2018-03-31,ETHBTC,0.05756,0.0591,0.05632,0.05695,8504.36,489.02
2018-03-30,ETHBTC,0.0542,0.05761,0.05404,0.05756,17325.85,963.22
2018-03-29,ETHBTC,0.056,0.05652,0.054,0.0542,18244.09,1000.3
2018-03-28,ETHBTC,0.05758,0.05792,0.056,0.056,8085.87,460.51
2018-03-27,ETHBTC,0.05975,0.06009,0.05647,0.05758,12676.0,735.47
2018-03-26,ETHBTC,0.06187,0.06213,0.05898,0.05975,10359.0,622.96
2018-03-25,ETHBTC,0.06095,0.0623,0.06054,0.06187,4050.16,247.91
2018-03-24,ETHBTC,0.06094,0.06113,0.06,0.06095,6970.72,421.85
2018-03-23,ETHBTC,0.06184,0.06205,0.06063,0.06094,9755.23,598.77
2018-03-22,ETHBTC,0.06297,0.06357,0.06087,0.06184,6265.07,388.33
2018-03-21,ETHBTC,0.06262,0.0649,0.06201,0.06297,9430.46,598.19
2018-03-20,ETHBTC,0.06467,0.06478,0.06212,0.06262,11583.85,728.27
2018-03-19,ETHBTC,0.06553,0.06659,0.06333,0.06467,14104.94,908.33
2018-03-18,ETHBTC,0.06979,0.07001,0.062,0.06553,31556.06,2061.57
2018-03-17,ETHBTC,0.07242,0.07367,0.06977,0.06979,7967.09,572.17
2018-03-16,ETHBTC,0.074,0.07447,0.07159,0.07242,11000.18,804.21
2018-03-15,ETHBTC,0.07454,0.07542,0.07261,0.074,11884.93,880.51
2018-03-14,ETHBTC,0.07526,0.07635,0.073,0.07454,14319.28,1070.65
2018-03-13,ETHBTC,0.07649,0.07723,0.07475,0.07526,6939.03,526.82
2018-03-12,ETHBTC,0.07548,0.07707,0.07426,0.07649,8740.5,661.09
2018-03-11,ETHBTC,0.07763,0.0797,0.07472,0.07548,8330.64,642.88
2018-03-10,ETHBTC,0.07859,0.07985,0.07718,0.07763,7117.25,558.41
2018-03-09,ETHBTC,0.07508,0.07881,0.07453,0.07859,14060.99,1081.42
2018-03-08,ETHBTC,0.07578,0.07746,0.0743,0.07508,8538.65,650.09
2018-03-07,ETHBTC,0.07611,0.07664,0.07352,0.07578,12698.17,952.15
2018-03-06,ETHBTC,0.07404,0.07645,0.07404,0.07611,9996.16,753.25
2018-03-05,ETHBTC,0.07514,0.07558,0.07328,0.07404,14098.28,1048.45
2018-03-04,ETHBTC,0.07462,0.07757,0.07457,0.07514,8175.33,622.72
2018-03-03,ETHBTC,0.07764,0.07769,0.0744,0.07462,11212.44,849.37
2018-03-02,ETHBTC,0.07977,0.07979,0.0772,0.07764,14314.0,1122.47
2018-03-01,ETHBTC,0.08268,0.08288,0.07917,0.07977,7623.87,615.42
2018-02-28,ETHBTC,0.08229,0.083,0.08005,0.08268,8333.08,682.18
2018-02-27,ETHBTC,0.08405,0.08534,0.08138,0.08229,10710.59,889.25
2018-02-26,ETHBTC,0.08767,0.08933,0.0834,0.08405,9815.7,847.47
2018-02-25,ETHBTC,0.08605,0.08863,0.08601,0.08767,6968.04,608.68
2018-02-24,ETHBTC,0.08425,0.08651,0.08268,0.08605,8714.13,736.94
2018-02-23,ETHBTC,0.08175,0.08599,0.08143,0.08425,11548.74,974.3
2018-02-22,ETHBTC,0.08016,0.08412,0.07942,0.08175,18699.59,1520.34
2018-02-21,ETHBTC,0.07874,0.08152,0.07773,0.08016,17645.55,1413.52
2018-02-20,ETHBTC,0.08413,0.08434,0.07736,0.07874,21036.81,1696.19
2018-02-19,ETHBTC,0.08792,0.08854,0.08375,0.08413,12143.2,1042.38
2018-02-18,ETHBTC,0.08786,0.08942,0.08604,0.08792,11402.7,999.9
2018-02-17,ETHBTC,0.09225,0.09311,0.08761,0.08786,10612.79,954.21
2018-02-16,ETHBTC,0.09239,0.09438,0.09132,0.09225,7837.31,727.6
2018-02-15,ETHBTC,0.09709,0.09725,0.09135,0.09239,18139.98,1695.23
2018-02-14,ETHBTC,0.09841,0.09899,0.0959,0.09709,11067.28,1078.31
2018-02-13,ETHBTC,0.09757,0.09869,0.09686,0.09841,13196.77,1286.98
2018-02-12,ETHBTC,0.1003,0.1005,0.09693,0.09757,11271.09,1114.06
2018-02-11,ETHBTC,0.09951,0.101,0.09931,0.1003,4561.64,457.2
2018-02-10,ETHBTC,0.1011,0.1015,0.09923,0.09951,10478.07,1051.34
2018-02-09,ETHBTC,0.09877,0.1018,0.09866,0.1011,12312.02,1236.99
2018-02-08,ETHBTC,0.09942,0.1012,0.09599,0.09877,17479.05,1716.43
2018-02-07,ETHBTC,0.102,0.1025,0.09872,0.09942,15575.88,1567.44
2018-02-06,ETHBTC,0.1006,0.1025,0.09201,0.102,42461.81,4180.32
2018-02-05,ETHBTC,0.1012,0.1034,0.09462,0.1006,33488.48,3333.68
2018-02-04,ETHBTC,0.1053,0.1058,0.0995,0.1012,17088.01,1746.34
2018-02-03,ETHBTC,0.1037,0.1074,0.1031,0.1053,15864.54,1671.36
2018-02-02,ETHBTC,0.1132,0.1133,0.0902,0.1037,55507.88,5823.65
2018-02-01,ETHBTC,0.1092,0.1225,0.1091,0.1132,55653.3,6419.45
2018-01-31,ETHBTC,0.1058,0.1105,0.1053,0.1092,26755.1,2899.21
2018-01-30,ETHBTC,0.1045,0.108,0.1028,0.1058,24056.0,2546.08
2018-01-29,ETHBTC,0.105,0.1057,0.09498,0.1045,25812.33,2694.49
2018-01-28,ETHBTC,0.09706,0.1056,0.09657,0.105,37157.62,3785.39
2018-01-27,ETHBTC,0.0945,0.09778,0.09402,0.09706,22234.33,2132.82
2018-01-26,ETHBTC,0.09397,0.0971,0.09206,0.0945,27616.28,2617.42
2018-01-25,ETHBTC,0.0929,0.09519,0.0925,0.09397,20799.63,1953.02
2018-01-24,ETHBTC,0.09071,0.09418,0.09,0.0929,20890.06,1913.88
2018-01-23,ETHBTC,0.09244,0.09269,0.08908,0.09071,18273.45,1662.43
2018-01-22,ETHBTC,0.09108,0.09299,0.09046,0.09244,23050.41,2113.78
2018-01-21,ETHBTC,0.09022,0.09252,0.08932,0.09108,20462.88,1858.86
2018-01-20,ETHBTC,0.09027,0.09112,0.08781,0.09022,18985.0,1697.42
2018-01-19,ETHBTC,0.09055,0.09191,0.08969,0.09027,20517.41,1863.72
2018-01-18,ETHBTC,0.09172,0.0925,0.08789,0.09055,24871.7,2247.35
2018-01-17,ETHBTC,0.08812,0.08812,0.08812,0.08812,0.0,0.0
2018-01-16,ETHBTC,0.08812,0.08812,0.08812,0.08812,0.0,0.0
2018-01-15,ETHBTC,0.08812,0.08812,0.08812,0.08812,0.0,0.0
2018-01-14,ETHBTC,0.08812,0.08812,0.08812,0.08812,0.0,0.0
2018-01-13,ETHBTC,0.08812,0.08812,0.08812,0.08812,0.0,0.0
2018-01-12,ETHBTC,0.08812,0.08812,0.08812,0.08812,0.0,0.0
2018-01-11,ETHBTC,0.08328,0.09161,0.08315,0.08812,9862.04,872.2
2018-01-10,ETHBTC,0.08883,0.09696,0.08202,0.08328,65694.28,6014.43
2018-01-09,ETHBTC,0.07574,0.09054,0.07535,0.08883,46048.81,3767.0
2018-01-08,ETHBTC,0.06821,0.0779,0.0682,0.07574,46085.75,3395.89
2018-01-07,ETHBTC,0.05837,0.0685,0.05827,0.06821,36857.6,2377.07
2018-01-06,ETHBTC,0.05652,0.06132,0.05501,0.05837,27160.3,1605.17
2018-01-05,ETHBTC,0.06175,0.067,0.05301,0.05652,48509.34,2952.89
2018-01-04,ETHBTC,0.06194,0.068,0.05953,0.06175,36688.36,2314.45
2018-01-03,ETHBTC,0.05805,0.0634,0.0565,0.06194,32742.49,1945.77
2018-01-02,ETHBTC,0.05622,0.0647,0.05253,0.05805,58408.59,3544.97
2018-01-01,ETHBTC,0.05323,0.05678,0.05323,0.05622,21494.05,1192.69
2017-12-31,ETHBTC,0.05514,0.05594,0.0522,0.05323,15940.21,858.86
2017-12-30,ETHBTC,0.05115,0.05563,0.0504,0.05514,23644.95,1256.28
2017-12-29,ETHBTC,0.04976,0.0514,0.04904,0.05125,16103.73,814.27
2017-12-28,ETHBTC,0.04794,0.05051,0.04681,0.04976,17570.05,864.4
2017-12-27,ETHBTC,0.04738,0.049,0.04622,0.04794,15750.28,749.01
2017-12-26,ETHBTC,0.05194,0.05319,0.046,0.04738,23520.92,1145.82
2017-12-25,ETHBTC,0.04867,0.0529,0.04861,0.05194,20095.28,1034.07
2017-12-24,ETHBTC,0.04782,0.04893,0.04731,0.04867,13148.97,633.34
2017-12-23,ETHBTC,0.04775,0.04895,0.04552,0.04782,21201.79,1017.51
2017-12-22,ETHBTC,0.0505,0.05149,0.04536,0.04775,60639.11,2944.37
2017-12-21,ETHBTC,0.04834,0.05146,0.04752,0.0505,33191.46,1649.65
2017-12-20,ETHBTC,0.04623,0.049,0.04403,0.04834,38681.92,1813.12
2017-12-19,ETHBTC,0.04115,0.04724,0.04086,0.04623,56743.11,2534.53
2017-12-18,ETHBTC,0.03739,0.04296,0.03704,0.04115,43990.88,1748.33
2017-12-17,ETHBTC,0.03564,0.03866,0.0355,0.03739,36183.15,1342.89
2017-12-16,ETHBTC,0.03848,0.04054,0.03491,0.03564,35915.04,1345.99
2017-12-15,ETHBTC,0.0417,0.04186,0.035,0.03848,53242.03,2006.98
2017-12-14,ETHBTC,0.04246,0.04563,0.04003,0.0417,42400.38,1825.25
2017-12-13,ETHBTC,0.03717,0.04285,0.03581,0.04246,60266.18,2352.51
2017-12-12,ETHBTC,0.0305,0.0375,0.02931,0.03717,89526.39,2908.97
2017-12-11,ETHBTC,0.02882,0.03068,0.02614,0.0305,39463.79,1110.99
2017-12-10,ETHBTC,0.03143,0.03297,0.0281,0.02882,37571.43,1137.68
2017-12-09,ETHBTC,0.02795,0.03494,0.02767,0.03143,48618.5,1539.98
2017-12-08,ETHBTC,0.02531,0.032,0.02405,0.02795,66832.5,1843.1
2017-12-07,ETHBTC,0.03067,0.03206,0.0252,0.02531,76376.94,2132.54
2017-12-06,ETHBTC,0.03889,0.03892,0.02901,0.03067,64592.25,2202.16
2017-12-05,ETHBTC,0.04035,0.04067,0.03821,0.03889,19360.25,756.84
2017-12-04,ETHBTC,0.04116,0.04143,0.04005,0.04035,9113.95,370.66
2017-12-03,ETHBTC,0.04186,0.04247,0.04055,0.04116,16967.63,701.72
2017-12-02,ETHBTC,0.0424,0.04281,0.04112,0.04186,10982.12,461.96
2017-12-01,ETHBTC,0.04357,0.04439,0.04182,0.0424,14631.79,630.61
2017-11-30,ETHBTC,0.0434,0.0445,0.04103,0.04357,20307.88,878.55
2017-11-29,ETHBTC,0.04696,0.04744,0.04314,0.0434,63659.65,2877.91
2017-11-28,ETHBTC,0.04888,0.04948,0.04616,0.04696,24533.51,1161.75
2017-11-27,ETHBTC,0.05072,0.05072,0.04856,0.04888,28575.33,1414.32
2017-11-26,ETHBTC,0.05284,0.05318,0.04752,0.05072,38229.46,1915.85
2017-11-25,ETHBTC,0.05738,0.05837,0.05283,0.05286,35112.74,1949.17
2017-11-24,ETHBTC,0.0511,0.05811,0.04838,0.05738,46876.85,2515.8
2017-11-23,ETHBTC,0.0461,0.05233,0.04574,0.0511,58335.21,2895.22
2017-11-22,ETHBTC,0.04443,0.04648,0.04403,0.0461,18194.32,817.76
2017-11-21,ETHBTC,0.04479,0.046,0.044,0.04443,15904.55,710.74
2017-11-20,ETHBTC,0.044,0.04573,0.04359,0.04479,21445.69,954.7
2017-11-19,ETHBTC,0.04481,0.04832,0.0427,0.044,54283.8,2464.02
2017-11-18,ETHBTC,0.04299,0.045,0.0424,0.04481,20558.44,901.69
2017-11-17,ETHBTC,0.04193,0.04376,0.04091,0.04299,27206.84,1154.85
2017-11-16,ETHBTC,0.04541,0.04646,0.04112,0.04193,32089.14,1389.34
2017-11-15,ETHBTC,0.05051,0.05052,0.04466,0.04541,43297.16,2021.94
2017-11-14,ETHBTC,0.0482,0.05138,0.04705,0.05051,37225.32,1844.22
2017-11-13,ETHBTC,0.05236,0.0543,0.04554,0.0482,36073.35,1779.98
2017-11-12,ETHBTC,0.04961,0.0544,0.04622,0.05236,86492.67,4413.0
2017-11-11,ETHBTC,0.04538,0.051,0.04415,0.04961,35194.54,1692.47
2017-11-10,ETHBTC,0.04476,0.0469,0.04324,0.04538,42200.39,1897.73
2017-11-09,ETHBTC,0.04136,0.04609,0.0412,0.04476,55296.64,2460.03
2017-11-08,ETHBTC,0.04098,0.045,0.0385,0.04136,48610.88,2032.42
2017-11-07,ETHBTC,0.04275,0.04275,0.04038,0.04098,20905.4,863.13
2017-11-06,ETHBTC,0.03999,0.0432,0.03871,0.04275,29616.84,1224.8
2017-11-05,ETHBTC,0.04056,0.04094,0.03853,0.03999,24182.05,953.61
2017-11-04,ETHBTC,0.04244,0.04319,0.03947,0.04056,28454.76,1161.01
2017-11-03,ETHBTC,0.04038,0.04345,0.03918,0.04244,38969.23,1594.63
2017-11-02,ETHBTC,0.04281,0.0435,0.03712,0.04038,66784.87,2718.68
2017-11-01,ETHBTC,0.04673,0.04772,0.04267,0.04281,40882.03,1846.35
2017-10-31,ETHBTC,0.04988,0.0505,0.04669,0.04673,27395.41,1331.19
2017-10-30,ETHBTC,0.04927,0.05077,0.04922,0.04988,12443.91,623.87
2017-10-29,ETHBTC,0.05128,0.05404,0.04901,0.04927,16366.2,839.67
2017-10-28,ETHBTC,0.05127,0.05186,0.05034,0.05128,9056.0,463.57
2017-10-27,ETHBTC,0.05014,0.05179,0.04942,0.05127,10850.46,550.53
2017-10-26,ETHBTC,0.0517,0.05224,0.04928,0.05014,18909.25,958.8
2017-10-25,ETHBTC,0.05371,0.05424,0.0517,0.0517,18719.57,998.16
2017-10-24,ETHBTC,0.04821,0.056,0.04809,0.05371,48538.02,2590.19
2017-10-23,ETHBTC,0.04898,0.04931,0.04727,0.04821,29533.32,1429.29
2017-10-22,ETHBTC,0.04963,0.05155,0.048,0.04898,27869.58,1393.53
2017-10-21,ETHBTC,0.0503,0.05066,0.04708,0.04963,31491.48,1534.63
2017-10-20,ETHBTC,0.05403,0.055,0.04948,0.0503,42691.65,2204.44
2017-10-19,ETHBTC,0.05621,0.05651,0.05335,0.05403,18920.89,1029.9
2017-10-18,ETHBTC,0.05653,0.05744,0.05551,0.05621,15563.35,876.93
2017-10-17,ETHBTC,0.05804,0.05852,0.05556,0.05653,24942.31,1434.55
2017-10-16,ETHBTC,0.05916,0.062,0.05779,0.05804,35789.04,2147.03
2017-10-15,ETHBTC,0.05794,0.06055,0.05741,0.05916,32879.42,1943.5
2017-10-14,ETHBTC,0.05984,0.062,0.05727,0.05794,23328.53,1396.92
2017-10-13,ETHBTC,0.05558,0.06288,0.05116,0.05984,90429.72,5194.11
2017-10-12,ETHBTC,0.06278,0.06357,0.05558,0.05558,57565.86,3369.56
2017-10-11,ETHBTC,0.06281,0.0639,0.06161,0.06278,16177.61,1014.76
2017-10-10,ETHBTC,0.06204,0.06366,0.06025,0.06281,36600.09,2270.72
2017-10-09,ETHBTC,0.06715,0.06754,0.05856,0.06204,67164.28,4242.72
2017-10-08,ETHBTC,0.07016,0.07049,0.0668,0.06715,16027.55,1099.14
2017-10-07,ETHBTC,0.07073,0.07186,0.07005,0.07016,19189.02,1360.45
2017-10-06,ETHBTC,0.06833,0.07097,0.06778,0.07073,8602.76,594.48
2017-10-05,ETHBTC,0.06931,0.06966,0.06768,0.06833,9866.98,677.11
2017-10-04,ETHBTC,0.06778,0.06984,0.06748,0.06931,8885.05,613.33
2017-10-03,ETHBTC,0.06747,0.06869,0.06711,0.06778,10931.19,742.51
2017-10-02,ETHBTC,0.06944,0.06944,0.067,0.06747,16854.94,1142.56
2017-10-01,ETHBTC,0.06968,0.07006,0.069,0.06944,8543.63,593.97
2017-09-30,ETHBTC,0.07029,0.07082,0.06957,0.06968,5900.92,414.26
2017-09-29,ETHBTC,0.07253,0.07253,0.0695,0.07029,12999.42,913.52
2017-09-28,ETHBTC,0.0737,0.07392,0.07157,0.07253,12839.27,930.9
2017-09-27,ETHBTC,0.0742,0.07448,0.07211,0.0737,16491.67,1207.79
2017-09-26,ETHBTC,0.07505,0.07537,0.07336,0.0742,16348.69,1214.06
2017-09-25,ETHBTC,0.07712,0.0774,0.07383,0.07505,22650.39,1706.81
2017-09-24,ETHBTC,0.07516,0.078,0.07516,0.07712,20102.19,1547.35
