Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2015-04-03,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-02,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-04-01,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-31,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-30,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-29,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-28,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-27,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-26,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
2015-03-25,LTCUSD,1.5,2.49,1.5,1.77,8.06,16.59
2015-03-24,LTCUSD,1.76,1.76,1.5,1.5,36.38,56.99
2015-03-23,LTCUSD,1.76,1.76,1.76,1.76,0.0,0.0
2015-03-22,LTCUSD,1.76,1.76,1.76,1.76,0.0,0.0
2015-03-21,LTCUSD,1.86,1.86,1.76,1.76,0.8488,1.49
2015-03-20,LTCUSD,1.86,1.86,1.86,1.86,150.0,279.0
2015-03-19,LTCUSD,1.76,1.86,1.76,1.86,2.61,4.67
2015-03-18,LTCUSD,1.99,1.99,1.76,1.76,128.96,256.82
2015-03-17,LTCUSD,1.99,1.99,1.99,1.99,2.39,4.76
2015-03-16,LTCUSD,1.99,1.99,1.99,1.99,5.0,9.97
2015-03-15,LTCUSD,1.99,1.99,1.99,1.99,0.7305,1.46
2015-03-14,LTCUSD,2.06,2.06,1.89,1.99,500.73,946.69
2015-03-13,LTCUSD,1.91,2.06,1.91,2.06,0.3599,0.7414
2015-03-12,LTCUSD,2.08,2.08,1.91,1.91,11.0,21.02
2015-03-11,LTCUSD,2.07,2.08,2.07,2.08,40.0,83.06
2015-03-10,LTCUSD,2.07,2.07,2.07,2.07,1.38,2.87
2015-03-09,LTCUSD,1.77,2.07,1.77,2.07,289.83,599.86
2015-03-08,LTCUSD,2,2,1.77,1.77,0.02562,0.04538
2015-03-07,LTCUSD,2,2,2,2,0.0,0.0
2015-03-06,LTCUSD,2,2,2,2,0.0,0.0
2015-03-05,LTCUSD,1.84,2,1.84,2,44.04,87.46
2015-03-04,LTCUSD,2.02,2.02,1.84,1.84,4.04,7.46
2015-03-03,LTCUSD,1.95,2.03,1.95,2.02,37.46,75.81
2015-03-02,LTCUSD,1.92,1.95,1.82,1.95,15.06,29.26
2015-03-01,LTCUSD,1.92,1.92,1.92,1.92,0.0,0.0
2015-02-28,LTCUSD,1.5,1.93,1.5,1.92,481.71,923.21
2015-02-27,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-26,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-25,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-24,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-23,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-22,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-21,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-20,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-19,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-18,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
2015-02-17,LTCUSD,1.75,1.75,1.5,1.5,0.0717,0.1076
2015-02-16,LTCUSD,1.75,1.75,1.75,1.75,0.0,0.0
2015-02-15,LTCUSD,1.88,1.91,1.75,1.75,95.54,167.79
2015-02-14,LTCUSD,1.88,1.88,1.68,1.88,31.52,56.4
2015-02-13,LTCUSD,1.89,1.89,1.8,1.88,0.3815,0.6999
2015-02-12,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-11,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-10,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-09,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-08,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-07,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-06,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-05,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-04,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
2015-02-03,LTCUSD,2.16,2.16,1.89,1.89,0.3853,0.7283
2015-02-02,LTCUSD,2.16,2.16,2.16,2.16,0.0,0.0
2015-02-01,LTCUSD,2.16,2.16,2.16,2.16,0.0,0.0
2015-01-31,LTCUSD,2.16,2.16,2.16,2.16,0.0,0.0
2015-01-30,LTCUSD,2,2.16,2,2.16,1.82,3.93
2015-01-29,LTCUSD,2,2,2,2,0.0,0.0
2015-01-28,LTCUSD,2.16,2.23,1.74,2,3.6,7.1
2015-01-27,LTCUSD,2.54,2.54,1.5,2.16,99.63,168.68
2015-01-26,LTCUSD,2.12,2.54,2.12,2.54,19.69,50.0
2015-01-25,LTCUSD,1.95,2.12,1.95,2.12,2.02,4.29
2015-01-24,LTCUSD,1.39,1.95,1.39,1.95,800.88,1526.79
2015-01-23,LTCUSD,1.28,1.39,1.28,1.39,30.0,41.7
2015-01-22,LTCUSD,1.28,1.28,1.28,1.28,0.0,0.0
2015-01-21,LTCUSD,1.62,1.62,1.28,1.28,799.0,1021.7
2015-01-20,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
2015-01-19,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
2015-01-18,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
2015-01-17,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
2015-01-16,LTCUSD,1.2,1.62,1.2,1.62,0.0712,0.11
2015-01-15,LTCUSD,1.2,1.2,1.2,1.2,0.0,0.0
2015-01-14,LTCUSD,1.82,1.82,1.2,1.2,0.6927,0.8517
2015-01-13,LTCUSD,1.82,1.82,1.82,1.82,0.0,0.0
2015-01-12,LTCUSD,1.82,1.82,1.82,1.82,0.0,0.0
2015-01-11,LTCUSD,1.82,1.82,1.82,1.82,0.8626,1.57
2015-01-10,LTCUSD,1.99,1.99,1.75,1.82,471.44,858.01
2015-01-09,LTCUSD,2.15,2.15,1.99,1.99,50.0,99.5
2015-01-08,LTCUSD,2.15,2.15,2.15,2.15,3.81,8.18
2015-01-07,LTCUSD,2.37,2.37,1.95,2.15,150.92,323.41
2015-01-06,LTCUSD,1.92,2.37,1.92,2.37,3.77,8.95
2015-01-05,LTCUSD,1.92,1.92,1.92,1.92,0.0,0.0
2015-01-04,LTCUSD,2.2,2.2,1.92,1.92,414.8,863.29
2015-01-03,LTCUSD,2.7,2.7,2.2,2.2,1175.61,2600.4
2015-01-02,LTCUSD,2.7,2.7,2.7,2.7,0.0,0.0
2015-01-01,LTCUSD,2.7,2.7,2.7,2.7,22.0,59.44
2014-12-31,LTCUSD,2.7,2.7,2.7,2.7,0.3976,1.07
2014-12-30,LTCUSD,2.65,2.71,2.65,2.7,722.84,1940.84
2014-12-29,LTCUSD,2.85,2.85,2.42,2.65,362.46,960.75
2014-12-28,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-27,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-26,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-25,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-24,LTCUSD,2.85,2.85,2.85,2.85,101.15,288.28
2014-12-23,LTCUSD,3.05,3.05,2.85,2.85,0.0378,0.1077
2014-12-22,LTCUSD,2.9,3.05,2.9,3.05,0.9019,2.75
2014-12-21,LTCUSD,2.99,2.99,2.9,2.9,0.1,0.29
2014-12-20,LTCUSD,3.01,3.01,2.99,2.99,0.3321,0.9931
2014-12-19,LTCUSD,2.86,3.2,2.86,3.01,7.52,23.39
2014-12-18,LTCUSD,2.86,2.86,2.86,2.86,0.0,0.0
2014-12-17,LTCUSD,3.12,3.12,2.86,2.86,4.38,12.69
2014-12-16,LTCUSD,3.61,3.61,3.12,3.12,1.0,3.12
2014-12-15,LTCUSD,3.61,3.61,3.61,3.61,0.0,0.0
2014-12-14,LTCUSD,3.07,3.61,3.07,3.61,1.31,4.68
2014-12-13,LTCUSD,3.07,3.07,3.07,3.07,0.0,0.0
2014-12-12,LTCUSD,3.59,3.59,3.07,3.07,1.11,3.46
2014-12-11,LTCUSD,3.59,3.59,3.59,3.59,0.0,0.0
2014-12-10,LTCUSD,3.6,3.6,3.45,3.59,6.38,22.98
2014-12-09,LTCUSD,3.61,3.81,3.6,3.6,11.55,41.72
2014-12-08,LTCUSD,3.61,3.61,3.61,3.61,0.0,0.0
2014-12-07,LTCUSD,3.61,3.61,3.61,3.61,0.0,0.0
2014-12-06,LTCUSD,3.6,3.61,3.57,3.61,3.93,14.2
2014-12-05,LTCUSD,3.42,3.6,3.42,3.6,20.05,72.18
2014-12-04,LTCUSD,3.64,3.64,3.42,3.42,9.68,33.13
2014-12-03,LTCUSD,3.56,3.64,3.56,3.64,0.6396,2.33
2014-12-02,LTCUSD,3.56,3.56,3.56,3.56,0.0,0.0
2014-12-01,LTCUSD,3.53,3.56,3.53,3.56,9.29,33.07
2014-11-30,LTCUSD,3.53,3.53,3.53,3.53,0.0,0.0
2014-11-29,LTCUSD,3.53,3.53,3.53,3.53,0.0,0.0
2014-11-28,LTCUSD,3.35,3.53,3.35,3.53,2.82,9.95
2014-11-27,LTCUSD,3.94,3.94,3.35,3.35,7.53,25.25
2014-11-26,LTCUSD,3.69,3.94,3.69,3.94,4.51,17.75
2014-11-25,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-24,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-23,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-22,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-21,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-20,LTCUSD,3.96,3.96,3.69,3.69,6.67,24.6
2014-11-19,LTCUSD,3.97,3.97,3.96,3.96,8.42,33.35
2014-11-18,LTCUSD,3.97,3.97,3.97,3.97,0.0,0.0
2014-11-17,LTCUSD,4,4,3.97,3.97,0.12,0.4764
2014-11-16,LTCUSD,4,4,4,4,0.0,0.0
2014-11-15,LTCUSD,4,4,4,4,0.0,0.0
2014-11-14,LTCUSD,4,4,4,4,0.0,0.0
2014-11-13,LTCUSD,3.26,4,3.26,4,17.0,68.0
2014-11-12,LTCUSD,3.26,3.26,3.26,3.26,0.0,0.0
2014-11-11,LTCUSD,3.08,3.26,3.08,3.26,24.52,79.86
2014-11-10,LTCUSD,3.62,3.62,3.08,3.08,0.09242,0.2849
2014-11-09,LTCUSD,3.62,3.62,3.62,3.62,0.0,0.0
2014-11-08,LTCUSD,3.49,3.62,3.49,3.62,0.07181,0.2572
2014-11-07,LTCUSD,3.96,3.96,3.49,3.49,57.8,201.65
2014-11-06,LTCUSD,3.8,3.96,3.8,3.96,0.09152,0.3626
2014-11-05,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
2014-11-04,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
2014-11-03,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
2014-11-02,LTCUSD,3.44,3.44,3.16,3.16,3.0,9.47
2014-11-01,LTCUSD,3.7,3.7,3.44,3.44,169.47,582.77
2014-10-31,LTCUSD,4.25,4.25,3.7,3.7,5.67,20.97
2014-10-30,LTCUSD,3.81,4.25,3.81,4.25,97.59,414.55
2014-10-29,LTCUSD,3.73,3.81,3.73,3.81,1.23,4.69
2014-10-28,LTCUSD,4.19,4.19,3.73,3.73,31.05,115.85
2014-10-27,LTCUSD,3.96,4.19,3.96,4.19,0.1962,0.822
2014-10-26,LTCUSD,3.96,3.96,3.96,3.96,0.0,0.0
2014-10-25,LTCUSD,3.96,3.96,3.96,3.96,0.0,0.0
2014-10-24,LTCUSD,3.63,4.23,3.34,3.96,117.56,443.45
2014-10-23,LTCUSD,3.72,3.72,3.63,3.63,11.22,41.11
2014-10-22,LTCUSD,3.72,3.72,3.72,3.72,0.0,0.0
2014-10-21,LTCUSD,3.73,3.73,3.72,3.72,0.0576,0.2142
2014-10-20,LTCUSD,3.99,4.48,3.73,3.73,1.43,6.38
2014-10-19,LTCUSD,3.99,3.99,3.99,3.99,0.0,0.0
2014-10-18,LTCUSD,3.99,3.99,3.99,3.99,0.0,0.0
2014-10-17,LTCUSD,4.01,4.01,3.99,3.99,0.024,0.09586
2014-10-16,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
2014-10-15,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
2014-10-14,LTCUSD,4.02,4.02,4.01,4.01,49.0,196.49
2014-10-13,LTCUSD,3.89,4.02,3.89,4.02,1.0,4.02
2014-10-12,LTCUSD,3.8,3.9,3.72,3.89,98.95,371.62
2014-10-11,LTCUSD,3.32,3.84,3.32,3.8,657.34,2497.67
2014-10-10,LTCUSD,4.08,4.52,3.32,3.32,1.34,6.04
2014-10-09,LTCUSD,3.93,4.08,3.93,4.08,22.95,91.88
2014-10-08,LTCUSD,3.76,3.97,3.76,3.93,27.58,107.62
2014-10-07,LTCUSD,3.73,3.76,3.73,3.76,10.56,39.66
2014-10-06,LTCUSD,3.6,3.87,3.54,3.73,19.1,71.46
2014-10-05,LTCUSD,4.24,4.24,3.53,3.6,10.18,38.74
2014-10-04,LTCUSD,4.27,4.28,4.17,4.24,30.03,126.89
2014-10-03,LTCUSD,4.18,4.37,4.18,4.27,1.48,6.41
2014-10-02,LTCUSD,4.47,4.48,4.18,4.18,64.14,283.43
2014-10-01,LTCUSD,4.34,4.47,4.34,4.47,0.2678,1.2
2014-09-30,LTCUSD,4.25,4.34,4.25,4.34,6.9,29.46
2014-09-29,LTCUSD,5,5,4.25,4.25,5.23,22.25
2014-09-28,LTCUSD,5,5,3.9,5,167.71,656.26
2014-09-27,LTCUSD,4.45,5,4.45,5,0.98,4.9
2014-09-26,LTCUSD,4.45,4.45,4.45,4.45,0.0,0.0
2014-09-25,LTCUSD,5,5,4.45,4.45,2.61,11.61
2014-09-24,LTCUSD,4.02,5,4.02,5,0.046,0.23
2014-09-23,LTCUSD,4.02,4.02,4.02,4.02,0.0,0.0
2014-09-22,LTCUSD,4.5,4.5,3.44,4.02,110.21,411.92
2014-09-21,LTCUSD,4.5,4.5,4.5,4.5,0.0,0.0
2014-09-20,LTCUSD,4.5,4.5,4.5,4.5,0.0,0.0
2014-09-19,LTCUSD,4.83,4.83,4.5,4.5,10.0,45.0
2014-09-18,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-17,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-16,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-15,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-14,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-13,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-12,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-11,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-10,LTCUSD,4.81,4.83,4.81,4.83,1.0,4.83
2014-09-09,LTCUSD,4.6,4.81,4.6,4.81,0.1,0.4805
2014-09-08,LTCUSD,4.59,4.6,4.59,4.6,143.38,659.54
2014-09-07,LTCUSD,4.68,4.68,4.59,4.59,0.1,0.4586
2014-09-06,LTCUSD,4.68,4.68,4.68,4.68,0.0,0.0
2014-09-05,LTCUSD,5,5,4.68,4.68,19.0,88.88
2014-09-04,LTCUSD,5,5,5,5,500.0,2500.0
2014-09-03,LTCUSD,5,5,5,5,0.0,0.0
2014-09-02,LTCUSD,5,5,5,5,0.0,0.0
2014-09-01,LTCUSD,5,5,5,5,7.84,39.21
2014-08-31,LTCUSD,5.05,5.05,5,5,1.16,5.79
2014-08-30,LTCUSD,5.74,5.74,5.05,5.05,1.71,8.64
2014-08-29,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-28,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-27,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-26,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-25,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-24,LTCUSD,5.5,5.74,5.5,5.74,0.4004,2.21
2014-08-23,LTCUSD,5.5,5.5,5.5,5.5,0.0,0.0
2014-08-22,LTCUSD,6.18,6.18,5.5,5.5,62.48,343.65
2014-08-21,LTCUSD,5.5,6.18,5.5,6.18,1.99,12.33
2014-08-20,LTCUSD,5.62,6,5.5,5.5,32.45,188.83
2014-08-19,LTCUSD,3.94,6,3.94,5.62,36.84,193.11
2014-08-18,LTCUSD,5,5,3.94,3.94,107.0,427.55
2014-08-17,LTCUSD,6.01,6.01,5,5,29.32,146.62
2014-08-16,LTCUSD,5.22,6.01,4.62,6.01,82.25,380.99
2014-08-15,LTCUSD,5.71,5.71,5.22,5.22,20.0,104.31
2014-08-14,LTCUSD,5,5.71,5,5.71,4.95,28.0
2014-08-13,LTCUSD,5.54,5.54,5,5,137.01,685.84
2014-08-12,LTCUSD,6.4,6.4,5.54,5.54,2.0,11.06
2014-08-11,LTCUSD,7.56,7.56,6.4,6.4,33.67,224.4
2014-08-10,LTCUSD,7.56,7.56,7.56,7.56,0.0,0.0
2014-08-09,LTCUSD,7.1,7.56,7.02,7.56,35.23,249.74
2014-08-08,LTCUSD,6.1,7.13,6.1,7.1,3.42,23.44
2014-08-07,LTCUSD,7.35,7.35,6.1,6.1,31.83,204.08
2014-08-06,LTCUSD,7.35,7.35,7.35,7.35,0.0,0.0
2014-08-05,LTCUSD,7.6,7.6,7.03,7.35,0.613,4.31
2014-08-04,LTCUSD,7.6,7.6,7.6,7.6,0.0,0.0
2014-08-03,LTCUSD,7.6,7.6,7.6,7.6,0.0,0.0
2014-08-02,LTCUSD,7.5,8.1,7.5,7.6,2.58,19.69
2014-08-01,LTCUSD,7.5,7.5,7.5,7.5,0.0,0.0
2014-07-31,LTCUSD,7.5,7.5,7.5,7.5,0.0,0.0
2014-07-30,LTCUSD,8.8,8.8,7.5,7.5,92.76,704.91
2014-07-29,LTCUSD,7.87,8.8,7.6,8.8,9.63,73.96
2014-07-28,LTCUSD,7.91,7.91,7.6,7.87,27.61,212.89
2014-07-27,LTCUSD,7.91,7.91,7.91,7.91,0.0,0.0
2014-07-26,LTCUSD,7.91,7.91,7.91,7.91,0.0,0.0
2014-07-25,LTCUSD,8,8,7.91,7.91,23.78,188.42
2014-07-24,LTCUSD,8.93,8.93,8,8,50.0,400.0
2014-07-23,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-22,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-21,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-20,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-19,LTCUSD,8.6,8.93,8.6,8.93,3.86,34.3
2014-07-18,LTCUSD,8.53,8.6,8.53,8.6,4.0,34.4
2014-07-17,LTCUSD,8.53,8.53,8.53,8.53,0.0,0.0
2014-07-16,LTCUSD,8.84,8.84,8.53,8.53,12.98,110.78
2014-07-15,LTCUSD,8.84,8.84,8.84,8.84,0.0,0.0
2014-07-14,LTCUSD,7.69,10,7.69,8.84,0.704,6.33
2014-07-13,LTCUSD,7.69,7.69,7.69,7.69,0.0,0.0
2014-07-12,LTCUSD,7.69,7.69,7.69,7.69,0.0,0.0
2014-07-11,LTCUSD,8.19,8.19,7.69,7.69,1.0,7.72
2014-07-10,LTCUSD,8.19,8.19,8.19,8.19,0.0,0.0
2014-07-09,LTCUSD,7.37,8.19,7.37,8.19,7.85,64.2
2014-07-08,LTCUSD,7.37,7.37,7.37,7.37,0.0,0.0
2014-07-07,LTCUSD,8,8,7.37,7.37,0.3716,2.74
2014-07-06,LTCUSD,8,8,8,8,0.0,0.0
2014-07-05,LTCUSD,8,8,8,8,0.0,0.0
2014-07-04,LTCUSD,8.8,8.8,8,8,50.0,400.0
2014-07-03,LTCUSD,8.82,8.82,8.8,8.8,10.0,88.04
2014-07-02,LTCUSD,9.01,9.01,8.24,8.82,13.61,113.56
2014-07-01,LTCUSD,9.12,9.12,9.01,9.01,2.0,18.05
2014-06-30,LTCUSD,9.61,9.61,8.37,9.12,52.3,441.49
2014-06-29,LTCUSD,9.61,9.61,9.61,9.61,0.0,0.0
2014-06-28,LTCUSD,9.62,9.7,9.61,9.61,17.83,171.48
2014-06-27,LTCUSD,9.29,9.62,9.29,9.62,0.005195,0.05
2014-06-26,LTCUSD,9.29,9.29,9.29,9.29,0.0,0.0
2014-06-25,LTCUSD,9.5,9.5,9.29,9.29,3.29,30.94
2014-06-24,LTCUSD,9.5,9.5,9.5,9.5,0.0,0.0
2014-06-23,LTCUSD,9.54,10,9.5,9.5,7.56,73.19
2014-06-22,LTCUSD,9.54,9.54,9.54,9.54,0.0,0.0
2014-06-21,LTCUSD,10,10,9.54,9.54,5.0,47.71
2014-06-20,LTCUSD,9.89,10,9.89,10,0.5889,5.89
2014-06-19,LTCUSD,9.5,9.89,9.5,9.89,10.94,108.15
2014-06-18,LTCUSD,9.5,9.5,9.5,9.5,0.0,0.0
2014-06-17,LTCUSD,9.84,9.84,9.5,9.5,1.1,10.43
2014-06-16,LTCUSD,9.51,9.84,9.51,9.84,2.0,19.65
2014-06-15,LTCUSD,9.89,9.89,9.51,9.51,1.08,10.25
2014-06-14,LTCUSD,10.12,10.12,9.89,9.89,1.75,17.34
2014-06-13,LTCUSD,10.03,10.12,10.03,10.12,0.2812,2.85
2014-06-12,LTCUSD,11.08,11.08,10.03,10.03,1.63,17.46
2014-06-11,LTCUSD,11.19,11.19,11.08,11.08,7.46,82.68
2014-06-10,LTCUSD,11.08,11.19,11.08,11.19,41.98,465.18
2014-06-09,LTCUSD,11.44,11.44,11.08,11.08,9.08,100.63
2014-06-08,LTCUSD,11.46,11.46,11.05,11.44,17.92,201.44
2014-06-07,LTCUSD,11.46,11.46,11.46,11.46,0.0,0.0
2014-06-06,LTCUSD,11.36,11.46,11.36,11.46,38.0,435.41
2014-06-05,LTCUSD,11.14,11.36,10.96,11.36,100.56,1137.89
2014-06-04,LTCUSD,11.17,11.63,10.8,11.14,619.77,6953.62
2014-06-03,LTCUSD,11.51,11.6,11.17,11.17,104.04,1195.51
2014-06-02,LTCUSD,11.12,11.63,10.63,11.51,184.73,2112.89
2014-06-01,LTCUSD,11.08,11.46,11.08,11.12,52.55,593.77
2014-05-31,LTCUSD,11.23,11.43,11.08,11.08,10.91,123.86
2014-05-30,LTCUSD,11.28,11.37,10.69,11.23,41.22,456.96
2014-05-29,LTCUSD,10.92,11.28,10.92,11.28,8.6,97.05
2014-05-28,LTCUSD,12,12,10.92,10.92,63.89,707.05
2014-05-27,LTCUSD,12.04,12.7,11.43,12,56.47,680.61
2014-05-26,LTCUSD,11.8,12.04,11.6,12.04,16.46,193.0
2014-05-25,LTCUSD,11.27,12.01,11.27,11.8,56.67,669.37
2014-05-24,LTCUSD,11.27,11.27,11.27,11.27,0.0,0.0
2014-05-23,LTCUSD,10.88,12.06,9.56,11.27,110.2,1257.02
2014-05-22,LTCUSD,10.75,11.07,10.6,10.88,70.14,760.98
2014-05-21,LTCUSD,10.86,10.86,10.75,10.75,0.6945,7.47
2014-05-20,LTCUSD,10.31,11.05,10.31,10.86,117.98,1255.2
2014-05-19,LTCUSD,10.15,10.31,10.15,10.31,0.03204,0.3302
2014-05-18,LTCUSD,10.15,10.15,10.15,10.15,0.0,0.0
2014-05-17,LTCUSD,10.65,10.65,10.15,10.15,0.5224,5.3
2014-05-16,LTCUSD,10.35,10.65,10.35,10.65,0.09276,0.985
2014-05-15,LTCUSD,10.4,10.4,10.35,10.35,5.77,59.72
2014-05-14,LTCUSD,10.36,10.45,10.36,10.4,6.08,63.18
2014-05-13,LTCUSD,10.46,10.46,10.35,10.36,28.3,293.68
2014-05-12,LTCUSD,10.34,10.67,10.34,10.46,132.6,1388.89
2014-05-11,LTCUSD,10.8,10.8,10.34,10.34,121.29,1263.29
2014-05-10,LTCUSD,9.89,11.02,9.89,10.8,19.14,207.04
2014-05-09,LTCUSD,10.77,11.03,9.89,9.89,55.23,592.06
2014-05-08,LTCUSD,10.7,11.11,10.7,10.77,20.0,218.71
2014-05-07,LTCUSD,10.56,10.87,10.47,10.7,25.06,264.68
2014-05-06,LTCUSD,10.29,10.71,10.11,10.56,58.56,611.16
2014-05-05,LTCUSD,10.5,11.27,10.29,10.29,14.38,150.37
2014-05-04,LTCUSD,10.39,10.58,10.33,10.5,50.42,523.46
2014-05-03,LTCUSD,10.78,10.96,10.38,10.39,64.92,692.34
2014-05-02,LTCUSD,11.3,11.3,10.72,10.78,103.92,1137.37
2014-05-01,LTCUSD,11.11,11.42,11.04,11.3,35.13,388.98
2014-04-30,LTCUSD,10.56,11.19,10.54,11.11,338.83,3605.18
2014-04-29,LTCUSD,10.4,10.72,10.29,10.56,67.11,703.78
2014-04-28,LTCUSD,10.31,10.59,9.98,10.4,81.57,829.7
2014-04-27,LTCUSD,10.8,11.48,10.31,10.31,63.72,682.13
2014-04-26,LTCUSD,11.14,11.14,10.8,10.8,71.69,792.65
2014-04-25,LTCUSD,12.88,12.88,11.14,11.14,182.59,2124.58
2014-04-24,LTCUSD,12.18,12.88,12.08,12.88,5.41,66.08
2014-04-23,LTCUSD,5,12.65,5,12.18,0.8437,10.5
2014-04-22,LTCUSD,12.73,12.73,5,5,26.48,192.43
2014-04-21,LTCUSD,12.73,12.91,12.73,12.73,0.7193,9.26
2014-04-20,LTCUSD,12.77,13.48,12.73,12.73,13.72,184.85
2014-04-19,LTCUSD,12.57,12.77,12.24,12.77,25.65,320.03
2014-04-18,LTCUSD,13.15,13.15,12.06,12.57,22.65,283.97
2014-04-17,LTCUSD,13.38,13.38,13.15,13.15,4.14,54.43
2014-04-16,LTCUSD,12.94,13.72,12.49,13.38,52.24,694.52
2014-04-15,LTCUSD,11.99,13.23,10.2,12.94,209.55,2544.48
2014-04-14,LTCUSD,10.35,11.99,10.35,11.99,74.82,839.43
2014-04-13,LTCUSD,11.32,11.43,10.25,10.35,50.2,522.51
2014-04-12,LTCUSD,11,11.77,11,11.32,14.97,171.96
2014-04-11,LTCUSD,9.13,11,9.13,11,120.23,1172.51
2014-04-10,LTCUSD,11.87,11.87,9.12,9.13,168.61,1665.08
2014-04-09,LTCUSD,12,12,11.38,11.87,1.94,22.49
2014-04-08,LTCUSD,11.95,12,11.79,12,18.11,214.0
2014-04-07,LTCUSD,11.39,11.96,11.39,11.95,3.56,41.64
2014-04-06,LTCUSD,11.2,11.95,11.2,11.39,13.06,150.41
2014-04-05,LTCUSD,11.66,11.66,11.2,11.2,111.38,1260.89
2014-04-04,LTCUSD,11.5,11.92,11.31,11.66,22.51,259.73
2014-04-03,LTCUSD,11.94,11.94,11,11.5,205.27,2370.02
2014-04-02,LTCUSD,13.41,13.81,11.44,11.94,33.23,422.04
2014-04-01,LTCUSD,12.74,13.66,12.74,13.41,10.95,146.92
2014-03-31,LTCUSD,12.75,13.77,12.74,12.74,44.15,572.07
2014-03-30,LTCUSD,14.3,14.3,12.75,12.75,23.06,297.67
2014-03-29,LTCUSD,14,14.77,14,14.3,29.52,424.73
