date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-02-16,41905,1358,16443530,12108.6377025037,0.32252967,13925454.0655806202932695217,43175730.09164801659203505817,16048.4922174338,1.28705038350479,0.0001825576196811696187258915677,1,0.000141841859511392,30075.79336174,4.26600645670958119350694208,21218750,7.88874125002816,3009.706956507349,21218750,3009.706956507349,65.45078736,20.586328669224258,6.033612507305684E-7,0.000141841859511392,-90.18937164383098,4.308400415254483,98175913045.34611161,23368,69330,1499995905.41683779,212762.2084837983480979791211,338359.048779946,47.99347666145333323328814483,48.407892675,0.0068662655120498918758536,23458432851.91368974,3327387.736938564353276672284,0.0742606697548749,0.041851311604696274,0.06123415290217281
2015-02-17,40979,1367,16390120,11989.846378932,0.33607229,14507121.66298221022010341365,43166669.59554959120315036123,15338.2064705032,1.2747253987853,0.0001883208768560486498445867938,1,0.000147734466603946,30013.4095144,4.4340150455756819329838224,21359375,7.9392957490993,3155.51587261865909375,21359375,3155.51587261865909375,80.36165717,21.585585747540364,6.057029807130361E-7,0.000147734466603946,-89.41160910157299,7.376201317218626,98197272420.34611159,23545,68356,1221941854.77594973,180522.9281363613784289099156,294477.206819166,43.50443307644937872496402904,40,0.00590937866415784,20129283949.33088021,2973789.027373769169196905639,0.07431949648085019,0.04242820299263907,0.06021508777532738
2015-02-18,40558,1380,15502372,11233.6028985507,0.32603951,14071337.18498133435759594213,43158380.4214758009906014992,15250.6541850833,1.2496704982424,0.0001790342449607878990895800248,1,0.000143265160866477,29705.91741372,4.25582303696287619808786444,21562500,8.01303793349076,3089.1550311834103125,21562500,3089.1550311834103125,60.90096642,20.986982339944998,6.070680303915829E-7,0.000143265160866477,-89.40397987498449,1.4550419219215915,98218834920.34611159,23771,70243,1612763157.83286255,231052.7732464524891933032437,353988.572296419,50.71422975494099161972424586,47.48,0.00680222983794032796,24865219283.81732398,3562319.64067631494015072023,0.07158006144342592,0.042602328002795564,0.05950671154933289
2015-02-19,40311,1380,15881924,11508.6405797101,0.32845612,14174773.91639477173660898391,43155760.78519434768469837551,15242.9963607228,1.33033657210192,0.0001919497542499853228704474574,1,0.000144286610076957,31822.98114125,4.59163007141389482218717625,21562500,8.01127917502705,3111.1800297843853125,21562500,3111.1800297843853125,58.43260311,21.250244802858667,5.965405610753945E-7,0.000144286610076957,-88.8213007895448,0.9972470701262707,98240397420.34611162,23921,69993,1681259984.90687191,242583.3038802484382566032416,320037.800801573,46.17716937414339987381665336,31,0.004472884912385667,22400405791.5045333,3232078.616004423937985927369,0.0707779981532485,0.042569518238048096,0.05874525005769487
2015-02-20,41164,1368,16842216,12311.5614035088,0.32979105,14231490.23701569770320016951,43153051.82619802482085929639,15574.5053861137,1.28561355102476,0.0001861985210455611380200618268,1,0.000144832419428951,31627.37896876,4.58066981624183206646857076,21375000,7.93988832872359,3095.792965293827625,21375000,3095.792965293827625,99.65441494,21.395404024322882,5.89874810052601E-7,0.000144832419428951,-87.71667042358968,-7.640863822837961,98261772420.34611161,24601,77793,986025280.29840939,142808.4269637282038152974162,454372.957614936,65.80793477445938595206841214,28.2,0.0040842742278964182,35347035491.73869522,5119396.669909515965833142233,0.07036860199917665,0.03880827208126389,0.058713942295358784
2015-02-21,59945,1362,17473373,12829.2019089574,0.33094093,14279837.07902052588894596857,43149202.63751291023246643858,15475.5571355329,1.26391211661749,0.0001836375492364592257469123513,1,0.000145292973160123,31955.49004444,4.64290815734539865250586612,21281249.9999999,7.90335257190285,3092.016085063853064452683988,21281249.9999999,3092.016085063853064452683988,72.95719608,21.682322635442226,5.91593395675044E-7,0.000145292973160123,-86.64322112977408,-6.346794947415442,98283053670.34611155,25283,92031,1347133099.22111246,195728.9732282464069273257704,444079.492552692,64.52162979241932041933070112,125,0.018161621645015375,40869079779.11676674,5937990.111426138015273632061,0.06960301470099048,0.038791398483472704,0.0586917625550602
2015-02-22,61717,1386,20024584,14447.7518037518,0.32265322,13919795.16422451706918541234,43141659.32343298780599900329,14976.9089756606,1.33116162375301,0.0001884904309074549976960503735,1,0.000141598456223546,37090.15632263,5.25190887637440194457864598,21656250.0000001,8.04084693033008,3066.491567591182222345622355,21656250.0000001,3066.491567591182222345622355,70.31385805,21.436737173974933,5.98242665108124E-7,0.000141598456223546,-88.86463750623551,-8.946637868336126,98304709920.34611158,27863,91997,1398084426.61257825,197966.5964785225716107174175,580077.821302263,82.1381239859184267467636846,100,0.0141598456223546,53365419326.34430758,7556460.992332540106444061062,0.0666656630661091,0.03901661701946113,0.05857813583182185
2015-02-23,66722,1356,20875553,15394.9505899705,0.3244451,13998025.00480836995008044137,43144510.735155378967624348,15285.6843484486,1.19942427446835,0.000170754312199218375610134432,1,0.00014236356211392,49328.72213606,7.0226125978172782714599552,21187500,7.86510746699756,3016.32797228868,21187500,3016.32797228868,129.93366686,21.716343293676893,5.95498947983633E-7,0.00014236356211392,-87.3987719851891,-14.693625862125057,98325897420.34611157,41127,111960,756739186.99248477,107732.086251441927270134605,526616.975886566,74.97106855687184960108959872,33,0.00469799754975936,58960036620.25996354,8393760.835627377147324544526,0.06641530691342509,0.036504269218730255,0.05856653262172268
2015-02-24,80131,1379,23883670,17319.5576504714,0.3241753,13985718.8190327563179324145,43142457.22549723633136425441,15524.8727908909,1.16659269060275,0.0001658979291633815119456834978,1,0.000142207242081781,63560.6361548,9.0387827725376454469756988,21546875.0000001,7.99676029341639,3064.121669230889205099208178,21546875.0000001,3064.121669230889205099208178,131.63118978,22.50513157368517,5.928531268264168E-7,0.000142207242081781,-85.62511455728354,-15.038024506990405,98347444295.34611167,54484,138924,747143928.90059623,106249.2775671000596733173203,368163.578967357,52.35552719990583265092342282,27.479609375,0.003907799462703403684296875,51146757044.46105862,7273439.260719711460603595875,0.06633806532515427,0.03648022947771843,0.058173861956674504
2015-02-25,73865,1365,26380687,19326.5106227106,0.32559599,14044075.53832186229683862917,43133440.83475534386707503129,15646.2096487637,1.24035120821099,0.000177089277081806656956740754,1,0.000142773495046802,61372.57778228,8.76237743000782405396626856,18681250.002,6.93191503978319,2667.187354628616852593604,18681250.002,2667.187354628616852593604,154.35352802,22.945978487487597,5.992940970192861E-7,0.000142773495046802,-84.96139333097241,-13.332430217743127,98366125545.34811163,49480,126760,637278116.07342657,90986.42394864467841323066033,346550.399843195,49.47821179547965392998621239,31.1,0.0044402556959555422,43928728684.12342793,6271858.127195005176821060024,0.06629201984512172,0.036464011168725385,0.057781532336941964
2015-02-26,71828,1374,22795311,16590.4737991266,0.32351742,13952736.40722447543620593876,43128238.79323213781029168005,15824.5673845908,1.149846719716,0.000163078344500487667949957292,1,0.000141826159699587,58302.9779232,8.2688874578972584051577184,13020000.0072,4.83059694845293,1846.5766003097710898370264,13020000.0072,1846.5766003097710898370264,107.66524469,22.988408977078237,5.983105201636489E-7,0.000141826159699587,-88.37645874838373,-10.16334769938249,98379145545.35531165,50705,127308,913750262.03450224,129593.6905888447827420274786,296389.369220231,42.0357660122883374674027446,52,0.007374960304378524,37732737816.68916408,5351489.299492403089351290951,0.06628627908347152,0.0357629931845268,0.05776017373845863
2015-02-27,77883,1366,23258409,17026.6537335286,0.33358227,14388150.23606446863566168055,43132239.70755311256378820409,14854.6592887067,1.167236986744,0.00017068826426176841313451948,1,0.000146232741251545,58315.15985773,8.52758568251791482434269285,12980000.0067999,4.81512110468406,1898.100982439422117236380846,12980000.0067999,1898.100982439422117236380846,53.49974399,23.826296575345463,5.731992402104041E-7,0.000146232741251545,-87.3718095767452,2.7894007027496617,98392125545.36211159,49960,129745,1839113950.82955466,268938.6745037649205025433869,297574.737236346,43.51516955327907768250265457,35.07,0.00512838223569168315,38608834282.72969142,5645875.673690190958080022448,0.06632439886112254,0.030821803104870187,0.05784256063393394
2015-02-28,89037,1381,25498836,18464.037653874,0.33495523,14397156.59191469740823799818,42982331.18815297639594865593,15456.7815674561,1.25111374880748,0.0001830441110217666213512169978,1,0.000146304931263235,57356.05870033,8.39147422568185243921136755,13010000.0080001,4.82561197299571,1903.427156905141430599006324,13010000.0080001,1903.427156905141430599006324,64.93111158,23.92832318636547,5.738608416130894E-7,0.000146304931263235,-85.91088672036315,2.62017036192816,98405135545.37011164,45844,137503,1515531355.5122645,221729.7107954992236945204457,285631.247802552,41.78926007638441349921677572,110.49,0.01616523185527483515,39275153466.59437294,5746148.628283095560753936901,0.06632358278502716,0.030821014456954284,0.05784418909066108
2015-03-01,85797,1371,24228289,17671.9832239241,0.33905962,14573079.43318320353221787467,42980876.38822615200358380842,14732.7988963205,1.22636702928959,0.000181591869603360932059419307,1,0.000148073019957617,54947.37474732,8.13622371757857472248433644,13060000.0064999,4.84351493741281,1933.833641608937842422514738,13060000.0064999,1933.833641608937842422514738,70.66714385,24.37327247487988,5.680884862653415E-7,0.000148073019957617,-86.01181125825595,5.398479921959985,98418195545.37661158,44805,136959,1392700910.00808167,206221.4296426180346146708746,330678.389483607,48.96454776555878680165628452,72.05000006,0.01066866109683068604745702,45289381545.28535933,6706135.497423170059744447216,0.06631808668115183,0.03074165936445396,0.05741036895089767
2015-03-02,79071,1381,24605608,17817.2396813903,0.34633082,14886959.7746152754829564958,42984796.30653474254660347202,14075.5091193778,1.16360662159663,0.0001759863912481562658440431687,1,0.000151242170663036,60970.65975842,9.22133492862085893498376312,13080000.0073,4.85028765116759,1978.2475933765787258401628,13080000.0073,1978.2475933765787258401628,90.487479,25.23621392350941,5.473390999415535E-7,0.000151242170663036,-84.46396259351368,11.478645646507367,98431275545.38391158,52398,129897,1087788903.27976324,164519.5549551947127788318996,385745.831016392,58.34103680713580446442448611,31,0.004688507290554116,50107226211.53626863,7578325.658136519139696288507,0.06627841929669431,0.030134689459940762,0.057388416419456384
2015-03-03,75561,1365,25932645,18998.2747252747,0.32922452,14142326.70293659422156545744,42956480.2326260722907068739,15280.9752018106,1.22440494992601,0.0001758958736650689748667642088,1,0.000143658251035083,58909.79535579,8.46287816964744647375718057,12960000.0069,4.80515692596079,1861.8109344059176121420727,12960000.0069,1861.8109344059176121420727,69.95320425,24.182514079579857,5.081544126241957E-7,0.000143658251035083,-86.74592426787949,0.15369784401378234,98444235545.3908116,48113,124726,1407287008.48744255,202168.390343700002314744997,350742.43378406,50.38704460120646808350617698,29,0.004166089280017407,43746700796.15062306,6284574.524930071545391220369,0.06501795713003611,0.030100127735768915,0.05768751610727612
2015-03-04,64277,1377,22003933,15979.6172839506,0.32677218,14030746.21054964605263685369,42937395.16140332296354262253,14420.4497324251,1.16242514478455,0.0001656523823734112997538009974,1,0.000142505849186628,54628.16967915,7.7848337096384743992304062,13100000.0067,4.85641824040709,1866.8266252996159895504076,13100000.0067,1866.8266252996159895504076,64.18244952,24.151294326818896,5.211451198129759E-7,0.000142505849186628,-86.40014802378163,-4.863674039132769,98457335545.39751161,46995,116188,1534022716.12684969,218607.2098332342982341585139,338315.763829601,48.21197521775997620823977543,40,0.00570023396746512,39308231967.83373467,5601652.976601103765681959064,0.06501220213605537,0.028993554398155156,0.05632828933281832
2015-03-05,75809,1366,24539547,17964.5292825769,0.32267643,13849912.21614642156683218963,42921982.63437483503716610567,15240.4541529363,1.16272773723513,0.0001635385583629558957742916506,1,0.000140650775865928,64409.30300414,9.05921844051593814026894192,12880000.0077999,4.7742355155902,1811.581994250214626676651807,12880000.0077999,1811.581994250214626676651807,63.21154318,23.941613803448124,5.091084161309182E-7,0.000140650775865928,-86.80674938395565,-1.7155115731989758,98470215545.40531156,55395,137898,1557788508.1162767,219104.1623015807952255537503,308340.316921181,43.36830480571023551619942097,30,0.00421952327597784,42519513022.79703573,5980402.496097832615931782306,0.06275371053225791,0.027877842191915702,0.05587407870553369
2015-03-06,78491,1359,24605340,18105.4746136865,0.32373893,13892523.95744202801859617832,42912738.58708308014194040839,15594.6746607712,1.16500575715353,0.0001643415256710118179828527715,1,0.00014106499016155,64089.29671253,9.0407560102137032086092215,12930000.0066,4.79213978825727,1823.97032371987043506623,12930000.0066,1823.97032371987043506623,69.46355324,24.2549788713383,5.161201636469894E-7,0.00014106499016155,-86.05643484765038,-2.222070054362383,98483145545.4119116,55012,136314,1417767173.65010378,199997.3124023204401278364657,273725.343159766,38.6130628397992883798001973,25,0.00352662475403875,37312596427.48030052,5263501.047944394270910237349,0.06240238038963829,0.027838267774530155,0.055781196447975315
2015-03-07,84584,1381,22589254,16357.1716147719,0.3227353,13841782.777871314537273883,42888964.17170787074922128982,16354.8157040496,1.21659274085587,0.0001709690275577663603251875728,1,0.000140531027201009,53219.84944874,7.47904011051448477382177866,13130000.0068,4.86561545189808,1845.1723881048591549668612,13130000.0068,1845.1723881048591549668612,81.79941409,24.33261589631409,5.084273524254835E-7,0.000140531027201009,-84.76651937034201,0.8796707654951872,98496275545.4187116,43745,139326,1204119572.72099577,169216.1604273215912138304287,261967.825337668,36.81460758831699642833530701,116.38,0.01635500094565342742,36498929232.99587082,5129232.016849845279289199138,0.062086848655647335,0.027086213484483455,0.055185372099953285
2015-03-08,93446,1364,25437565,18649.241202346,0.32122882,13769175.51271223988208491892,42864072.63336076848100290952,15351.1007548627,1.19361984806975,0.0001668386835225176630564564585,1,0.000139775393139046,61262.53870218,8.56299543179323041312332028,13020000.0062,4.82421478699094,1819.8756195369863574620852,13020000.0062,1819.8756195369863574620852,94.99630984,24.38899477311242,5.076501461133825E-7,0.000139775393139046,-83.93633260572383,-1.9448118500959783,98509295545.42491162,51325,143859,1036980233.36026499,144944.3197953507030892024758,231779.518553808,32.39707332743731978337678717,100,0.0139775393139046,33343569759.63222811,4660610.57181180022033872002,0.061572809744163695,0.02675926930959025,0.05503654167066947
2015-03-09,82561,1375,27652115,20110.6290909091,0.33203258,14230203.5207354196400365636,42857853.33028857103388826532,16367.0920582964,1.20002273125458,0.0001733268312630518326074278947,1,0.000144436290037477,66142.85290129,9.55342828555689951228164533,13060000.0069,4.8383942670964,1886.3379488860600212585913,13060000.0069,1886.3379488860600212585913,79.17508373,25.364026128512727,4.978329047340734E-7,0.000144436290037477,-83.54176968834453,-0.07905670458477933,98522355545.43181164,55118,124106,1244360610.71742275,179730.8300807936829794543524,132599.845660868,19.15222976679781651555235004,98.99,0.01429774835080984823,16456436445.58765002,2376906.62743820490737851416,0.06162087815251646,0.027329283562983243,0.05497193347438722
2015-03-10,64006,1368,25967482,18982.0774853801,0.32372753,13868405.15407414508853709081,42839746.13784019691578935664,16948.6298069922,1.28578265098175,0.0001809684721647981245404681255,1,0.000140745772255226,48196.2768894,6.7834222106253045821740044,12790000.0088999,4.73775116219379,1800.138428396963838494285877,12790000.0088999,1800.138428396963838494285877,55.39564406,24.864681897373426,4.814777907656335E-7,0.000140745772255226,-81.91372189870097,-0.7926075725129218,98535145545.44071158,37484,88939,1778752593.5343141,250351.9074279731559323740505,514929.44296442,72.47414210698064344227705892,99.38,0.01398731484672435988,45797309727.81252402,6445777.724852747737054122696,0.06117098505370268,0.027528887100817023,0.054922131983007175
2015-03-11,64787,1375,28849015,20981.1018181818,0.33210074,14222971.45100695704861095814,42827280.26482661148828914077,15748.4616536346,1.45274486467804,0.0002096676614758486426102474266,1,0.000144325178201415,55500.66481016,8.0101433390233446112183764,12950000.0079999,4.79638898829868,1869.011058862911243093499858,12950000.0079999,1869.011058862911243093499858,100.79004366,26.414761731918524,4.864456458211557E-7,0.000144325178201415,-81.33344646897552,3.2705374196776535,98548095545.44871155,38204,100566,977756254.16354894,141114.8456197022178095625298,400236.482314873,57.7642016328015288578441453,31,0.004474080524243865,40250182080.47752493,5809114.701404319534261068224,0.061204309392332484,0.027761209878541894,0.053278188718672605
2015-03-12,63893,1375,21497512,15634.5541818182,0.33225067,14224254.19676187093974800817,42811814.88723416321131725923,15714.0663691068,1.18555977372695,0.0001710993340068602857808758101,1,0.000144319449595518,52137.36216919,7.52443541161968322058169042,12800000.0095,4.74021667276012,1847.288956193665171157421,12800000.0095,1847.288956193665171157421,77.30786091,27.443886778341803,4.87894798363531E-7,0.000144319449595518,-84.3863233454609,2.6192485168815143,98560895545.45821157,43977,107799,1274914276.3517356,183994.926644550612010117281,222502.584664808,32.11145055240523446520913054,21,0.003030708441505878,23985556124.28160141,3461582.258098726648348753798,0.05850037263290106,0.02774425949758888,0.053016512126125785
2015-03-13,77217,1358,26188495,19284.6060382916,0.32106257,13746043.12726935285725883219,42814219.24288438892109645063,16425.2573557562,1.20504167713666,0.0001680423611272735349201038746,1,0.000139449418485313,61107.6634476,8.5214281327640369675450988,12790000.0079,4.73589881219392,1783.5580635288036760339727,12790000.0079,1783.5580635288036760339727,49.47607472,27.349194021360425,4.877371127995336E-7,0.000139449418485313,-83.89609653371454,-0.28088232859791945,98573685545.46611162,50710,121659,1992350567.41836939,277832.1280453750048700261238,226131.033672462,31.53384114710755887179955061,29,0.004044033136074077,27510875425.55803953,3836375.580115956423083342378,0.055538659151828276,0.028461062757759604,0.05311723501243384
2015-03-14,76714,1366,24235596,17742.0175695461,0.32858624,14068287.93411304902084966189,42814598.98256343539905559254,15946.8153683318,1.24801322109637,0.0001780912971541250729205966811,1,0.000142699848161603,52681.13408892,7.51758983546993179633173876,12880000.0077999,4.76860105313081,1837.97404543449118567568724,12880000.0077999,1837.97404543449118567568724,51.25365109,28.182478060375054,5.031582115721795E-7,0.000142699848161603,-83.53329371987485,1.7771673593023278,98586565545.47391157,42212,117230,1923503271.42131222,274483.6247701678969260408787,196830.881624063,28.08773692126824420551745299,100.00000021,0.01426998484612726811393663,23074484252.78891209,3292725.39928027721003180888,0.05553924802117466,0.028770754890968156,0.048926822977108646
2015-03-15,69605,1365,23783583,17423.8703296703,0.32880868,14071978.82384717801588722625,42796858.73759650037753070387,15587.0698498216,1.32023003966955,0.0001884216848571008644524236374,1,0.000142718828685539,46025.85964296,6.56875677748827144465515544,12750000.009,4.71986035353184,1819.665067025091708169851,12750000.009,1819.665067025091708169851,50.32861718,28.43008631215264,4.968105201636492E-7,0.000142718828685539,-83.0124930414409,-0.8823947927995583,98599315545.48291159,34862,101843,1959110364.33423663,279601.9364634818121635978851,428175.417161128,61.10869400917822262320652799,67.368289905,0.009614723425789421433183795,43606669009.94080378,6223492.723976744131265378523,0.054841639606053934,0.028347896151780315,0.04416151398523499
2015-03-16,56696,1385,19612411,14160.5855595668,0.33117566,14173546.96640543924054219904,42797670.82524593491697272073,15837.6315334811,1.24559252737247,0.0001790291265558184983141065127,1,0.000143730090395993,43219.56951477,6.21195263323379542016231661,12930000.0092,4.78586607297246,1858.4300701425063216431356,12930000.0092,1858.4300701425063216431356,109.25847854,29.073105545817846,4.932531852717725E-7,0.000143730090395993,-82.95834657831062,-6.630478550065227,98612245545.49211157,34698,91325,902559205.10817721,129724.9161379338974376513179,633317.864021616,91.02683384522407055295178469,31,0.004455632802275783,57837753931.77405894,8313025.600915085043816509522,0.054715251878653046,0.02541887716844314,0.03301127178930689
2015-03-17,53023,1364,18306138,13420.92228739,0.31877251,13638046.75573413823740627816,42783008.00299482538037465524,14594.9623192281,1.22041322214612,0.0001687612879707030943695164381,1,0.000138282087499784,38168.42352262,5.27800928128375268976911408,12580000.0106,4.65572433560404,1739.5886622130728474977104,12580000.0106,1739.5886622130728474977104,96.55557063,28.416855084526052,4.847777907656331E-7,0.000138282087499784,-82.10952154145362,-2.4101909328118074,98624825545.50271162,31275,80082,1021430714.97574535,141245.571503242949831983364,576784.413741643,79.75895276953349428639430511,23.930859765,0.00330920924396879037179076,46190049421.25822224,6387256.455689776797211134224,0.054393248523910816,0.02157874211329705,0.03331035497758475
2015-03-18,51171,1343,18499831,13775.0044676098,0.29287911,12522682.20867186510350372628,42757170.37894149126788744336,11993.0064248217,1.21405784443667,0.0001541332952348574726397928465,1,0.000126957126417956,35721.22395686,4.53506394569519346447337816,12270000.0116,4.54043175081879,1557.7639426210227864482896,12270000.0116,1557.7639426210227864482896,58.47395947,27.758660677642094,4.934471654003491E-7,0.000126957126417956,-83.2996269124834,-10.493893089606978,98637095545.51431164,29423,80356,1686855079.55427138,214158.2735837428570590389289,314735.826826636,39.95795615468913404528947602,24.97266664,0.00317045799560795249818784,25290912100.48118475,3210861.524766202890803742553,0.05441449472874728,0.02653156687333207,0.03483584096857982
2015-03-19,48244,1369,16770699,12250.3279766253,0.30670089,13106205.33476043947415588174,42732857.10165839174085107527,12315.1097653383,1.27163410920632,0.0001689443417989302371848126495,1,0.000132856094827761,32764.92445781,4.35301991079123102826126341,12540000.0114999,4.63975358741713,1666.015430667954744909768724,12540000.0114999,1666.015430667954744909768724,58.78025826,29.678378297006514,5.069045002922265E-7,0.000132856094827761,-82.61848728654444,-10.071022773630531,98649635545.5258116,25766,71750,1678278361.77645898,222969.5091795526162564675817,244422.560209476,32.47302683723426600830006324,21.114878985,0.002805240364707857933502585,17537318695.02992262,2329939.675571561192732110058,0.054278526127876654,0.026815982871164264,0.03531510960346274
2015-03-20,42125,1381,17993372,13029.2338884866,0.30931782,13214105.00322493533603268754,42720154.80491931227839784775,12562.6908664163,1.27504883675645,0.0001707703705210572731494168724,1,0.000133932415448081,30107.72818233,4.03240075911371817861660873,12850000.0096,4.75383320982657,1721.0315397935920383015776,12850000.0096,1721.0315397935920383015776,94.95373598,30.477842398627423,5.093136177673891E-7,0.000133932415448081,-81.40432263198605,-6.514316084909219,98662485545.53541165,23613,68358,1039058490.17393244,139163.6133808309090716684216,217995.99300558,29.19672990124030041763329198,25.67,0.00343804510455223927,14901770089.87543263,1995830.062588983784947175178,0.054254616607164054,0.02639199100403717,0.035161832075506716
2015-03-21,54263,1360,16618401,12219.4125,0.30189094,12892817.79128125880357073366,42706872.45147919285464842182,15038.7416451343,1.33167306155536,0.0001739949612075888251428248461,1,0.000130658917891128,28733.50964918,3.75428927797614372471447504,12890000.0070999,4.768008205269,1684.193452544305171135219687,12890000.0070999,1684.193452544305171135219687,94.76755219,30.05804123892618,5.002556399766198E-7,0.000130658917891128,-81.00217183906436,-9.444876540214302,98675375545.54251161,21577,88722,1041235879.40074421,136046.7532719182942112469564,285743.806929285,37.33497660747178086562488348,104.5,0.013653856919622876,25351762038.38006138,3312433.794568116256041872797,0.054139145172717486,0.026642317987871873,0.03525592590357287
2015-03-22,65805,1368,20195517,14762.8048245614,0.30891439,13191724.62781848925188074353,42703497.0788145320079566719,15701.7137459144,1.37116389659776,0.0001832847411035245497496839923,1,0.000133670921148307,35485.72164395,4.74340909975921149779929265,12690000.0099,4.69342465880591,1696.2839906953579493682393,12690000.0099,1696.2839906953579493682393,115.9714602,31.187345372828204,4.97103798947984E-7,0.000133670921148307,-80.28182122083847,-7.7064916298794435,98688065545.55241162,25880,89323,850968551.87409083,113749.7501972505903065452187,256528.281315431,34.29037166402569309899862532,52.200000025,0.006977622087283398428707675,22913875671.93822049,3062918.868145763947277512956,0.053959803676051174,0.02703985321431342,0.0331610967931503
2015-03-23,46171,1358,18445542,13582.8733431517,0.30941595,13208044.06785040297566867226,42687017.33591342200833702338,15940.6281358302,1.27520783433106,0.0001706469459858789740717590659,1,0.000133818928485015,33627.23059131,4.49995996564762156092421965,12800000.0077999,4.73349446027945,1712.882285651966260290268498,12800000.0077999,1712.882285651966260290268498,68.88173993,32.4974168600784,5.016115721800099E-7,0.000133818928485015,-80.46098882320575,-7.897177974644923,98700865545.56021158,26370,81937,1432903199.7828342,191749.5708176882508884089295,383093.681686212,51.26518599262830424377411318,31,0.004148386783035465,31389546996.32319068,4200515.544677990454758883368,0.05323568027443978,0.027027062366179203,0.033147449349906925
2015-03-24,40674,1364,16257769,11919.185483871,0.29586717,12625831.45395494281632572894,42673986.57938945651349094654,15712.63082719,1.30589455591793,0.0001670286426847870378474043248,1,0.00012790362125936,32713.9645203,4.184234527896591844285008,12770000.0087,4.72178942393813,1633.329244594788704956432,12770000.0087,1633.329244594788704956432,62.43731529,31.876396240405473,5.181744009351259E-7,0.00012790362125936,-80.72578485790693,-9.67159906218577,98713635545.56891162,25051,70054,1581003845.0841141,202216.117011230400228171933,346330.642266455,44.2969432989595567117827688,24,0.00306968691022464,24261846813.33424783,3103178.065865313970274762947,0.053032758768334756,0.027820033601841956,0.033595887192567994
2015-03-25,49036,1374,18959848,13799.0160116448,0.2854931,12177851.77224262144016295807,42655502.50545374546993371787,15628.761552308,1.17939415379177,0.0001454773431843404578415464713,1,0.000123349215117464,41007.53472734,5.05824722251953709731226576,12990000.0075,4.80250386006426,1602.30630530097647338098,12990000.0075,1602.30630530097647338098,60.22258874,31.263116321247967,4.99958036236121E-7,0.000123349215117464,-81.09689200530622,-13.3561894027635,98726625545.57641163,34770,81274,1639362033.66778695,202214.0201462911129924971763,229729.150514476,28.33691040556236567237240886,27.470042,0.003388408119943771013488,18671006978.91354072,2303054.056301677964453634947,0.05129102364370535,0.02839986467209403,0.032426798635670356
2015-03-26,48842,1368,17363084,12692.3128654971,0.30044807,12808888.74697453528594615981,42632621.83701319364085184128,16769.4018010808,1.21936803638267,0.0001581818591223107560761657459,1,0.000129724459230182,38084.52188034,4.94049400596714065152042188,12570000.0110999,4.64663498492164,1630.636453963316265009097182,12570000.0110999,1630.636453963316265009097182,101.44542843,33.5019847396083,5.198689655172417E-7,0.000129724459230182,-78.77110123574224,-8.777881258972984,98739195545.58751158,31233,83745,973323264.2342474,126263.834108943288845124135,171577.519993442,22.25780099720500370500846644,30,0.00389173377690546,14368759411.85083874,1863979.544510938023181391423,0.04967130217442661,0.0301330625766205,0.03319426328632026
2015-03-27,58224,1385,20974961,15144.3761732852,0.29629473,12629895.3962977640958001533,42626122.14064283298335207717,16212.6426201384,1.18694556236096,0.0001518038950943463524324094714,1,0.000127894572344491,49213.13690661,6.29409309840177266701498551,13200000.0065,4.87886898920647,1688.2083557785959202391915,13200000.0065,1688.2083557785959202391915,88.46494687,33.46537908614473,5.169987142022214E-7,0.000127894572344491,-74.41043010403115,-10.421347952176701,98752395545.59401162,41462,101922,1116288417.51593411,142767.2297713090094171325775,136603.072734217,17.47079156828608209940714855,36,0.004604204604401676,13922858379.216823,1780658.018222848678699538572,0.04962478610470006,0.030169464843695513,0.033184893409424
2015-03-28,87592,1384,26520429,19162.1596820809,0.29706384,12660119.19985507044884276071,42617503.46317718429994424015,16282.8544670567,1.23113618437421,0.0001578116422377840822635405685,1,0.000128183741360831,59777.81743229,7.66254428885563603880063299,13010000.0083,4.80800942070444,1667.6704761683363632948973,13010000.0083,1667.6704761683363632948973,59.39484257,33.98083958216111,5.061917007597891E-7,0.000128183741360831,-75.68320115433536,-9.619112840433019,98765405545.60231161,48555,125820,1662861643.85112791,213151.8268742592523857576449,143334.792311148,18.37318994562062308909184399,100,0.0128183741360831,18034383568.58862576,2311714.758957984797403170582,0.04960672180530056,0.030182917251632538,0.03280931375250001
