Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC
2018-04-29,XRPBTC,9.223e-05,9.591e-05,9.0e-05,9.231e-05,9372792.63,867.33
2018-04-28,XRPBTC,9.046e-05,9.455e-05,8.991e-05,9.223e-05,9847943.48,902.94
2018-04-27,XRPBTC,9.128e-05,9.24e-05,9.002e-05,9.046e-05,8760714.97,796.87
2018-04-26,XRPBTC,8.946e-05,9.309e-05,8.772e-05,9.128e-05,11725774.81,1063.36
2018-04-25,XRPBTC,9.571e-05,9.627e-05,8.606e-05,8.946e-05,26463069.01,2393.02
2018-04-24,XRPBTC,9.782e-05,0.0001022,9.517e-05,9.571e-05,20137481.9,1988.34
2018-04-23,XRPBTC,9.779e-05,9.903e-05,9.517e-05,9.782e-05,11325185.64,1105.37
2018-04-22,XRPBTC,9.722e-05,0.0001015,9.515e-05,9.779e-05,12670226.59,1254.85
2018-04-21,XRPBTC,0.0001045,0.0001046,9.361e-05,9.722e-05,25693643.12,2533.03
2018-04-20,XRPBTC,9.474e-05,0.00011,9.425e-05,0.0001045,50704024.6,5192.69
2018-04-19,XRPBTC,8.76e-05,9.498e-05,8.603e-05,9.474e-05,15786721.65,1416.83
2018-04-18,XRPBTC,8.301e-05,8.895e-05,8.286e-05,8.76e-05,14495423.23,1236.52
2018-04-17,XRPBTC,8.215e-05,8.399e-05,8.166e-05,8.301e-05,9484885.6,787.93
2018-04-16,XRPBTC,8.3e-05,8.3e-05,8.051e-05,8.215e-05,7337590.96,601.07
2018-04-15,XRPBTC,7.994e-05,8.332e-05,7.956e-05,8.3e-05,10499388.99,859.61
2018-04-14,XRPBTC,8.129e-05,8.274e-05,7.85e-05,7.994e-05,8651333.53,696.47
2018-04-13,XRPBTC,8.11e-05,8.718e-05,7.82e-05,8.129e-05,28813335.67,2362.79
2018-04-12,XRPBTC,7.766e-05,8.42e-05,7.155e-05,8.11e-05,29719228.98,2280.85
2018-04-11,XRPBTC,7.19e-05,7.981e-05,7.103e-05,7.766e-05,11099726.04,827.74
2018-04-10,XRPBTC,7.178e-05,7.214e-05,7.082e-05,7.19e-05,3474548.9,248.76
2018-04-09,XRPBTC,7.112e-05,7.225e-05,7.035e-05,7.178e-05,7039336.95,502.76
2018-04-08,XRPBTC,7.022e-05,7.131e-05,6.98e-05,7.112e-05,2934040.85,206.49
2018-04-07,XRPBTC,7.14e-05,7.175e-05,7.002e-05,7.022e-05,3179519.0,224.78
2018-04-06,XRPBTC,7.22e-05,7.258e-05,7.008e-05,7.14e-05,5766396.93,409.61
2018-04-05,XRPBTC,7.225e-05,7.299e-05,7.079e-05,7.22e-05,6151525.59,442.31
2018-04-04,XRPBTC,7.374e-05,7.449e-05,7.09e-05,7.225e-05,7093238.01,512.6
2018-04-03,XRPBTC,7.001e-05,7.456e-05,6.9e-05,7.374e-05,12420298.49,889.6
2018-04-02,XRPBTC,7.019e-05,7.104e-05,6.89e-05,7.001e-05,7577000.97,527.76
2018-04-01,XRPBTC,7.237e-05,7.237e-05,6.918e-05,7.019e-05,13936637.68,989.49
2018-03-31,XRPBTC,7.288e-05,7.343e-05,7.138e-05,7.237e-05,6962026.47,504.16
2018-03-30,XRPBTC,7.058e-05,7.305e-05,7.016e-05,7.288e-05,11086519.8,793.33
2018-03-29,XRPBTC,7.202e-05,7.262e-05,7.022e-05,7.058e-05,15999741.8,1143.28
2018-03-28,XRPBTC,7.313e-05,7.326e-05,7.168e-05,7.202e-05,6809891.79,493.42
2018-03-27,XRPBTC,7.225e-05,7.422e-05,7.126e-05,7.313e-05,8540983.76,619.53
2018-03-26,XRPBTC,7.499e-05,7.535e-05,7.222e-05,7.225e-05,10678773.14,785.39
2018-03-25,XRPBTC,7.371e-05,7.59e-05,7.291e-05,7.499e-05,5995300.29,445.83
2018-03-24,XRPBTC,7.178e-05,7.62e-05,7.173e-05,7.371e-05,6876920.07,505.95
2018-03-23,XRPBTC,7.491e-05,7.508e-05,7.174e-05,7.178e-05,5273302.47,387.55
2018-03-22,XRPBTC,7.633e-05,7.636e-05,7.321e-05,7.491e-05,8264551.2,617.42
2018-03-21,XRPBTC,7.845e-05,7.876e-05,7.501e-05,7.633e-05,10531855.72,807.03
2018-03-20,XRPBTC,8.383e-05,8.385e-05,7.817e-05,7.845e-05,11120365.32,892.84
2018-03-19,XRPBTC,7.943e-05,8.415e-05,7.59e-05,8.383e-05,15892281.5,1264.92
2018-03-18,XRPBTC,7.975e-05,8.22e-05,7.282e-05,7.943e-05,29535442.53,2275.91
2018-03-17,XRPBTC,8.198e-05,8.278e-05,7.844e-05,7.975e-05,9781974.77,790.22
2018-03-16,XRPBTC,8.261e-05,8.699e-05,8.103e-05,8.198e-05,10380365.24,865.79
2018-03-15,XRPBTC,8.377e-05,8.754e-05,8.001e-05,8.261e-05,19494614.15,1612.68
2018-03-14,XRPBTC,8.523e-05,8.616e-05,8.084e-05,8.377e-05,17012523.6,1431.66
2018-03-13,XRPBTC,8.55e-05,8.6e-05,8.348e-05,8.523e-05,14087333.99,1194.47
2018-03-12,XRPBTC,8.593e-05,8.706e-05,8.3e-05,8.55e-05,19188152.24,1632.33
2018-03-11,XRPBTC,8.812e-05,8.99e-05,8.5e-05,8.593e-05,9216969.64,805.16
2018-03-10,XRPBTC,8.93e-05,8.963e-05,8.65e-05,8.812e-05,5609823.49,492.41
2018-03-09,XRPBTC,8.669e-05,9.224e-05,8.573e-05,8.93e-05,13676801.26,1210.63
2018-03-08,XRPBTC,8.598e-05,8.8e-05,8.507e-05,8.669e-05,10477476.34,908.88
2018-03-07,XRPBTC,8.4e-05,8.712e-05,8.294e-05,8.598e-05,15535335.29,1314.26
2018-03-06,XRPBTC,8.24e-05,8.797e-05,8.214e-05,8.4e-05,18427911.76,1559.16
2018-03-05,XRPBTC,8.733e-05,9.431e-05,8.098e-05,8.24e-05,41186805.59,3623.85
2018-03-04,XRPBTC,7.856e-05,9.0e-05,7.84e-05,8.733e-05,21109996.93,1785.81
2018-03-03,XRPBTC,8.12e-05,8.249e-05,7.738e-05,7.856e-05,12762272.28,1011.5
2018-03-02,XRPBTC,8.348e-05,8.372e-05,8.099e-05,8.12e-05,10536327.22,861.15
2018-03-01,XRPBTC,8.56e-05,8.9e-05,8.293e-05,8.348e-05,10950259.57,936.19
2018-02-28,XRPBTC,8.76e-05,8.816e-05,8.011e-05,8.56e-05,16868503.29,1441.85
2018-02-27,XRPBTC,9.015e-05,9.065e-05,8.701e-05,8.76e-05,7365241.07,651.17
2018-02-26,XRPBTC,9.434e-05,9.434e-05,8.92e-05,9.015e-05,5554505.71,510.56
2018-02-25,XRPBTC,9.32e-05,9.517e-05,9.244e-05,9.434e-05,5412851.46,508.38
2018-02-24,XRPBTC,9.26e-05,9.408e-05,9.074e-05,9.32e-05,6524942.39,602.34
2018-02-23,XRPBTC,9.041e-05,9.53e-05,8.88e-05,9.26e-05,18419802.97,1708.65
2018-02-22,XRPBTC,9.079e-05,9.22e-05,8.81e-05,9.041e-05,10088276.06,909.21
2018-02-21,XRPBTC,9.189e-05,9.399e-05,8.95e-05,9.079e-05,17595423.92,1610.48
2018-02-20,XRPBTC,9.913e-05,9.932e-05,8.905e-05,9.189e-05,21359638.53,2012.74
2018-02-19,XRPBTC,0.000103,0.0001044,9.913e-05,9.913e-05,10909351.91,1107.2
2018-02-18,XRPBTC,0.0001063,0.0001063,0.0001018,0.000103,15173790.3,1572.65
2018-02-17,XRPBTC,0.0001094,0.0001112,0.0001034,0.0001063,17724982.56,1901.19
2018-02-16,XRPBTC,0.0001103,0.0001112,0.0001075,0.0001094,8425828.42,922.89
2018-02-15,XRPBTC,0.0001192,0.0001198,0.0001091,0.0001103,17468426.69,1976.28
2018-02-14,XRPBTC,0.0001156,0.0001247,0.0001118,0.0001192,21490163.21,2511.7
2018-02-13,XRPBTC,0.0001166,0.0001179,0.000114,0.0001156,15134808.63,1755.34
2018-02-12,XRPBTC,0.0001191,0.0001224,0.0001166,0.0001166,18169987.6,2166.68
2018-02-11,XRPBTC,0.00012,0.0001243,0.0001117,0.0001191,26665957.49,3145.39
2018-02-10,XRPBTC,0.0001057,0.0001367,0.0001048,0.00012,75341398.29,9075.07
2018-02-09,XRPBTC,9.475e-05,0.0001085,9.347e-05,0.0001057,29596547.65,3009.43
2018-02-08,XRPBTC,9.436e-05,9.567e-05,8.845e-05,9.475e-05,16998768.31,1553.16
2018-02-07,XRPBTC,9.89e-05,9.941e-05,9.32e-05,9.436e-05,18621509.19,1784.85
2018-02-06,XRPBTC,9.81e-05,0.0001009,9.539e-05,9.89e-05,37169757.24,3658.13
2018-02-05,XRPBTC,9.95e-05,0.0001017,9.55e-05,9.81e-05,34074701.16,3344.04
2018-02-04,XRPBTC,0.0001036,0.0001042,9.8e-05,9.95e-05,17994126.82,1815.61
2018-02-03,XRPBTC,0.0001015,0.0001079,9.48e-05,0.0001036,27760242.35,2836.65
2018-02-02,XRPBTC,0.000104,0.0001066,8.418e-05,0.0001015,87386302.5,8363.74
2018-02-01,XRPBTC,0.0001112,0.0001112,0.0001021,0.000104,25604085.02,2725.63
2018-01-31,XRPBTC,0.0001098,0.0001124,0.0001055,0.0001112,19162994.9,2093.12
2018-01-30,XRPBTC,0.000113,0.0001146,0.0001085,0.0001098,18818445.21,2099.52
2018-01-29,XRPBTC,0.0001158,0.0001158,0.000112,0.000113,14443938.62,1640.6
2018-01-28,XRPBTC,0.0001065,0.000118,0.0001041,0.0001158,21253507.31,2334.02
2018-01-27,XRPBTC,0.000109,0.0001096,0.0001054,0.0001065,15598212.35,1671.51
2018-01-26,XRPBTC,0.0001165,0.0001165,0.0001062,0.000109,44206375.78,4881.84
2018-01-25,XRPBTC,0.0001188,0.0001226,0.0001158,0.0001165,20206429.34,2381.38
2018-01-24,XRPBTC,0.0001235,0.0001259,0.0001175,0.0001188,23267259.71,2835.39
2018-01-23,XRPBTC,0.0001239,0.0001284,0.0001179,0.0001235,36453920.76,4475.22
2018-01-22,XRPBTC,0.0001186,0.000125,0.0001105,0.0001239,49948134.38,5782.3
2018-01-21,XRPBTC,0.0001229,0.0001237,0.000114,0.0001186,36072738.56,4292.58
2018-01-20,XRPBTC,0.0001333,0.000134,0.0001199,0.0001229,42988292.58,5369.18
2018-01-19,XRPBTC,0.00014,0.0001471,0.0001311,0.0001333,52770780.87,7296.16
2018-01-18,XRPBTC,0.0001188,0.0001454,0.0001129,0.00014,121977992.57,16012.18
2018-01-17,XRPBTC,0.0001035,0.0001228,9.311e-05,0.0001188,150941742.22,15825.99
2018-01-16,XRPBTC,0.0001219,0.0001285,8.15e-05,0.0001035,217506497.65,23115.84
2018-01-15,XRPBTC,0.0001343,0.0001369,0.0001199,0.0001219,37188986.57,4778.54
2018-01-14,XRPBTC,0.00014,0.0001402,0.0001324,0.0001343,23637148.68,3208.5
2018-01-13,XRPBTC,0.0001461,0.000148,0.0001365,0.00014,26293848.01,3732.08
2018-01-12,XRPBTC,0.0001453,0.000159,0.00014,0.0001461,55382300.94,8168.81
2018-01-11,XRPBTC,0.0001302,0.000165,0.0001178,0.0001453,153085350.88,21440.26
2018-01-10,XRPBTC,0.0001426,0.0001491,0.000119,0.0001302,124427013.53,16683.05
2018-01-09,XRPBTC,0.0001605,0.0001635,0.000133,0.0001426,78127196.69,11691.54
2018-01-08,XRPBTC,0.0001703,0.0001712,0.0001376,0.0001605,65269575.33,10399.44
2018-01-07,XRPBTC,0.0001539,0.0001749,0.0001527,0.0001703,47477979.01,7815.63
2018-01-06,XRPBTC,0.0001476,0.0001751,0.0001446,0.0001539,71261569.53,11339.18
2018-01-05,XRPBTC,0.0001807,0.000202,0.0001349,0.0001476,192464245.3,31831.88
2018-01-04,XRPBTC,0.0001805,0.0002289,0.0001645,0.0001807,224569293.31,44713.41
2018-01-03,XRPBTC,0.0001488,0.0001935,0.0001449,0.0001805,140073638.62,23932.86
2018-01-02,XRPBTC,0.000152,0.0001586,0.0001275,0.0001488,84347509.21,12360.0
2018-01-01,XRPBTC,0.0001433,0.0001582,0.0001385,0.000152,43923487.17,6365.91
2017-12-31,XRPBTC,0.0001485,0.000159,0.000122,0.0001433,154814551.3,21743.16
2017-12-30,XRPBTC,0.000134,0.0001777,0.0001316,0.0001485,346485850.89,54010.3
2017-12-29,XRPBTC,8.751e-05,0.0001385,8.716e-05,0.000134,307837856.51,35203.41
2017-12-28,XRPBTC,7.867e-05,9.311e-05,7.3e-05,8.751e-05,141894834.16,12108.96
2017-12-27,XRPBTC,6.801e-05,8.5e-05,6.728e-05,7.867e-05,168094291.36,12729.03
2017-12-26,XRPBTC,7.123e-05,7.154e-05,6.151e-05,6.801e-05,81571083.82,5380.8
2017-12-25,XRPBTC,7.181e-05,7.479e-05,6.851e-05,7.123e-05,51564832.91,3677.21
2017-12-24,XRPBTC,7.11e-05,7.696e-05,6.754e-05,7.181e-05,75856708.19,5422.47
2017-12-23,XRPBTC,7.51e-05,7.772e-05,6.8e-05,7.11e-05,88590069.44,6349.83
2017-12-22,XRPBTC,7.277e-05,8.579e-05,5.96e-05,7.51e-05,495467944.9,36198.91
2017-12-21,XRPBTC,4.357e-05,7.39e-05,4.34e-05,7.277e-05,454946045.53,26920.17
2017-12-20,XRPBTC,4.218e-05,4.45e-05,3.913e-05,4.357e-05,131631050.18,5555.56
2017-12-19,XRPBTC,3.994e-05,4.487e-05,3.94e-05,4.218e-05,180409654.26,7636.3
2017-12-18,XRPBTC,3.749e-05,4.272e-05,3.66e-05,3.994e-05,165812383.56,6489.65
2017-12-17,XRPBTC,3.839e-05,3.98e-05,3.554e-05,3.749e-05,108255063.37,4082.43
2017-12-16,XRPBTC,4.2e-05,4.579e-05,3.705e-05,3.839e-05,211537099.12,8720.7
2017-12-15,XRPBTC,4.8e-05,5.0e-05,3.425e-05,4.2e-05,538705320.92,22802.0
2017-12-14,XRPBTC,2.839e-05,5.19e-05,2.779e-05,4.8e-05,865503304.63,34590.75
2017-12-13,XRPBTC,2.159e-05,3.131e-05,2.005e-05,2.839e-05,561975073.02,14699.89
2017-12-12,XRPBTC,1.487e-05,2.6e-05,1.467e-05,2.159e-05,462292862.73,9064.86
2017-12-11,XRPBTC,1.526e-05,1.541e-05,1.4e-05,1.487e-05,84969650.71,1247.16
2017-12-10,XRPBTC,1.601e-05,1.755e-05,1.473e-05,1.526e-05,121511509.66,1958.35
2017-12-09,XRPBTC,1.466e-05,1.774e-05,1.424e-05,1.601e-05,126105694.49,2041.51
2017-12-08,XRPBTC,1.22e-05,1.668e-05,1.171e-05,1.466e-05,370240216.19,5402.33
2017-12-07,XRPBTC,1.59e-05,1.627e-05,1.202e-05,1.22e-05,209682301.9,2973.27
2017-12-06,XRPBTC,2.011e-05,2.011e-05,1.533e-05,1.59e-05,174711925.79,3101.09
2017-12-05,XRPBTC,2.135e-05,2.139e-05,1.971e-05,2.011e-05,89076680.88,1827.24
2017-12-04,XRPBTC,2.188e-05,2.195e-05,2.119e-05,2.135e-05,35545732.56,766.11
2017-12-03,XRPBTC,2.248e-05,2.25e-05,2.093e-05,2.188e-05,45437835.38,995.02
2017-12-02,XRPBTC,2.282e-05,2.318e-05,2.211e-05,2.248e-05,26667474.92,600.19
2017-12-01,XRPBTC,2.375e-05,2.421e-05,2.273e-05,2.282e-05,41646149.99,977.55
2017-11-30,XRPBTC,2.415e-05,2.488e-05,2.281e-05,2.375e-05,67797718.37,1613.04
2017-11-29,XRPBTC,2.82e-05,2.834e-05,2.373e-05,2.415e-05,149459420.04,3753.09
2017-11-28,XRPBTC,2.547e-05,2.858e-05,2.528e-05,2.82e-05,116876357.67,3126.61
2017-11-27,XRPBTC,2.639e-05,2.656e-05,2.547e-05,2.547e-05,60993210.73,1577.51
2017-11-26,XRPBTC,2.888e-05,2.898e-05,2.605e-05,2.639e-05,40141453.98,1102.44
2017-11-25,XRPBTC,2.973e-05,3.05e-05,2.877e-05,2.888e-05,43836706.02,1288.59
2017-11-24,XRPBTC,3.022e-05,3.07e-05,2.8e-05,2.973e-05,51308715.26,1512.23
2017-11-23,XRPBTC,2.895e-05,3.125e-05,2.875e-05,3.022e-05,56280202.93,1680.56
2017-11-22,XRPBTC,2.859e-05,2.96e-05,2.817e-05,2.895e-05,44769511.16,1289.4
2017-11-21,XRPBTC,2.929e-05,3.03e-05,2.6e-05,2.859e-05,64130080.16,1843.95
2017-11-20,XRPBTC,2.881e-05,3.015e-05,2.871e-05,2.929e-05,38269827.98,1132.43
2017-11-19,XRPBTC,2.918e-05,3.05e-05,2.825e-05,2.881e-05,54189857.84,1583.89
2017-11-18,XRPBTC,2.92e-05,2.983e-05,2.844e-05,2.918e-05,34450930.21,1005.54
2017-11-17,XRPBTC,2.89e-05,3.107e-05,2.72e-05,2.92e-05,99648184.58,2871.96
2017-11-16,XRPBTC,2.875e-05,3.888e-05,2.74e-05,2.89e-05,369167027.9,12033.17
2017-11-15,XRPBTC,3.116e-05,3.121e-05,2.83e-05,2.875e-05,41207444.54,1214.38
2017-11-14,XRPBTC,3.096e-05,3.197e-05,3.035e-05,3.116e-05,27223441.3,847.28
2017-11-13,XRPBTC,3.257e-05,3.359e-05,2.95e-05,3.096e-05,59370946.05,1860.62
2017-11-12,XRPBTC,3.287e-05,3.544e-05,2.422e-05,3.257e-05,225406529.83,7102.98
2017-11-11,XRPBTC,3.11e-05,3.407e-05,3.028e-05,3.287e-05,64210639.19,2073.06
2017-11-10,XRPBTC,3.034e-05,3.189e-05,2.969e-05,3.11e-05,55041284.96,1686.52
2017-11-09,XRPBTC,2.924e-05,3.1e-05,2.924e-05,3.034e-05,58424229.74,1767.23
2017-11-08,XRPBTC,2.9e-05,3.559e-05,2.694e-05,2.924e-05,87735686.65,2572.71
2017-11-07,XRPBTC,2.91e-05,2.921e-05,2.795e-05,2.9e-05,45126389.31,1287.92
2017-11-06,XRPBTC,2.699e-05,2.935e-05,2.685e-05,2.91e-05,55604533.26,1572.9
2017-11-05,XRPBTC,2.725e-05,2.755e-05,2.595e-05,2.699e-05,28221736.71,756.37
2017-11-04,XRPBTC,2.879e-05,2.921e-05,2.692e-05,2.725e-05,35631815.97,999.32
2017-11-03,XRPBTC,2.858e-05,3.36e-05,2.692e-05,2.879e-05,174361967.04,5097.56
2017-11-02,XRPBTC,2.826e-05,2.969e-05,2.436e-05,2.858e-05,125434457.49,3383.52
2017-11-01,XRPBTC,3.056e-05,3.136e-05,2.801e-05,2.826e-05,51175776.37,1521.11
2017-10-31,XRPBTC,3.3e-05,3.42e-05,3.032e-05,3.056e-05,38141258.48,1220.1
2017-10-30,XRPBTC,3.267e-05,3.375e-05,3.24e-05,3.3e-05,23284346.76,766.46
2017-10-29,XRPBTC,3.451e-05,3.479e-05,2.903e-05,3.267e-05,42062499.11,1394.98
2017-10-28,XRPBTC,3.475e-05,3.543e-05,3.419e-05,3.451e-05,14912633.79,517.7
2017-10-27,XRPBTC,3.425e-05,3.514e-05,3.38e-05,3.475e-05,16541293.29,570.77
2017-10-26,XRPBTC,3.523e-05,3.579e-05,3.35e-05,3.425e-05,28377634.79,981.57
2017-10-25,XRPBTC,3.702e-05,3.742e-05,3.499e-05,3.523e-05,29362300.36,1062.27
2017-10-24,XRPBTC,3.251e-05,3.848e-05,3.147e-05,3.702e-05,111633073.6,3996.45
2017-10-23,XRPBTC,3.359e-05,3.402e-05,3.173e-05,3.251e-05,39964625.16,1309.53
2017-10-22,XRPBTC,3.5e-05,3.512e-05,3.271e-05,3.359e-05,36157796.53,1232.16
2017-10-21,XRPBTC,3.464e-05,3.511e-05,3.202e-05,3.5e-05,77748144.08,2591.37
2017-10-20,XRPBTC,3.754e-05,3.938e-05,3.3e-05,3.464e-05,121121981.53,4326.98
2017-10-19,XRPBTC,3.886e-05,4.125e-05,3.586e-05,3.754e-05,112768103.83,4280.13
2017-10-18,XRPBTC,4.079e-05,4.283e-05,3.757e-05,3.886e-05,92067016.09,3713.44
2017-10-17,XRPBTC,4.475e-05,4.669e-05,3.926e-05,4.079e-05,102629191.7,4380.44
2017-10-16,XRPBTC,4.646e-05,5.363e-05,4.356e-05,4.475e-05,181447417.67,8789.74
2017-10-15,XRPBTC,4.36e-05,4.917e-05,4.298e-05,4.646e-05,73076176.97,3408.08
2017-10-14,XRPBTC,4.61e-05,4.774e-05,4.3e-05,4.36e-05,67289697.36,3063.79
2017-10-13,XRPBTC,4.509e-05,4.7e-05,3.863e-05,4.61e-05,187289108.05,8065.54
2017-10-12,XRPBTC,5.463e-05,5.493e-05,4.509e-05,4.509e-05,115781968.23,5692.11
2017-10-11,XRPBTC,5.405e-05,5.541e-05,5.276e-05,5.463e-05,42026242.79,2275.69
2017-10-10,XRPBTC,5.22e-05,5.549e-05,4.915e-05,5.405e-05,85281280.36,4487.35
2017-10-09,XRPBTC,6.084e-05,6.084e-05,4.666e-05,5.22e-05,193751602.98,10441.52
2017-10-08,XRPBTC,5.43e-05,6.098e-05,5.373e-05,6.084e-05,130742923.39,7544.34
2017-10-07,XRPBTC,5.349e-05,5.498e-05,5.32e-05,5.43e-05,35422040.36,1912.4
2017-10-06,XRPBTC,5.509e-05,5.59e-05,5.271e-05,5.349e-05,48523677.25,2640.5
2017-10-05,XRPBTC,5.056e-05,5.658e-05,5.051e-05,5.509e-05,149779206.4,8051.49
2017-10-04,XRPBTC,4.706e-05,5.15e-05,4.685e-05,5.056e-05,47690255.4,2367.26
2017-10-03,XRPBTC,4.606e-05,4.749e-05,4.576e-05,4.706e-05,18964214.19,885.8
2017-10-02,XRPBTC,4.722e-05,4.762e-05,4.4e-05,4.606e-05,32886373.36,1511.61
2017-10-01,XRPBTC,4.578e-05,4.736e-05,4.5e-05,4.722e-05,15166984.53,699.09
2017-09-30,XRPBTC,4.723e-05,4.801e-05,4.499e-05,4.578e-05,22019104.73,1022.67
2017-09-29,XRPBTC,4.819e-05,4.86e-05,4.64e-05,4.723e-05,30774649.63,1454.18
2017-09-28,XRPBTC,4.987e-05,5.048e-05,4.72e-05,4.819e-05,50184470.89,2442.91
2017-09-27,XRPBTC,4.844e-05,5.23e-05,4.797e-05,4.987e-05,89734018.22,4552.97
2017-09-26,XRPBTC,4.698e-05,4.969e-05,4.584e-05,4.844e-05,42319952.65,2024.85
2017-09-25,XRPBTC,4.794e-05,4.799e-05,4.682e-05,4.698e-05,21564543.62,1020.12
2017-09-24,XRPBTC,4.73e-05,4.812e-05,4.702e-05,4.794e-05,20739626.06,988.93
2017-09-23,XRPBTC,4.777e-05,4.793e-05,4.613e-05,4.73e-05,22425362.73,1057.79
2017-09-22,XRPBTC,4.729e-05,4.818e-05,4.6e-05,4.777e-05,25745260.46,1217.82
2017-09-21,XRPBTC,4.68e-05,4.809e-05,4.64e-05,4.729e-05,30349503.79,1434.47
2017-09-20,XRPBTC,4.733e-05,4.744e-05,4.62e-05,4.68e-05,20942604.9,981.75
2017-09-19,XRPBTC,4.759e-05,4.845e-05,4.65e-05,4.733e-05,28890246.1,1366.8
2017-09-18,XRPBTC,4.931e-05,4.939e-05,4.702e-05,4.759e-05,33291546.28,1598.84
2017-09-17,XRPBTC,4.939e-05,4.997e-05,4.79e-05,4.931e-05,21207804.17,1040.48
2017-09-16,XRPBTC,4.988e-05,5.016e-05,4.861e-05,4.939e-05,33701606.45,1664.71
2017-09-15,XRPBTC,5.309e-05,5.5e-05,4.85e-05,4.988e-05,123822364.39,6420.37
2017-09-14,XRPBTC,5.119e-05,5.444e-05,4.971e-05,5.309e-05,111417018.24,5786.06
2017-09-13,XRPBTC,5.039e-05,5.136e-05,4.965e-05,5.119e-05,36894359.16,1870.72
2017-09-12,XRPBTC,5.078e-05,5.17e-05,4.97e-05,5.039e-05,36787451.16,1870.5
2017-09-11,XRPBTC,5.131e-05,5.2e-05,4.5e-05,5.078e-05,71499052.11,3641.12
2017-09-10,XRPBTC,4.923e-05,5.214e-05,4.904e-05,5.131e-05,64442927.17,3270.24
2017-09-09,XRPBTC,4.93e-05,4.979e-05,4.86e-05,4.923e-05,20216596.59,995.05
2017-09-08,XRPBTC,4.93e-05,4.984e-05,4.8e-05,4.93e-05,45445583.28,2226.71
2017-09-07,XRPBTC,5.026e-05,5.053e-05,4.851e-05,4.93e-05,27635124.45,1365.64
2017-09-06,XRPBTC,4.912e-05,5.101e-05,4.882e-05,5.026e-05,49931635.42,2489.34
2017-09-05,XRPBTC,4.829e-05,5.04e-05,4.752e-05,4.912e-05,60433394.03,2972.81
2017-09-04,XRPBTC,5.005e-05,5.02e-05,4.3e-05,4.829e-05,124663739.82,5884.98
2017-09-03,XRPBTC,4.953e-05,5.08e-05,4.9e-05,5.005e-05,44954142.04,2238.28
2017-09-02,XRPBTC,5.162e-05,5.176e-05,4.905e-05,4.953e-05,83404863.99,4178.49
2017-09-01,XRPBTC,5.495e-05,5.498e-05,5.147e-05,5.162e-05,95665989.55,5081.37
2017-08-31,XRPBTC,5.07e-05,5.624e-05,4.891e-05,5.495e-05,212665385.76,11080.74
2017-08-30,XRPBTC,4.804e-05,5.1e-05,4.607e-05,5.07e-05,75150743.46,3703.47
2017-08-29,XRPBTC,5.137e-05,5.146e-05,4.659e-05,4.804e-05,148977470.69,7341.0
2017-08-28,XRPBTC,4.644e-05,5.519e-05,4.498e-05,5.137e-05,317530363.97,15802.99
2017-08-27,XRPBTC,4.824e-05,4.84e-05,4.345e-05,4.644e-05,144905842.35,6708.28
2017-08-26,XRPBTC,4.974e-05,5.369e-05,4.76e-05,4.824e-05,118214123.83,5947.82
2017-08-25,XRPBTC,5.029e-05,5.332e-05,4.611e-05,4.974e-05,283828106.0,14023.01
2017-08-24,XRPBTC,5.946e-05,6.91e-05,4.817e-05,5.029e-05,554366592.35,32338.31
2017-08-23,XRPBTC,5.952e-05,7.421e-05,5.232e-05,5.946e-05,740186628.07,47976.69
2017-08-22,XRPBTC,4.9e-05,6.4e-05,4.533e-05,5.952e-05,618638092.53,33709.1
2017-08-21,XRPBTC,3.9e-05,5.199e-05,3.789e-05,4.9e-05,459008205.04,20008.2
2017-08-20,XRPBTC,3.681e-05,3.945e-05,3.624e-05,3.9e-05,67064667.95,2563.36
2017-08-19,XRPBTC,3.863e-05,3.91e-05,3.648e-05,3.681e-05,64797366.58,2444.83
2017-08-18,XRPBTC,3.686e-05,4.074e-05,3.532e-05,3.863e-05,114416403.25,4377.64
2017-08-17,XRPBTC,3.666e-05,3.727e-05,3.458e-05,3.686e-05,49239935.57,1780.4
2017-08-16,XRPBTC,3.791e-05,3.797e-05,3.551e-05,3.666e-05,146691799.24,5448.02
2017-08-15,XRPBTC,3.893e-05,4.08e-05,3.45e-05,3.791e-05,153345599.34,5866.03
2017-08-14,XRPBTC,4.082e-05,4.523e-05,3.85e-05,3.893e-05,84656042.65,3480.33
2017-08-13,XRPBTC,4.431e-05,4.435e-05,3.788e-05,4.082e-05,163650987.08,6607.16
2017-08-12,XRPBTC,4.881e-05,5.031e-05,4.313e-05,4.431e-05,89387390.94,4129.46
2017-08-11,XRPBTC,5.276e-05,5.335e-05,4.819e-05,4.881e-05,56847604.39,2883.51
2017-08-10,XRPBTC,5.52e-05,5.57e-05,5.205e-05,5.276e-05,52858435.54,2823.64
2017-08-09,XRPBTC,5.731e-05,5.759e-05,5.464e-05,5.52e-05,50813505.62,2851.11
2017-08-08,XRPBTC,5.237e-05,5.91e-05,5.075e-05,5.731e-05,123281592.91,6793.79
2017-08-07,XRPBTC,5.569e-05,5.594e-05,5.15e-05,5.237e-05,55275673.88,2972.51
2017-08-06,XRPBTC,5.674e-05,5.927e-05,5.1e-05,5.569e-05,56507652.82,3147.07
2017-08-05,XRPBTC,6.076e-05,6.076e-05,5.401e-05,5.674e-05,57389208.35,3267.35
