Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
2018-06-11,XMRUSD,138.89,139.7,131.8,137.71,1556.73,212536.33
2018-06-10,XMRUSD,154,154.57,131.01,138.89,3743.75,528128.67
2018-06-09,XMRUSD,158,160.74,154,154,1283.74,201953.21
2018-06-08,XMRUSD,163.47,165,156.73,158,1134.83,180869.32
2018-06-07,XMRUSD,164.14,171.82,162.2,163.47,2871.21,479782.43
2018-06-06,XMRUSD,166.16,167.93,161.31,164.14,2198.82,366269.96
2018-06-05,XMRUSD,160.53,169.46,156.34,166.16,1911.98,317069.63
2018-06-04,XMRUSD,169.66,170.33,157.15,160.53,1513.82,245854.45
2018-06-03,XMRUSD,162.35,177.28,162.35,169.66,1846.99,314986.2
2018-06-02,XMRUSD,157.06,167.37,156.45,162.35,1917.46,313670.58
2018-06-01,XMRUSD,155.29,158.46,152.59,157.06,617.67,95783.4
2018-05-31,XMRUSD,154.1,159.65,153.75,155.29,718.4,112740.43
2018-05-30,XMRUSD,157.83,161.69,151.5,154.1,1949.99,306050.59
2018-05-29,XMRUSD,148.62,166.92,147,157.83,5173.09,792470.66
2018-05-28,XMRUSD,166.18,168,148.3,148.62,2719.3,428586.9
2018-05-27,XMRUSD,164.33,169.56,160.36,166.18,879.22,143660.41
2018-05-26,XMRUSD,164.4,169,162.18,164.33,1011.2,166658.55
2018-05-25,XMRUSD,170.81,173.91,162.19,164.4,559.84,92805.39
2018-05-24,XMRUSD,171.34,177.03,160,170.81,2390.91,397906.42
2018-05-23,XMRUSD,175.26,179.45,164.97,171.34,4858.52,840095.4
2018-05-22,XMRUSD,197.54,198.97,175.26,175.26,3710.95,695910.48
2018-05-21,XMRUSD,203.4,204.75,194.17,197.54,1128.64,224627.25
2018-05-20,XMRUSD,197.92,205.83,196.17,203.4,1069.48,215722.15
2018-05-19,XMRUSD,204.5,204.5,196.12,197.92,657.38,130922.69
2018-05-18,XMRUSD,190.75,212.01,186.17,204.5,2873.86,549188.24
2018-05-17,XMRUSD,198.34,203.17,190.01,190.75,1357.51,269492.16
2018-05-16,XMRUSD,203.33,203.67,191.67,198.34,3414.36,675277.46
2018-05-15,XMRUSD,213.35,217.98,200.68,203.33,2737.81,577983.06
2018-05-14,XMRUSD,208.06,217.84,195,213.35,2908.56,606637.67
2018-05-13,XMRUSD,201,212.5,201,208.06,1167.33,241663.45
2018-05-12,XMRUSD,197.16,205.25,188.5,201,2898.3,563956.0
2018-05-11,XMRUSD,216.5,216.5,195.41,197.16,3277.62,671283.68
2018-05-10,XMRUSD,226.25,233.47,216,216.5,2285.1,516197.9
2018-05-09,XMRUSD,223.87,233.18,216,226.25,1759.25,394478.42
2018-05-08,XMRUSD,233.57,235,219.84,223.87,1096.8,248538.01
2018-05-07,XMRUSD,235.62,236.59,221.28,233.57,2985.55,677437.48
2018-05-06,XMRUSD,242.99,244.57,232,235.62,2991.3,712502.95
2018-05-05,XMRUSD,242.45,249.9,240,242.99,2321.11,570227.57
2018-05-04,XMRUSD,246.35,249.74,239.41,242.45,1823.13,444076.09
2018-05-03,XMRUSD,250,257.12,242,246.35,4424.58,1098780.79
2018-05-02,XMRUSD,240,253.91,237.07,250,2299.88,565328.95
2018-05-01,XMRUSD,240.03,241.64,228,240,2386.24,558328.99
2018-04-30,XMRUSD,255.7,259,237,240.03,2422.96,593712.67
2018-04-29,XMRUSD,260.39,265.05,241.27,255.7,3544.87,896011.05
2018-04-28,XMRUSD,250.5,265,249.04,260.39,2279.72,587782.6
2018-04-27,XMRUSD,269.96,269.96,250.05,250.5,3858.19,1006241.85
2018-04-26,XMRUSD,256.96,276.59,248,269.96,4334.11,1147625.68
2018-04-25,XMRUSD,291.76,293.2,247.19,256.96,6162.08,1636172.9
2018-04-24,XMRUSD,282.22,298,278.35,291.76,4411.88,1280605.41
2018-04-23,XMRUSD,269.04,287.09,268.5,282.22,2215.38,620068.89
2018-04-22,XMRUSD,256,283.2,248,269.04,2959.52,804510.59
2018-04-21,XMRUSD,271.19,273.26,238,256,3446.53,871943.81
2018-04-20,XMRUSD,238,273.03,237.37,271.19,3796.82,952969.9
2018-04-19,XMRUSD,228.32,238.29,225,238,2031.7,471588.36
2018-04-18,XMRUSD,193.66,233.64,193.66,228.32,5209.61,1157816.96
2018-04-17,XMRUSD,194.41,201.97,192.9,193.66,1347.82,265296.04
2018-04-16,XMRUSD,200.78,203.52,188.58,194.41,2700.6,527207.52
2018-04-15,XMRUSD,190,204.8,190,200.78,2247.37,445598.01
2018-04-14,XMRUSD,189.7,197.74,187.14,190,3252.03,628028.52
2018-04-13,XMRUSD,192.59,202.4,185.52,189.7,4033.93,781644.97
2018-04-12,XMRUSD,169.22,195,165,192.59,9007.73,1671078.72
2018-04-11,XMRUSD,166.04,169.74,164,169.22,1281.32,213449.18
2018-04-10,XMRUSD,165.85,167.97,163,166.04,798.51,132018.12
2018-04-09,XMRUSD,172.9,178.1,161.94,165.85,2057.36,348680.77
2018-04-08,XMRUSD,167.95,174.67,167.57,172.9,986.41,169369.83
2018-04-07,XMRUSD,161,173.24,161,167.95,1498.94,252265.8
2018-04-06,XMRUSD,172.64,175,161,161,4010.5,669660.87
2018-04-05,XMRUSD,167.78,174.88,163.66,172.64,3833.07,644666.47
2018-04-04,XMRUSD,187.18,188.91,167.67,167.78,3131.7,541519.93
2018-04-03,XMRUSD,176.78,191.8,176.77,187.18,3215.8,596481.54
2018-04-02,XMRUSD,173.15,181,173,176.78,5734.97,1013580.78
2018-04-01,XMRUSD,179.36,182,162.65,173.15,4304.7,744326.57
2018-03-31,XMRUSD,172.29,182,170.01,179.36,2117.74,374649.11
2018-03-30,XMRUSD,175.01,180.75,161.1,172.29,6227.82,1053439.19
2018-03-29,XMRUSD,199.2,200.43,172.8,175.01,5219.13,963427.63
2018-03-28,XMRUSD,186.64,201.88,184.97,199.2,6621.93,1278364.35
2018-03-27,XMRUSD,194.86,197.92,183.4,186.64,2758.88,523875.97
2018-03-26,XMRUSD,210.65,210.86,186.16,194.86,4139.76,807198.17
2018-03-25,XMRUSD,206.5,214.5,200.94,210.65,2724.91,565031.97
2018-03-24,XMRUSD,214.93,215.86,206,206.5,2588.13,549975.7
2018-03-23,XMRUSD,211.3,215.33,196.64,214.93,4162.22,866089.75
2018-03-22,XMRUSD,218.36,224.93,202,211.3,4901.89,1036863.52
2018-03-21,XMRUSD,220.05,236,212.67,218.36,8280.97,1838166.52
2018-03-20,XMRUSD,216.11,233.97,205,220.05,10535.76,2303801.7
2018-03-19,XMRUSD,207.61,221.94,200.53,216.11,14232.94,3051374.86
2018-03-18,XMRUSD,195.8,209.1,172.78,207.61,12700.62,2412708.85
2018-03-17,XMRUSD,213.71,215.87,191.67,195.8,10006.06,2005931.7
2018-03-16,XMRUSD,211.57,222.12,202.22,213.71,7385.27,1569418.24
2018-03-15,XMRUSD,213.8,224.64,196,211.57,12845.82,2704428.99
2018-03-14,XMRUSD,247.54,250.63,205,213.8,14154.88,3109671.73
2018-03-13,XMRUSD,257.17,265.9,242,247.54,4943.53,1246332.51
2018-03-12,XMRUSD,278.5,286,248.43,257.17,3783.54,1014318.28
2018-03-11,XMRUSD,254.38,286.5,242.5,278.5,3720.61,976584.2
2018-03-10,XMRUSD,284.53,293.72,250.72,254.38,5685.25,1573401.95
2018-03-09,XMRUSD,276.5,284.69,240.53,284.53,11009.61,2873231.18
2018-03-08,XMRUSD,334.3,337.52,272.84,276.5,13682.15,4066297.89
2018-03-07,XMRUSD,341.84,362,315,334.3,8450.28,2862027.6
2018-03-06,XMRUSD,368.67,371,336.95,341.84,6593.61,2320640.61
2018-03-05,XMRUSD,369.36,380,353.94,368.67,6683.58,2458759.65
2018-03-04,XMRUSD,351.72,369.9,335.21,369.36,3365.42,1182002.61
2018-03-03,XMRUSD,342,373.95,341.92,351.72,11091.22,3968587.07
2018-03-02,XMRUSD,313.04,351.2,307,342,14733.35,4808668.59
2018-03-01,XMRUSD,283.2,315,282.79,313.04,4735.08,1438464.44
2018-02-28,XMRUSD,299.5,304.78,282.96,283.2,2951.47,871529.59
2018-02-27,XMRUSD,289.57,308,284,299.5,3638.56,1090604.96
2018-02-26,XMRUSD,276.53,295.96,266.31,289.57,2740.44,768188.58
2018-02-25,XMRUSD,267.57,279,261,276.53,1724.61,465211.87
2018-02-24,XMRUSD,277.54,288.4,258,267.57,7510.9,2014511.66
2018-02-23,XMRUSD,274.4,293.66,262.88,277.54,13536.99,3686997.92
2018-02-22,XMRUSD,307.85,316,270.58,274.4,7264.75,2088710.93
2018-02-21,XMRUSD,299.68,329.2,280.2,307.85,12515.4,3832339.9
2018-02-20,XMRUSD,314.15,319,296.5,299.68,6856.0,2114831.14
2018-02-19,XMRUSD,293.54,317.59,290,314.15,2125.18,657471.4
2018-02-18,XMRUSD,320,320.98,286,293.54,6152.14,1860360.59
2018-02-17,XMRUSD,293.42,330.04,289.18,320,6218.78,1965675.61
2018-02-16,XMRUSD,296,298.61,275,293.42,3673.37,1056841.19
2018-02-15,XMRUSD,274.53,300,260.26,296,5667.53,1573990.54
2018-02-14,XMRUSD,231,274.9,231,274.53,7180.54,1856342.95
2018-02-13,XMRUSD,247.66,248.28,228.38,231,2330.08,546143.94
2018-02-12,XMRUSD,227.67,251.8,227.33,247.66,3077.87,754706.73
2018-02-11,XMRUSD,247.54,247.54,216.32,227.67,4832.86,1105471.45
2018-02-10,XMRUSD,257.68,269.25,239,247.54,3438.08,874972.15
2018-02-09,XMRUSD,245.9,258.98,230.9,257.68,5262.36,1286892.74
2018-02-08,XMRUSD,206.46,255,204.01,245.9,8584.69,2051300.87
2018-02-07,XMRUSD,209,232.86,189.05,206.46,8811.14,1873981.63
2018-02-06,XMRUSD,181.33,215.44,149.23,209,13300.05,2382687.06
2018-02-05,XMRUSD,218.75,221.39,165.43,181.33,10898.67,2045740.28
2018-02-04,XMRUSD,252.56,259,210.13,218.75,4904.23,1106369.1
2018-02-03,XMRUSD,237,259.9,216.09,252.56,4142.38,1007274.57
2018-02-02,XMRUSD,243.08,251.94,190.5,237,9961.77,2240055.54
2018-02-01,XMRUSD,273,278.27,230,243.08,4202.56,1067157.62
2018-01-31,XMRUSD,275.59,284.12,266.26,273,2804.13,766762.71
2018-01-30,XMRUSD,314,316.7,268,275.59,8035.92,2303094.03
2018-01-29,XMRUSD,332.99,339.71,310.51,314,2766.56,889363.96
2018-01-28,XMRUSD,325.93,341.25,321.01,332.99,2756.74,918542.44
2018-01-27,XMRUSD,324,334.72,308,325.93,3966.98,1284901.39
2018-01-26,XMRUSD,315.61,328.91,288.11,324,5722.73,1779859.64
2018-01-25,XMRUSD,318.6,328,305.1,315.61,2366.46,748817.8
2018-01-24,XMRUSD,306.79,326.26,297.72,318.6,4157.18,1298426.61
2018-01-23,XMRUSD,314,321.91,284,306.79,5623.95,1722350.06
2018-01-22,XMRUSD,343.73,355,285,314,8481.15,2648638.21
2018-01-21,XMRUSD,383.99,388,331,343.73,6293.88,2216316.92
2018-01-20,XMRUSD,361.5,406,351,383.99,15468.76,5864199.46
2018-01-19,XMRUSD,306.12,363.2,300.45,361.5,8804.11,2875718.02
2018-01-18,XMRUSD,315,341.14,296.37,306.12,11932.04,3837350.45
2018-01-17,XMRUSD,308.56,326.63,237.39,315,16965.33,4937019.52
2018-01-16,XMRUSD,413,417,255,308.56,26042.09,8697104.29
2018-01-15,XMRUSD,393.64,436.75,383.58,413,8131.41,3385088.07
2018-01-14,XMRUSD,413.9,435,370,393.64,5540.54,2223938.47
2018-01-13,XMRUSD,387.24,428.81,386.97,413.9,7342.86,3022626.78
2018-01-12,XMRUSD,351.15,391.47,338.04,387.24,5936.01,2186900.14
2018-01-11,XMRUSD,403.44,417,335,351.15,7327.91,2710448.72
2018-01-10,XMRUSD,408.03,416.29,361.13,403.44,8605.12,3374462.7
2018-01-09,XMRUSD,400.05,447.8,392.83,408.03,16230.8,6856462.8
2018-01-08,XMRUSD,400.25,409.37,338.85,400.05,7838.84,2989272.54
2018-01-07,XMRUSD,394,421,391,400.25,10338.61,4216955.6
2018-01-06,XMRUSD,356.96,395.99,349.25,394,5803.59,2187493.83
2018-01-05,XMRUSD,368.1,377.49,338.51,356.96,6603.8,2373221.72
2018-01-04,XMRUSD,386,387.83,353.06,368.1,6907.58,2549353.88
2018-01-03,XMRUSD,364.17,390,360,386,7682.85,2882263.88
2018-01-02,XMRUSD,335.1,370.48,335.1,364.17,10761.86,3835064.19
2018-01-01,XMRUSD,331.83,344.8,314.5,335.1,4447.34,1479742.85
2017-12-31,XMRUSD,304,340.13,299.25,331.83,3610.68,1167159.08
2017-12-30,XMRUSD,350,352.7,287,304,13413.27,4195288.48
2017-12-29,XMRUSD,348.91,367.61,334.84,350,8906.48,3143293.85
2017-12-28,XMRUSD,374,376.6,322.88,348.91,8264.6,2825252.2
2017-12-27,XMRUSD,356.52,409.3,342.14,374,9529.82,3543473.14
2017-12-26,XMRUSD,330.28,362.25,330,356.52,6265.31,2198216.43
2017-12-25,XMRUSD,326,350,312,330.28,3730.38,1237236.49
2017-12-24,XMRUSD,339.5,350.44,281,326,13192.65,4104773.15
2017-12-23,XMRUSD,317,380,312.22,339.5,12051.95,4304207.83
2017-12-22,XMRUSD,405,411.83,242.5,317,42922.16,13373609.9
2017-12-21,XMRUSD,475,475,370,405,15085.86,6299984.7
2017-12-20,XMRUSD,358,478,315,475,30750.84,12394568.84
2017-12-19,XMRUSD,372.5,392.84,325,358,18500.61,6614675.32
2017-12-18,XMRUSD,344,375,319,372.5,12505.05,4335463.92
2017-12-17,XMRUSD,321,359.6,320.5,344,14448.34,4955573.02
2017-12-16,XMRUSD,310.2,329.29,307.57,321,8034.78,2571231.05
2017-12-15,XMRUSD,318.4,319.99,290,310.2,6943.29,2118978.12
2017-12-14,XMRUSD,293.58,320.66,290,318.4,13125.48,4058973.25
2017-12-13,XMRUSD,291.81,321.25,274.41,293.58,19571.57,5819955.53
2017-12-12,XMRUSD,272.36,305,270.52,291.81,13483.7,3854314.31
2017-12-11,XMRUSD,241.22,275,238.67,272.36,10002.11,2607088.33
2017-12-10,XMRUSD,256.1,256.1,214.04,241.22,11187.91,2640528.24
2017-12-09,XMRUSD,261.13,270,238.61,256.1,12222.95,3168106.89
2017-12-08,XMRUSD,259.78,268.94,230.01,261.13,13663.32,3440955.49
2017-12-07,XMRUSD,254.48,277.9,225.68,259.78,23204.43,5776652.01
2017-12-06,XMRUSD,247.48,285.04,242.52,254.48,48020.14,12641525.16
2017-12-05,XMRUSD,208.55,248,206.12,247.48,27585.63,6263079.49
2017-12-04,XMRUSD,195.88,208.55,188.5,208.55,9220.83,1830518.2
2017-12-03,XMRUSD,201,207.07,184.49,195.88,21619.78,4328857.32
2017-12-02,XMRUSD,185.66,203,183.63,201,13852.61,2655853.05
2017-12-01,XMRUSD,175.03,188.6,165.77,185.66,15392.26,2753619.99
2017-11-30,XMRUSD,165.49,189.42,151,175.03,31736.52,5316810.14
2017-11-29,XMRUSD,196.66,208.5,150.96,165.49,48345.34,8867464.44
2017-11-28,XMRUSD,173,196.82,170.1,196.66,30333.98,5559384.99
2017-11-27,XMRUSD,162.5,173,157.87,173,14133.41,2321777.16
2017-11-26,XMRUSD,168.2,168.2,157,162.5,9900.13,1590662.59
2017-11-25,XMRUSD,158.92,169.5,157.8,168.2,14870.34,2446306.73
2017-11-24,XMRUSD,159,162.09,154.5,158.92,13713.88,2170899.11
2017-11-23,XMRUSD,165,173.67,153,159,20250.98,3280639.43
2017-11-22,XMRUSD,142,173.37,140.45,165,31123.15,4839942.33
2017-11-21,XMRUSD,136.75,142.91,131.1,142,13936.1,1920927.66
2017-11-20,XMRUSD,129.66,141.83,128.5,136.75,10835.82,1480681.43
2017-11-19,XMRUSD,131.07,134,125.5,129.66,6576.66,854778.38
2017-11-18,XMRUSD,126.5,135,122.73,131.07,16514.23,2133001.72
2017-11-17,XMRUSD,120.01,126.5,118.33,126.5,12578.83,1543134.3
2017-11-16,XMRUSD,120.99,127.79,118.01,120.01,15601.4,1905299.07
2017-11-15,XMRUSD,121.33,124,117.5,120.99,9777.16,1179594.15
2017-11-14,XMRUSD,122.26,123.24,116.4,121.33,9982.85,1202232.91
2017-11-13,XMRUSD,124.5,134.5,117.03,122.26,36424.01,4533392.58
2017-11-12,XMRUSD,119.16,135,107.66,124.5,51074.34,6160388.34
2017-11-11,XMRUSD,104.54,129.1,102.25,119.16,34959.91,4069632.88
2017-11-10,XMRUSD,118,120.7,99.25,104.54,35204.47,3809063.35
2017-11-09,XMRUSD,112.4,123,110.74,118,24618.76,2881761.88
2017-11-08,XMRUSD,98.39,115,98.23,112.4,17774.7,1858155.99
2017-11-07,XMRUSD,102,104,93.13,98.39,29109.73,2887653.25
2017-11-06,XMRUSD,86.29,102,85.7,102,30332.82,2895130.28
2017-11-05,XMRUSD,87,89.16,85.73,86.29,5696.97,495444.93
2017-11-04,XMRUSD,87.25,87.99,84.5,87,3798.91,327012.52
2017-11-03,XMRUSD,82.92,89.4,82.92,87.25,11184.0,959505.96
2017-11-02,XMRUSD,86,86,80,82.92,14128.26,1169028.44
2017-11-01,XMRUSD,87.5,88.27,84.34,86,4542.06,390114.82
2017-10-31,XMRUSD,88.89,89.41,87.25,87.5,2521.72,222970.89
2017-10-30,XMRUSD,88.5,91,87.8,88.89,3063.81,273568.84
2017-10-29,XMRUSD,86.07,89.97,85.27,88.5,3860.47,340716.35
2017-10-28,XMRUSD,86.1,87.45,85.07,86.07,2177.54,187680.29
2017-10-27,XMRUSD,88.8,89,86.1,86.1,4591.75,399961.06
2017-10-26,XMRUSD,87.9,89.41,87,88.8,2725.66,240816.61
2017-10-25,XMRUSD,87.75,95,85,87.9,14871.33,1330291.99
2017-10-24,XMRUSD,85.5,92,82.42,87.75,7645.05,674668.41
2017-10-23,XMRUSD,86.4,87.5,81.6,85.5,4797.79,405166.71
2017-10-22,XMRUSD,87.74,89,85,86.4,4070.37,351718.12
2017-10-21,XMRUSD,90.32,90.51,85.81,87.74,5140.83,450354.16
2017-10-20,XMRUSD,88.25,93,87.8,90.32,5194.66,472331.23
2017-10-19,XMRUSD,89,92.74,87.45,88.25,5390.65,482610.57
2017-10-18,XMRUSD,90.88,91.98,85,89,6812.77,598199.77
2017-10-17,XMRUSD,95.71,97,90.09,90.88,7451.14,699265.25
2017-10-16,XMRUSD,94.46,98.9,93,95.71,6773.53,648230.35
2017-10-15,XMRUSD,99.73,101.02,91.07,94.46,12125.55,1161243.69
2017-10-14,XMRUSD,94.86,103.65,93.5,99.73,13091.86,1257699.84
2017-10-13,XMRUSD,87.39,97.08,85.2,94.86,25381.8,2318650.99
2017-10-12,XMRUSD,87.48,89.5,86.55,87.39,8359.12,733790.81
2017-10-11,XMRUSD,86.85,88.5,85.56,87.48,2867.25,250384.34
2017-10-10,XMRUSD,85.17,88.55,84,86.85,6236.0,539839.56
2017-10-09,XMRUSD,90,90.39,83.3,85.17,8989.58,787057.53
2017-10-08,XMRUSD,91.5,92.29,90,90,4415.3,401865.02
2017-10-07,XMRUSD,91.13,92.49,89.53,91.5,4839.27,440915.4
2017-10-06,XMRUSD,91.65,93.2,90.06,91.13,4460.69,407872.98
2017-10-05,XMRUSD,89.96,92.1,87.22,91.65,5488.4,493921.82
2017-10-04,XMRUSD,93.27,94.36,88.05,89.96,4826.45,440790.4
2017-10-03,XMRUSD,91.77,94.9,87,93.27,7733.92,698026.71
2017-10-02,XMRUSD,93.38,94.19,91,91.77,5097.12,470119.26
2017-10-01,XMRUSD,96.05,96.49,91.82,93.38,3673.75,344569.47
2017-09-30,XMRUSD,95,97,94.41,96.05,4464.33,428391.21
2017-09-29,XMRUSD,98.18,99,89.38,95,16437.47,1543779.8
2017-09-28,XMRUSD,102.5,102.75,96.41,98.18,14371.93,1436469.55
2017-09-27,XMRUSD,93.7,104.83,93.25,102.5,19722.72,1950171.5
2017-09-26,XMRUSD,94.09,95.58,91.7,93.7,5663.97,532713.18
2017-09-25,XMRUSD,89.39,94.85,88.85,94.09,5945.08,550041.73
2017-09-24,XMRUSD,92,92.27,87.22,89.39,2675.55,240584.62
2017-09-23,XMRUSD,87.5,92.32,86.77,92,7492.9,676243.73
2017-09-22,XMRUSD,85.72,89.98,84,87.5,9837.68,850673.06
2017-09-21,XMRUSD,95.32,96.25,84.09,85.72,12612.21,1134988.46
2017-09-20,XMRUSD,97.89,98.8,92.5,95.32,9388.84,903297.0
2017-09-19,XMRUSD,101.5,102.5,93.06,97.89,16657.34,1618409.77
2017-09-18,XMRUSD,94,103.35,94,101.5,22884.96,2279395.57
2017-09-17,XMRUSD,96.39,97,88.63,94,14089.28,1320020.58
2017-09-16,XMRUSD,100.13,105,91.14,96.39,23213.83,2265805.52
2017-09-15,XMRUSD,85.64,105,71.14,100.13,87213.94,7737914.64
2017-09-14,XMRUSD,109.89,119.9,85,85.64,90481.41,8945160.28
2017-09-13,XMRUSD,111.21,113,101.2,109.89,35453.93,3773932.47
2017-09-12,XMRUSD,112.4,116.3,108.69,111.21,12162.54,1369282.72
2017-09-11,XMRUSD,112.28,116,109.15,112.4,8320.04,935500.54
2017-09-10,XMRUSD,116,117.22,102.03,112.28,19526.85,2152167.21
2017-09-09,XMRUSD,116.55,119.43,112,116,13489.11,1559132.19
2017-09-08,XMRUSD,122.9,135.05,105,116.55,51418.79,6139135.33
2017-09-07,XMRUSD,123,124.5,116,122.9,17382.11,2088378.1
2017-09-06,XMRUSD,118.46,124.73,114.34,123,22981.22,2748773.94
2017-09-05,XMRUSD,105.1,122,93.4,118.46,38212.32,4237832.91
2017-09-04,XMRUSD,125.99,126.1,98.56,105.1,49696.97,5356650.44
2017-09-03,XMRUSD,121.42,129.48,110.39,125.99,31346.38,3815325.65
2017-09-02,XMRUSD,143.04,143.04,117.39,121.42,37863.61,4901186.23
2017-09-01,XMRUSD,140.54,150,134.9,143.04,35024.68,5025566.89
2017-08-31,XMRUSD,134,143.73,132.17,140.54,27115.63,3777298.32
2017-08-30,XMRUSD,133.4,137.6,121.32,134,25901.96,3336426.69
2017-08-29,XMRUSD,144,144.72,127.41,133.4,31599.62,4267781.59
2017-08-28,XMRUSD,130.93,153.43,128,144,90709.73,12747345.29
2017-08-27,XMRUSD,138.2,139.56,123.25,130.93,29676.33,3890654.32
2017-08-26,XMRUSD,108,148,104.1,138.2,110876.28,14494632.27
2017-08-25,XMRUSD,86,110,84.81,108,51876.5,5090819.25
2017-08-24,XMRUSD,90.37,94,79.12,86,38355.24,3248879.83
2017-08-23,XMRUSD,89.95,100.24,84.83,90.37,50610.15,4683768.97
2017-08-22,XMRUSD,77.64,96.52,71.65,89.95,78143.28,6620359.0
2017-08-21,XMRUSD,55.3,100,52.5,77.64,218431.56,17152935.78
2017-08-20,XMRUSD,55.63,56.46,51.9,55.3,15174.74,825282.88
2017-08-19,XMRUSD,46.46,58.5,46.44,55.63,38811.14,2053518.63
2017-08-18,XMRUSD,47.2,50,45.1,46.46,20289.55,969704.42
2017-08-17,XMRUSD,48.6,49.62,47,47.2,8095.85,393042.63
2017-08-16,XMRUSD,48.71,49.1,47,48.6,8400.98,405296.93
2017-08-15,XMRUSD,49.67,50.26,45.08,48.71,9902.06,469848.6
2017-08-14,XMRUSD,47.8,49.9,46.33,49.67,11117.83,536084.5
2017-08-13,XMRUSD,49.45,50.2,45.5,47.8,14889.41,712386.62
2017-08-12,XMRUSD,50.36,51.5,44.28,49.45,18151.56,867800.5
2017-08-11,XMRUSD,49.3,51.44,48.76,50.36,5367.27,268676.98
2017-08-10,XMRUSD,51.06,51.4,49.29,49.3,5178.08,259793.19
2017-08-09,XMRUSD,52,53.44,49.09,51.06,11654.33,600398.2
2017-08-08,XMRUSD,50.49,52.91,49.72,52,17188.56,885491.54
2017-08-07,XMRUSD,47.83,50.5,46.97,50.49,10876.77,526993.52
2017-08-06,XMRUSD,48.66,49.29,47.35,47.83,4889.56,235782.29
2017-08-05,XMRUSD,44.95,49.2,44.78,48.66,18579.09,883518.09
2017-08-04,XMRUSD,43.56,45,42.52,44.95,6021.39,261172.92
2017-08-03,XMRUSD,43.45,44.48,42.9,43.56,6742.19,294664.79
2017-08-02,XMRUSD,44.2,44.66,42.58,43.45,12214.24,534716.78
2017-08-01,XMRUSD,39.9,45.5,39.65,44.2,32097.61,1351853.36
2017-07-31,XMRUSD,39.77,41.02,38.84,39.9,14995.8,596702.29
2017-07-30,XMRUSD,44.01,44.12,39.09,39.77,14351.08,595275.28
2017-07-29,XMRUSD,43.97,44.59,42.13,44.01,8165.6,354658.38
2017-07-28,XMRUSD,45.4,45.9,42.1,43.97,14703.36,648480.13
2017-07-27,XMRUSD,45.97,46.55,43.8,45.4,20798.94,945410.07
2017-07-26,XMRUSD,40.59,46.7,38.4,45.97,40923.71,1791838.17
2017-07-25,XMRUSD,45.88,46.16,38,40.59,31151.49,1269313.01
2017-07-24,XMRUSD,42.61,46.01,41.51,45.88,17761.14,782748.93
2017-07-23,XMRUSD,45,45.18,41,42.61,14825.54,644075.0
2017-07-22,XMRUSD,40.3,45,40.07,45,20779.42,888601.8
2017-07-21,XMRUSD,40.8,41.75,39.25,40.3,20551.76,838351.78
2017-07-20,XMRUSD,35.05,41,34.83,40.8,46549.08,1826015.79
2017-07-19,XMRUSD,36.55,37.69,34,35.05,13872.97,504831.75
2017-07-18,XMRUSD,34.81,38,33,36.55,33838.33,1186041.31
2017-07-17,XMRUSD,29.2,35,29.2,34.81,34742.49,1133236.32
2017-07-16,XMRUSD,32,32.76,28.62,29.2,45497.95,1378528.91
2017-07-15,XMRUSD,35.62,35.62,31.22,32,13334.0,438962.08
2017-07-14,XMRUSD,38,38.4,34,35.62,12608.26,451471.76
2017-07-13,XMRUSD,40.4,40.61,36.58,38,9067.39,352891.17
2017-07-12,XMRUSD,36.85,40.65,34.52,40.4,23008.6,868666.98
2017-07-11,XMRUSD,39.68,40.32,34.19,36.85,44795.0,1660122.24
2017-07-10,XMRUSD,44.6,44.8,38.1,39.68,16500.15,681887.93
2017-07-09,XMRUSD,46.3,46.8,43.5,44.6,11963.37,543656.77
2017-07-08,XMRUSD,43.67,46.3,39.9,46.3,22298.89,960095.03
2017-07-07,XMRUSD,50,50.54,43,43.67,45057.61,2060288.01
2017-07-06,XMRUSD,45.99,50.4,45.92,50,32125.95,1554767.95
2017-07-05,XMRUSD,45.3,46.57,44.15,45.99,8748.11,399494.43
2017-07-04,XMRUSD,43.36,45.66,43.22,45.3,11495.34,512211.06
2017-07-03,XMRUSD,41.87,44.31,41,43.36,7769.29,332490.52
2017-07-02,XMRUSD,40.2,42.48,39.04,41.87,9284.98,380730.84
2017-07-01,XMRUSD,43.11,43.26,38.55,40.2,9481.09,384360.61
2017-06-30,XMRUSD,44,45.4,42.7,43.11,6152.02,272116.34
2017-06-29,XMRUSD,46.71,47.26,43.17,44,12892.09,583285.51
2017-06-28,XMRUSD,43.2,46.9,41.3,46.71,13638.39,600945.96
2017-06-27,XMRUSD,43.13,43.9,37,43.2,18870.48,763034.56
2017-06-26,XMRUSD,44.7,47,37.5,43.13,20177.87,844867.06
2017-06-25,XMRUSD,46.65,47.83,43.75,44.7,13252.38,605089.85
2017-06-24,XMRUSD,50.95,51.19,46,46.65,6809.91,327076.35
2017-06-23,XMRUSD,49.72,51.98,49.54,50.95,7743.58,392706.63
2017-06-22,XMRUSD,48.12,50.45,47.59,49.72,4852.35,238567.01
2017-06-21,XMRUSD,50.7,52.59,46.5,48.12,14613.01,731436.89
2017-06-20,XMRUSD,50.2,53.12,50.2,50.7,10115.64,524350.56
2017-06-19,XMRUSD,49.72,51.37,49,50.2,9832.0,494231.74
