Created on 10-17-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2018-03-15,XMRBTC,0.02598,0.02739,0.02493,0.02568,25266.15,658.61
2018-03-14,XMRBTC,0.02692,0.02747,0.02565,0.02598,34097.37,903.18
2018-03-13,XMRBTC,0.02816,0.02828,0.0269,0.02692,21710.38,596.16
2018-03-12,XMRBTC,0.02931,0.0294,0.02779,0.02816,28543.07,807.34
2018-03-11,XMRBTC,0.02888,0.02958,0.0288,0.02931,13106.2,382.22
2018-03-10,XMRBTC,0.03083,0.0313,0.0288,0.02888,18411.25,554.59
2018-03-09,XMRBTC,0.02954,0.03112,0.02861,0.03083,42763.35,1258.24
2018-03-08,XMRBTC,0.034,0.03405,0.0294,0.02954,43722.86,1364.1
2018-03-07,XMRBTC,0.03205,0.0343,0.03186,0.034,40393.36,1340.53
2018-03-06,XMRBTC,0.03224,0.03252,0.03144,0.03205,13299.78,426.26
2018-03-05,XMRBTC,0.03189,0.03281,0.0309,0.03224,31606.37,1007.49
2018-03-04,XMRBTC,0.0305,0.03229,0.0303,0.03189,24197.18,760.2
2018-03-03,XMRBTC,0.0311,0.03288,0.03025,0.0305,41586.28,1307.66
2018-03-02,XMRBTC,0.02864,0.0318,0.02831,0.0311,54197.47,1630.0
2018-03-01,XMRBTC,0.02746,0.0287,0.02721,0.02864,15775.79,441.32
2018-02-28,XMRBTC,0.02814,0.02826,0.02727,0.02746,13878.88,383.57
2018-02-27,XMRBTC,0.0282,0.029,0.0277,0.02814,12849.77,362.86
2018-02-26,XMRBTC,0.02896,0.029,0.02785,0.0282,20199.49,573.34
2018-02-25,XMRBTC,0.02756,0.02896,0.02755,0.02896,9761.78,275.7
2018-02-24,XMRBTC,0.02737,0.02821,0.02695,0.02756,22782.34,630.38
2018-02-23,XMRBTC,0.02779,0.02846,0.027,0.02737,23051.61,636.72
2018-02-22,XMRBTC,0.02939,0.02939,0.0277,0.02779,23940.32,676.48
2018-02-21,XMRBTC,0.0265,0.02966,0.02605,0.02939,41351.27,1162.94
2018-02-20,XMRBTC,0.02801,0.02808,0.02635,0.0265,17903.53,486.19
2018-02-19,XMRBTC,0.02826,0.02899,0.02797,0.02801,9848.1,278.57
2018-02-18,XMRBTC,0.02892,0.02912,0.028,0.02826,14652.68,417.21
2018-02-17,XMRBTC,0.02882,0.0305,0.0287,0.02892,26894.91,801.03
2018-02-16,XMRBTC,0.0295,0.02967,0.0281,0.02882,18022.38,517.45
2018-02-15,XMRBTC,0.02889,0.0298,0.02751,0.0295,26777.54,762.28
2018-02-14,XMRBTC,0.02724,0.0293,0.02724,0.02889,32950.36,935.03
2018-02-13,XMRBTC,0.02776,0.02786,0.027,0.02724,19217.36,524.44
2018-02-12,XMRBTC,0.02822,0.02871,0.02759,0.02776,14513.07,407.7
2018-02-11,XMRBTC,0.02889,0.02898,0.02757,0.02822,20294.16,574.45
2018-02-10,XMRBTC,0.02965,0.02994,0.02883,0.02889,23812.77,700.98
2018-02-09,XMRBTC,0.02996,0.03045,0.0289,0.02965,26147.53,774.67
2018-02-08,XMRBTC,0.02722,0.0301,0.02722,0.02996,38483.07,1106.6
2018-02-07,XMRBTC,0.02724,0.02795,0.02595,0.02722,34389.77,932.73
2018-02-06,XMRBTC,0.02589,0.02731,0.02435,0.02724,55519.0,1418.69
2018-02-05,XMRBTC,0.02661,0.02674,0.02481,0.02589,42373.88,1088.81
2018-02-04,XMRBTC,0.0275,0.0277,0.0263,0.02661,22134.1,600.72
2018-02-03,XMRBTC,0.02658,0.02778,0.0262,0.0275,21124.93,572.26
2018-02-02,XMRBTC,0.0264,0.0277,0.02384,0.02658,53388.95,1398.05
2018-02-01,XMRBTC,0.02662,0.02743,0.0261,0.0264,25439.65,681.13
2018-01-31,XMRBTC,0.02712,0.02782,0.02655,0.02662,19772.08,535.29
2018-01-30,XMRBTC,0.02802,0.02825,0.0267,0.02712,30610.11,840.67
2018-01-29,XMRBTC,0.02815,0.0285,0.02778,0.02802,15604.9,438.01
2018-01-28,XMRBTC,0.02825,0.02887,0.0277,0.02815,20190.43,568.32
2018-01-27,XMRBTC,0.0292,0.02931,0.0281,0.02825,16983.61,487.05
2018-01-26,XMRBTC,0.02837,0.02942,0.02777,0.0292,34840.5,997.53
2018-01-25,XMRBTC,0.02805,0.02838,0.02772,0.02837,13485.49,377.11
2018-01-24,XMRBTC,0.02847,0.02891,0.02798,0.02805,14979.79,424.88
2018-01-23,XMRBTC,0.02909,0.02932,0.02771,0.02847,30331.79,865.96
2018-01-22,XMRBTC,0.03002,0.03012,0.0284,0.02909,35758.48,1044.35
2018-01-21,XMRBTC,0.03006,0.0306,0.0295,0.03002,25568.57,766.5
2018-01-20,XMRBTC,0.03155,0.03215,0.0295,0.03006,64876.48,2005.21
2018-01-19,XMRBTC,0.02783,0.03211,0.02767,0.03155,53979.12,1595.33
2018-01-18,XMRBTC,0.0287,0.0293,0.02741,0.02783,49830.91,1421.02
2018-01-17,XMRBTC,0.028,0.0294,0.02555,0.0287,70987.3,1949.67
2018-01-16,XMRBTC,0.03032,0.03189,0.02533,0.028,133672.38,3885.38
2018-01-15,XMRBTC,0.02892,0.03168,0.0286,0.03032,59318.28,1794.68
2018-01-14,XMRBTC,0.02929,0.03056,0.0286,0.02892,35518.37,1043.09
2018-01-13,XMRBTC,0.02825,0.02999,0.02777,0.02929,53527.37,1555.0
2018-01-12,XMRBTC,0.02654,0.0284,0.0262,0.02825,28819.9,782.71
2018-01-11,XMRBTC,0.02719,0.02847,0.02623,0.02654,42376.23,1148.45
2018-01-10,XMRBTC,0.0284,0.02921,0.02704,0.02719,55581.52,1551.9
2018-01-09,XMRBTC,0.0268,0.02962,0.02621,0.0284,101828.39,2901.06
2018-01-08,XMRBTC,0.02455,0.0273,0.0244,0.0268,46464.64,1193.14
2018-01-07,XMRBTC,0.02289,0.02549,0.02289,0.02455,70082.14,1722.15
2018-01-06,XMRBTC,0.02108,0.02357,0.0205,0.02289,51703.0,1149.24
2018-01-05,XMRBTC,0.02448,0.0246,0.02065,0.02108,62951.44,1412.65
2018-01-04,XMRBTC,0.02541,0.02583,0.02426,0.02448,40998.74,1028.87
2018-01-03,XMRBTC,0.02474,0.026,0.02388,0.02541,43842.96,1099.73
2018-01-02,XMRBTC,0.02527,0.0269,0.02304,0.02474,94798.18,2406.35
2018-01-01,XMRBTC,0.02382,0.0256,0.02376,0.02527,30096.68,746.02
2017-12-31,XMRBTC,0.02435,0.02479,0.02376,0.02382,28429.91,690.56
2017-12-30,XMRBTC,0.02444,0.02495,0.0236,0.02435,45008.61,1095.22
2017-12-29,XMRBTC,0.02452,0.02504,0.0238,0.02444,47482.66,1155.15
2017-12-28,XMRBTC,0.02434,0.02509,0.0231,0.02452,32518.45,791.77
2017-12-27,XMRBTC,0.02277,0.02495,0.02277,0.02434,53866.31,1296.64
2017-12-26,XMRBTC,0.02446,0.02453,0.02198,0.02277,48525.4,1111.48
2017-12-25,XMRBTC,0.02439,0.0249,0.02395,0.02446,28806.37,704.93
2017-12-24,XMRBTC,0.02453,0.0255,0.0235,0.02439,53771.45,1300.42
2017-12-23,XMRBTC,0.02395,0.02558,0.0236,0.02453,59307.88,1476.56
2017-12-22,XMRBTC,0.02672,0.02673,0.02071,0.02395,171614.15,4061.34
2017-12-21,XMRBTC,0.02867,0.0289,0.02468,0.02672,114225.32,3052.39
2017-12-20,XMRBTC,0.0205,0.0288,0.01969,0.02867,302745.53,7343.02
2017-12-19,XMRBTC,0.0196,0.021,0.01935,0.0205,97210.13,1961.11
2017-12-18,XMRBTC,0.01825,0.01975,0.01781,0.0196,67659.81,1270.23
2017-12-17,XMRBTC,0.01683,0.01868,0.01669,0.01825,92671.37,1644.73
2017-12-16,XMRBTC,0.01766,0.01859,0.01635,0.01683,64094.93,1124.5
2017-12-15,XMRBTC,0.01959,0.01959,0.0165,0.01766,83015.49,1454.42
2017-12-14,XMRBTC,0.01854,0.02048,0.01835,0.01959,111804.38,2163.62
2017-12-13,XMRBTC,0.018,0.01988,0.01725,0.01854,107335.22,1997.99
2017-12-12,XMRBTC,0.01653,0.01862,0.01653,0.018,107253.93,1866.69
2017-12-11,XMRBTC,0.01607,0.01658,0.0155,0.01653,63289.36,1005.46
2017-12-10,XMRBTC,0.0173,0.0181,0.01573,0.01607,58091.08,966.83
2017-12-09,XMRBTC,0.01657,0.01904,0.01627,0.0173,73892.93,1310.37
2017-12-08,XMRBTC,0.01542,0.0179,0.01455,0.01657,117933.39,1920.43
2017-12-07,XMRBTC,0.0186,0.0197,0.01522,0.01542,194690.09,3308.84
2017-12-06,XMRBTC,0.0211,0.0225,0.01807,0.0186,259790.19,5480.29
2017-12-05,XMRBTC,0.01796,0.02125,0.01782,0.0211,148690.26,2914.46
2017-12-04,XMRBTC,0.01749,0.018,0.01724,0.01796,30071.2,528.02
2017-12-03,XMRBTC,0.01836,0.01882,0.01715,0.01749,63052.61,1126.27
2017-12-02,XMRBTC,0.01742,0.0185,0.01691,0.01836,39614.22,692.8
2017-12-01,XMRBTC,0.01752,0.01812,0.0171,0.01742,50397.27,885.64
2017-11-30,XMRBTC,0.0171,0.01873,0.0167,0.01752,90694.98,1595.61
2017-11-29,XMRBTC,0.01983,0.02009,0.0169,0.0171,140806.17,2545.81
2017-11-28,XMRBTC,0.01778,0.02,0.01766,0.01983,128792.97,2405.07
2017-11-27,XMRBTC,0.0175,0.01778,0.01666,0.01778,52917.27,907.36
2017-11-26,XMRBTC,0.01913,0.01929,0.01708,0.0175,59057.9,1057.51
2017-11-25,XMRBTC,0.01929,0.0201,0.01901,0.01913,44531.95,866.4
2017-11-24,XMRBTC,0.01968,0.01997,0.01876,0.01929,51334.32,995.4
2017-11-23,XMRBTC,0.02005,0.021,0.0191,0.01968,87067.81,1736.47
2017-11-22,XMRBTC,0.01757,0.02105,0.01728,0.02005,165472.28,3172.4
2017-11-21,XMRBTC,0.01652,0.0176,0.0165,0.01757,62177.98,1055.58
2017-11-20,XMRBTC,0.01613,0.01722,0.01599,0.01652,50526.09,843.95
2017-11-19,XMRBTC,0.01682,0.01724,0.01566,0.01613,47540.59,785.55
2017-11-18,XMRBTC,0.0165,0.01753,0.01609,0.01682,79512.87,1336.73
2017-11-17,XMRBTC,0.01525,0.0165,0.01494,0.0165,49540.07,779.21
2017-11-16,XMRBTC,0.01661,0.01766,0.0147,0.01525,91845.21,1475.78
2017-11-15,XMRBTC,0.01846,0.01849,0.01621,0.01661,75321.71,1286.41
2017-11-14,XMRBTC,0.01891,0.019,0.0174,0.01846,63611.09,1166.22
2017-11-13,XMRBTC,0.02107,0.0225,0.01825,0.01891,162056.67,3242.91
2017-11-12,XMRBTC,0.01886,0.0219,0.01834,0.02107,210517.22,4194.89
2017-11-11,XMRBTC,0.01601,0.02,0.01593,0.01886,139761.49,2536.21
2017-11-10,XMRBTC,0.01687,0.017,0.0155,0.01601,110570.2,1794.25
2017-11-09,XMRBTC,0.01524,0.01725,0.015,0.01687,109182.67,1766.03
2017-11-08,XMRBTC,0.01385,0.01565,0.01287,0.01524,153208.96,2172.76
2017-11-07,XMRBTC,0.01459,0.01489,0.01325,0.01385,106411.14,1489.34
2017-11-06,XMRBTC,0.01165,0.0146,0.01159,0.01459,118526.0,1562.34
2017-11-05,XMRBTC,0.01182,0.01192,0.01138,0.01165,37982.64,442.97
2017-11-04,XMRBTC,0.01222,0.01248,0.01157,0.01182,36228.01,433.41
2017-11-03,XMRBTC,0.01177,0.0125,0.01145,0.01222,61617.34,736.29
2017-11-02,XMRBTC,0.01269,0.01279,0.01115,0.01177,116222.43,1389.54
2017-11-01,XMRBTC,0.01356,0.01374,0.01255,0.01269,55114.7,724.04
2017-10-31,XMRBTC,0.01449,0.01459,0.01354,0.01356,44081.88,620.86
2017-10-30,XMRBTC,0.0143,0.01475,0.01425,0.01449,33018.78,479.36
2017-10-29,XMRBTC,0.01492,0.01523,0.01428,0.0143,35084.92,519.67
2017-10-28,XMRBTC,0.015,0.01523,0.0148,0.01492,23590.23,353.35
2017-10-27,XMRBTC,0.015,0.01527,0.01462,0.015,24157.41,360.53
2017-10-26,XMRBTC,0.01521,0.01562,0.01474,0.015,33834.94,510.63
2017-10-25,XMRBTC,0.01596,0.0175,0.0152,0.01521,82098.71,1327.89
2017-10-24,XMRBTC,0.01442,0.01635,0.01431,0.01596,64738.07,1006.55
2017-10-23,XMRBTC,0.01441,0.01474,0.01411,0.01442,33996.91,491.5
2017-10-22,XMRBTC,0.0146,0.01515,0.0142,0.01441,56264.01,826.59
2017-10-21,XMRBTC,0.01502,0.0151,0.01403,0.0146,54216.49,782.71
2017-10-20,XMRBTC,0.01551,0.0165,0.0149,0.01502,53910.57,840.86
2017-10-19,XMRBTC,0.01599,0.01637,0.01543,0.01551,35728.28,565.8
2017-10-18,XMRBTC,0.01621,0.01687,0.01591,0.01599,39610.66,645.84
2017-10-17,XMRBTC,0.01657,0.01747,0.0161,0.01621,38074.98,637.08
2017-10-16,XMRBTC,0.01668,0.01738,0.01645,0.01657,35173.64,589.02
2017-10-15,XMRBTC,0.01716,0.0176,0.01656,0.01668,24722.26,421.18
2017-10-14,XMRBTC,0.01682,0.01795,0.01636,0.01716,33967.77,574.27
2017-10-13,XMRBTC,0.01598,0.01723,0.0148,0.01682,102256.0,1628.97
2017-10-12,XMRBTC,0.01809,0.01818,0.01598,0.01598,45466.48,764.15
2017-10-11,XMRBTC,0.01824,0.0184,0.01794,0.01809,21498.11,390.51
2017-10-10,XMRBTC,0.01781,0.01843,0.01734,0.01824,36124.12,647.1
2017-10-09,XMRBTC,0.01945,0.01963,0.01721,0.01781,60659.8,1122.92
2017-10-08,XMRBTC,0.02057,0.02069,0.01945,0.01945,28076.07,563.88
2017-10-07,XMRBTC,0.02076,0.02116,0.0205,0.02057,17979.13,374.09
2017-10-06,XMRBTC,0.02116,0.02125,0.02066,0.02076,18270.93,382.86
2017-10-05,XMRBTC,0.0214,0.02151,0.0206,0.02116,21836.35,460.07
2017-10-04,XMRBTC,0.02168,0.02194,0.021,0.0214,24917.2,531.96
2017-10-03,XMRBTC,0.02081,0.0224,0.0202,0.02168,51129.96,1079.22
2017-10-02,XMRBTC,0.02119,0.02133,0.02055,0.02081,30016.46,625.92
2017-10-01,XMRBTC,0.02208,0.02214,0.02112,0.02119,22011.25,476.54
2017-09-30,XMRBTC,0.02273,0.0228,0.0215,0.02208,38807.26,857.75
2017-09-29,XMRBTC,0.02341,0.02367,0.0222,0.02273,36589.95,834.39
2017-09-28,XMRBTC,0.02442,0.02442,0.02323,0.02341,38296.01,906.44
2017-09-27,XMRBTC,0.02402,0.0249,0.02365,0.02442,38800.06,935.49
2017-09-26,XMRBTC,0.02397,0.0243,0.0236,0.02402,23948.43,573.49
2017-09-25,XMRBTC,0.02433,0.02447,0.02364,0.02397,17353.42,416.76
2017-09-24,XMRBTC,0.02428,0.02474,0.02395,0.02433,14912.84,363.73
2017-09-23,XMRBTC,0.0243,0.02456,0.02392,0.02428,21175.26,513.57
2017-09-22,XMRBTC,0.02372,0.02448,0.02355,0.0243,22574.13,541.25
2017-09-21,XMRBTC,0.02475,0.0249,0.0235,0.02372,30885.63,744.29
2017-09-20,XMRBTC,0.0251,0.02526,0.02416,0.02475,22277.72,545.16
2017-09-19,XMRBTC,0.02493,0.02544,0.0241,0.0251,41145.65,1013.4
2017-09-18,XMRBTC,0.02571,0.02627,0.02489,0.02493,47171.6,1194.54
2017-09-17,XMRBTC,0.02608,0.02621,0.0255,0.02571,30216.97,780.47
2017-09-16,XMRBTC,0.02703,0.0276,0.026,0.02608,46828.11,1247.7
2017-09-15,XMRBTC,0.02655,0.02761,0.0245,0.02703,144378.09,3824.7
2017-09-14,XMRBTC,0.02855,0.03094,0.02655,0.02655,270482.88,7670.99
2017-09-13,XMRBTC,0.0268,0.02875,0.0256,0.02855,172360.81,4749.81
2017-09-12,XMRBTC,0.0267,0.02725,0.026,0.0268,41368.59,1102.95
2017-09-11,XMRBTC,0.02663,0.02696,0.02631,0.0267,24335.27,648.23
2017-09-10,XMRBTC,0.02674,0.02717,0.0257,0.02663,51343.48,1354.28
2017-09-09,XMRBTC,0.02728,0.0276,0.02651,0.02674,41594.52,1121.23
2017-09-08,XMRBTC,0.02636,0.02902,0.02601,0.02728,163665.13,4493.34
2017-09-07,XMRBTC,0.02662,0.02681,0.0257,0.02636,47428.75,1241.83
2017-09-06,XMRBTC,0.02709,0.02721,0.0257,0.02662,70167.39,1864.24
2017-09-05,XMRBTC,0.025,0.02775,0.02372,0.02709,140433.99,3644.75
2017-09-04,XMRBTC,0.02746,0.02769,0.0242,0.025,173879.45,4456.4
2017-09-03,XMRBTC,0.0272,0.02779,0.025,0.02746,157555.06,4202.35
2017-09-02,XMRBTC,0.02906,0.02911,0.02691,0.0272,211453.75,5875.37
2017-09-01,XMRBTC,0.0298,0.03151,0.02872,0.02906,187886.83,5619.04
2017-08-31,XMRBTC,0.02918,0.031,0.02867,0.0298,180919.56,5424.12
2017-08-30,XMRBTC,0.02893,0.03005,0.02658,0.02918,175387.95,4935.74
2017-08-29,XMRBTC,0.03273,0.0331,0.02778,0.02893,320888.75,9649.39
2017-08-28,XMRBTC,0.03008,0.03558,0.02971,0.03273,619602.95,20119.54
2017-08-27,XMRBTC,0.03175,0.03201,0.0286,0.03008,271197.55,8213.66
2017-08-26,XMRBTC,0.0247,0.0348,0.02384,0.03175,1003597.0,30010.59
2017-08-25,XMRBTC,0.01986,0.0251,0.01918,0.0247,319088.24,7169.69
2017-08-24,XMRBTC,0.02176,0.02261,0.0185,0.01986,284057.89,5758.04
2017-08-23,XMRBTC,0.0222,0.0244,0.0205,0.02176,316943.13,7092.88
2017-08-22,XMRBTC,0.01945,0.0251,0.0185,0.0222,711716.56,15716.18
2017-08-21,XMRBTC,0.01342,0.02448,0.0132,0.01945,1360611.23,26556.51
2017-08-20,XMRBTC,0.01338,0.01373,0.0126,0.01342,78381.97,1039.7
2017-08-19,XMRBTC,0.01133,0.01411,0.01132,0.01338,174149.32,2260.06
2017-08-18,XMRBTC,0.01102,0.0122,0.01093,0.01133,118350.46,1353.5
2017-08-17,XMRBTC,0.01114,0.01135,0.0109,0.01102,56636.45,629.78
2017-08-16,XMRBTC,0.01172,0.0121,0.011,0.01114,71596.66,818.46
2017-08-15,XMRBTC,0.01152,0.012,0.011,0.01172,93681.36,1086.64
2017-08-14,XMRBTC,0.01173,0.01227,0.01056,0.01152,92351.94,1057.76
2017-08-13,XMRBTC,0.01271,0.01283,0.011,0.01173,170682.56,2017.36
2017-08-12,XMRBTC,0.01389,0.01423,0.012,0.01271,154664.49,1989.78
2017-08-11,XMRBTC,0.01441,0.01456,0.0138,0.01389,49441.21,700.73
2017-08-10,XMRBTC,0.01524,0.01535,0.01434,0.01441,59485.21,881.64
2017-08-09,XMRBTC,0.0152,0.01574,0.015,0.01524,52609.41,808.98
2017-08-08,XMRBTC,0.01487,0.0155,0.01441,0.0152,63746.51,961.08
2017-08-07,XMRBTC,0.01482,0.01489,0.0138,0.01487,59739.87,859.35
2017-08-06,XMRBTC,0.01488,0.01522,0.0145,0.01482,30265.06,449.11
2017-08-05,XMRBTC,0.01576,0.01595,0.0148,0.01488,52187.56,793.91
2017-08-04,XMRBTC,0.01554,0.01584,0.01501,0.01576,50554.54,780.51
2017-08-03,XMRBTC,0.01619,0.01624,0.01543,0.01554,33580.28,533.41
2017-08-02,XMRBTC,0.01624,0.01636,0.01568,0.01619,47118.3,757.37
2017-08-01,XMRBTC,0.0139,0.0165,0.0139,0.01624,146346.85,2256.03
2017-07-31,XMRBTC,0.01445,0.01504,0.01362,0.0139,94903.11,1354.32
2017-07-30,XMRBTC,0.01614,0.01624,0.0143,0.01445,92396.56,1404.46
2017-07-29,XMRBTC,0.01577,0.01633,0.01547,0.01614,39145.93,623.89
2017-07-28,XMRBTC,0.01709,0.01709,0.01517,0.01577,154459.58,2482.34
2017-07-27,XMRBTC,0.01825,0.0183,0.01685,0.01709,121290.22,2126.6
2017-07-26,XMRBTC,0.0159,0.0198,0.0157,0.01825,232895.34,4154.24
2017-07-25,XMRBTC,0.01651,0.01662,0.015,0.0159,83195.45,1315.26
2017-07-24,XMRBTC,0.01549,0.01666,0.01537,0.01651,81165.9,1303.86
2017-07-23,XMRBTC,0.01578,0.01585,0.01535,0.01549,43347.41,675.27
2017-07-22,XMRBTC,0.01508,0.01593,0.01452,0.01578,63453.65,962.31
2017-07-21,XMRBTC,0.01432,0.01521,0.01431,0.01508,58886.57,877.18
2017-07-20,XMRBTC,0.01544,0.01584,0.0141,0.01432,128553.65,1924.54
2017-07-19,XMRBTC,0.0159,0.01606,0.01525,0.01544,57382.67,898.43
2017-07-18,XMRBTC,0.01567,0.0161,0.01518,0.0159,68272.99,1067.55
2017-07-17,XMRBTC,0.0153,0.01612,0.0151,0.01567,86817.83,1370.92
2017-07-16,XMRBTC,0.01614,0.0162,0.01513,0.0153,73967.52,1156.97
2017-07-15,XMRBTC,0.01603,0.0162,0.01576,0.01614,42956.49,687.01
2017-07-14,XMRBTC,0.01629,0.0164,0.0158,0.01603,34998.77,560.02
2017-07-13,XMRBTC,0.01698,0.0171,0.01596,0.01629,61433.67,1008.29
2017-07-12,XMRBTC,0.016,0.01705,0.0157,0.01698,85544.47,1408.29
2017-07-11,XMRBTC,0.017,0.01729,0.0151,0.016,169522.7,2722.59
2017-07-10,XMRBTC,0.01795,0.01804,0.01685,0.017,76218.24,1328.83
2017-07-09,XMRBTC,0.01808,0.0185,0.01754,0.01795,60947.56,1102.43
2017-07-08,XMRBTC,0.01777,0.01819,0.01685,0.01808,83943.61,1465.84
2017-07-07,XMRBTC,0.0193,0.01967,0.01761,0.01777,152973.35,2844.08
2017-07-06,XMRBTC,0.01772,0.01941,0.01762,0.0193,160771.47,3004.62
2017-07-05,XMRBTC,0.0175,0.01845,0.01747,0.01772,115945.05,2075.6
2017-07-04,XMRBTC,0.0171,0.01777,0.01701,0.0175,62971.17,1093.44
2017-07-03,XMRBTC,0.0171,0.01744,0.01689,0.0171,57954.49,992.49
2017-07-02,XMRBTC,0.0171,0.0174,0.01686,0.0171,56438.52,965.4
2017-07-01,XMRBTC,0.01786,0.01789,0.01671,0.0171,61166.12,1056.6
2017-06-30,XMRBTC,0.01782,0.0183,0.01762,0.01786,43132.5,770.96
2017-06-29,XMRBTC,0.01845,0.01888,0.0177,0.01782,72127.52,1316.4
2017-06-28,XMRBTC,0.0172,0.01852,0.01702,0.01845,78787.82,1399.3
2017-06-27,XMRBTC,0.01794,0.01811,0.01665,0.0172,96637.98,1662.69
2017-06-26,XMRBTC,0.01802,0.01884,0.01688,0.01794,140053.73,2480.75
2017-06-25,XMRBTC,0.0186,0.0187,0.01795,0.01802,57402.91,1053.69
2017-06-24,XMRBTC,0.01903,0.01917,0.0184,0.0186,54510.03,1020.36
2017-06-23,XMRBTC,0.01864,0.01925,0.01844,0.01903,64614.69,1218.55
2017-06-22,XMRBTC,0.0184,0.01884,0.01819,0.01864,53345.8,992.61
2017-06-21,XMRBTC,0.019,0.01931,0.0178,0.0184,116316.23,2171.76
2017-06-20,XMRBTC,0.01949,0.02023,0.0187,0.019,155314.78,3032.36
2017-06-19,XMRBTC,0.01987,0.02022,0.01917,0.01949,122417.62,2406.83
2017-06-18,XMRBTC,0.01999,0.0205,0.01962,0.01987,79038.19,1590.33
2017-06-17,XMRBTC,0.01934,0.0206,0.01931,0.01999,143112.77,2842.5
2017-06-16,XMRBTC,0.01902,0.0195,0.01886,0.01934,61101.01,1171.16
2017-06-15,XMRBTC,0.0189,0.01924,0.0182,0.01902,103159.84,1935.43
2017-06-14,XMRBTC,0.01922,0.01944,0.0188,0.0189,74528.33,1423.17
2017-06-13,XMRBTC,0.019,0.01948,0.01871,0.01922,96324.42,1842.66
2017-06-12,XMRBTC,0.0199,0.02023,0.01832,0.019,163697.98,3152.38
2017-06-11,XMRBTC,0.0182,0.01992,0.0181,0.0199,103094.71,1966.08
2017-06-10,XMRBTC,0.01974,0.0199,0.01815,0.0182,94948.97,1807.02
2017-06-09,XMRBTC,0.01997,0.02022,0.0193,0.01974,83088.04,1648.83
2017-06-08,XMRBTC,0.01961,0.0207,0.0195,0.01997,117412.2,2348.3
2017-06-07,XMRBTC,0.01942,0.02231,0.01895,0.01961,555160.92,11289.36
2017-06-06,XMRBTC,0.01805,0.0197,0.0169,0.01942,343013.14,6275.19
2017-06-05,XMRBTC,0.0171,0.01834,0.01706,0.01805,130879.31,2319.04
2017-06-04,XMRBTC,0.01652,0.01652,0.01652,0.01652,0.0,0.0
2017-06-03,XMRBTC,0.01779,0.01811,0.01652,0.01652,87425.17,1517.01
2017-06-02,XMRBTC,0.0183,0.01865,0.01779,0.01779,76996.88,1402.99
2017-06-01,XMRBTC,0.01838,0.019,0.01795,0.0183,103672.11,1920.87
2017-05-31,XMRBTC,0.0182,0.01888,0.0175,0.01838,150871.37,2743.0
2017-05-30,XMRBTC,0.01818,0.0205,0.01812,0.0182,262373.43,5023.58
2017-05-29,XMRBTC,0.01712,0.01972,0.01692,0.01818,344112.1,6397.49
2017-05-28,XMRBTC,0.0165,0.01776,0.01618,0.01712,232284.57,3943.85
2017-05-27,XMRBTC,0.01748,0.01792,0.0151,0.0165,266436.09,4388.56
2017-05-26,XMRBTC,0.01742,0.0182,0.0167,0.01748,282418.86,4895.01
2017-05-25,XMRBTC,0.01849,0.01949,0.01627,0.01742,717047.22,12815.43
2017-05-24,XMRBTC,0.02476,0.025,0.01733,0.01849,1206453.58,26025.01
2017-05-23,XMRBTC,0.01714,0.02526,0.01708,0.02476,829020.91,17762.41
2017-05-22,XMRBTC,0.017,0.0188,0.01548,0.01714,355348.06,6095.39
2017-05-21,XMRBTC,0.0171,0.01761,0.0165,0.017,153369.97,2612.89
2017-05-20,XMRBTC,0.0162,0.01846,0.0156,0.0171,389872.78,6675.39
2017-05-19,XMRBTC,0.01602,0.0165,0.01577,0.0162,111370.66,1797.13
2017-05-18,XMRBTC,0.01485,0.01695,0.01485,0.01602,222550.64,3572.02
2017-05-17,XMRBTC,0.01508,0.0155,0.01414,0.01485,142933.7,2106.63
2017-05-16,XMRBTC,0.01604,0.0161,0.01486,0.01508,145792.13,2259.33
2017-05-15,XMRBTC,0.01589,0.0166,0.01572,0.01604,107697.21,1738.82
2017-05-14,XMRBTC,0.01599,0.01622,0.0157,0.01589,57991.16,923.88
2017-05-13,XMRBTC,0.01688,0.01713,0.01585,0.01599,70028.58,1150.33
2017-05-12,XMRBTC,0.01616,0.01715,0.0161,0.01688,119249.45,1994.08
2017-05-11,XMRBTC,0.01694,0.01715,0.0156,0.01616,136522.64,2210.62
2017-05-10,XMRBTC,0.0163,0.01764,0.0158,0.01694,195264.95,3291.07
2017-05-09,XMRBTC,0.01775,0.01843,0.01481,0.0163,380713.36,6205.79
2017-05-08,XMRBTC,0.02086,0.0211,0.0143,0.01775,463346.02,8541.74
2017-05-07,XMRBTC,0.01841,0.02224,0.01821,0.02086,618326.1,12388.57
2017-05-06,XMRBTC,0.0184,0.0192,0.0176,0.01841,233834.33,4333.05
2017-05-05,XMRBTC,0.01701,0.0194,0.0166,0.0184,530531.34,9634.09
2017-05-04,XMRBTC,0.01688,0.01724,0.0162,0.01701,243414.68,4076.6
2017-05-03,XMRBTC,0.01587,0.01715,0.01543,0.01688,234091.32,3851.8
2017-05-02,XMRBTC,0.01605,0.0164,0.015,0.01587,172059.33,2701.46
2017-05-01,XMRBTC,0.01763,0.01768,0.01533,0.01605,339743.85,5664.19
2017-04-30,XMRBTC,0.0172,0.0184,0.01717,0.01763,236665.79,4256.28
