date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-08-11,31381,67,6248090,93255.0746268657,8.83715926,5419999941.396961494506185004,613319255.6630387257880438278,115459053827.912,0.000447660448682513,0.1471542543162149133344346801,0.000187,0.061470352447080324,4.85890651,1597.21227634819795067652,837.5,1.85396911486858,275301.71216272605,837.5,275301.71216272605,61.70730837,,0.08980101571220268,328.718462283852,,,16488273.5935797,10854,19077,267201.30936773,87834003.53559202409790889596,44.9777867018169,14785.0288815523386844919307,0.822288,270.301246914464093376,858041.23691056,282053995.9733736359382562771,,,
2017-08-12,23548,72,8479899,117776.375,8.30615729,5219424667.235164631296000022,628380186.5356236388605819879,115459053827.912,0.000648083864171864,0.2051421733113893098467508488,0.00021728,0.06877704241881629632,4.67592508,1480.10078044167426304952,900,1.99221627533781,284882.8156154946,900,284882.8156154946,92.66552165,,0.08176949715366813,316.536461794994,,,16489173.5935797,7215,11532,177942.92094264,56325422.59664960408891314416,50.3076139665999,15924.1941263359558067170209,0.7003587,221.6890648853416643478,580147.40426283,183637806.664906227549154273,,,
2017-08-13,23046,78,8639918,110768.179487179,7.66276663,4905121730.951191996435129071,640124117.7390585642970889137,115459053827.912,0.000592543141280636,0.1762565220275425361371444672,0.00021674,0.06447098265568597746,4.6176887,1373.5670761606400704323,975,2.1581066900668,290021.260908433275,975,290021.260908433275,120.39845824,,0.07319691580297737,297.457703495829,,,16490148.5935797,7793,12653,136963.12091532,40740735.41109263199028220028,22.3510673787837,6648.497173173537723196043187,0.629966265,187.388318466744838208685,282808.05554375,84123434.73216472637845201875,,,
2017-08-14,32262,91,12225862,134350.131868132,7.49582909,4983556780.247437918358894311,664843970.9021090579761540868,115459053827.912,0.000585893623276561,0.177053149294425133984661158,0.000187,0.056510154066703326,5.7792547,1746.4522646402102154606,1137.5,2.51761747170003,343744.921127673975,1137.5,343744.921127673975,59.53117166,,0.07020235591574293,302.193337255098,,,16491286.0935797,9864,18223,277019.34353735,83713399.9077682611346409103,26.6731501305103,8060.448253045160321864016509,0.44980456,135.92794109896096364688,486064.81482829,146885548.5152421992367971224,,,
2017-08-15,25233,112,8068445,72039.6875,7.10583138,4920005076.45828806938931624,692389787.4599643891358601703,115459053827.912,0.000638841934963719,0.1905757221863021028460498801,0.000187,0.055784785090638142,4.75426168,1418.26452451046120458288,1400,3.09834309038916,417640.1022828524,1400,417640.1022828524,70.73023203,,0.07170965585070967,298.314358773466,,,16492686.0935797,7442,12822,233177.32206278,69560143.31167218198185019548,37.0998949819521,11067.43138210396967036236298,0.50039841,149.27603081041193658906,475694.85345859,141906605.1813371509604217729,,,
2017-08-16,186687,84,30810529,366792.011904762,6.9692428,4943095469.10515714229258074,709272960.407830035231873417,115459053827.912,0.0000328026643292773,0.009830804888635552786703681717,0.0000075,0.0022477148784210075,4.45342092,1334.66939490071618239692,1050,2.3236093861668,314680.08297894105,1050,314680.08297894105,73.34357914,,0.06866377718269495,299.695317122801,,,16493736.0935797,135764,173858,224883.16342341,67396430.97775754252252817141,1.95790174698507,586.7739849579766403487035811,0.00004874,0.01460714975656532074,340396.88192733,102015351.4768238128111680513,,,
2017-08-17,38367,65,7589706,116764.707692308,9.10990525,7075388476.113444410483008309,776669820.7154128956023126859,115459053827.912,0.000693235606564816,0.2973655928862090287320939515,0.000113,0.04847170525854961,9.16596119,3931.7678691414569995543,812.5,1.79794250395815,348524.429403288125,812.5,348524.429403288125,37.10558703,,0.09955935132141769,428.95314388097,,,16494548.5935797,13222,24310,444530.05369396,190682564.0816005435190479412,48.6707461224986,20877.46956427830469463739164,0.99850515,428.3119232738395319955,1183185.83823794,507531285.1076051727578980018,,,
2017-08-18,61736,65,12607246,193957.630769231,12.02246184,11534091069.53793668407775853,959378472.272686723604954158,115459053827.912,0.00040436870246085,0.2827477018171889632699319148,0.000113,0.079013262181030744,9.21839331,6445.79935832645857870728,812.5,1.79785394401234,568126.3320538715,812.5,568126.3320538715,31.75682205,,0.17019135687953227,699.232408681688,,,16495361.0935797,22797,41481,519427.32385044,363200418.7910263666004787427,33.0175735662417,23086.95749354801509023777199,0.75730527,529.53238804943607489576,1369601.96910127,957670083.7898638450708665438,,,
2017-08-19,68401,131,14367442,109675.129770992,10.76460249,11740245528.49382085510342515,1090634376.78697144735402047,115459053827.912,0.000429583477431659,0.3057171564526080907897535078,0.000134,0.095362371033384644,10.81175696,7694.28939359924490391136,1637.5,3.62300752230535,1165342.407217666825,1637.5,1165342.407217666825,40.18261211,,0.17105832110822108,711.659485323766,,,16496998.5935797,25168,45687,410550.67675175,292172283.3164742282579570905,23.7052103013533,16870.03776255272539947845253,0.73157354,520.63124895288553875164,1083019.94303793,770741415.2577476341436684444,,,
2017-08-20,51823,464,13645126,29407.599137931,10.03993317,11843105076.02977479535751736,1179599990.990715982554287985,71785266973.362,0.00045465030544557,0.3262762560972966776397954992,0.0001566,0.1123827721940322198,8.84158449,6345.09435232412864076597,5800,12.828127229424,4162324.8960752674,5800,4162324.8960752674,58.75331716,,0.17564256639441855,717.642223461253,,,16502798.5935797,19447,34918,280882.84017254,201573385.9535333618345245926,17.5378177207426,12585.87850377188371194548648,0.72129929,517.63482625662313141037,612385.51917289,439473705.5947065588095230312,,,
